onset	duration	is_error	points	movement_time	sequence_num	sequence_type	repetition
1	2.5	0	3	1.24	12	2	1
6	2.5	0	3	1.12	12	2	2
11	2.5	0	3	0.97	3	1	1
16	2.5	0	3	0.99	3	1	2
21	2.5	0	3	0.91	6	1	1
26	2.5	0	3	0.92	6	1	2
31	2.5	0	3	1.16	11	2	1
36	2.5	0	3	1.05	11	2	2
41	2.5	0	3	1.08	7	2	1
46	2.5	0	3	1.08	7	2	2
51	2.5	0	3	0.94	1	1	1
56.001	2.5	0	3	0.89	1	1	2
61	2.5	0	3	1.1	8	2	1
66	2.5	0	3	1.03	8	2	2
81	2.5	0	3	1.09	10	2	1
86	2.5	0	3	1.09	10	2	2
91	2.5	1	0	1.47	5	1	1
96	2.5	0	3	1.01	5	1	2
101	2.5	0	3	1.09	11	2	1
106	2.5	0	3	1.09	11	2	2
111	2.5	0	3	0.99	3	1	1
116	2.5	0	3	0.99	3	1	2
131	2.5	0	3	1.15	10	2	1
136.002	2.5	0	3	1.11	10	2	2
141.001	2.5	0	3	1.16	10	2	1
146	2.5	0	3	1.09	10	2	2
151	2.5	0	3	0.87	6	1	1
156	2.5	0	3	0.85	6	1	2
171	2.5	0	3	0.96	4	1	1
176	2.5	1	0	1.47	4	1	2
181.002	2.5	0	3	1.01	4	1	1
186	2.5	0	3	0.98	4	1	2
191	2.5	0	3	1.14	7	2	1
196	2.5	0	3	1.14	7	2	2
201	2.5	0	3	1.05	11	2	1
206	2.5	0	3	1.04	11	2	2
211.001	2.5	0	3	1.07	12	2	1
216	2.5	0	3	1.13	12	2	2
221	2.5	0	3	0.96	2	1	1
226	2.5	0	3	0.99	2	1	2
231	2.5	0	3	1.32	7	2	1
236	2.5	0	3	1.43	7	2	2
241	2.5	0	3	1.5	9	2	1
246.001	2.5	0	3	1.12	9	2	2
251	2.5	0	3	0.94	1	1	1
256	2.5	0	3	0.92	1	1	2
261	2.5	0	3	1.06	4	1	1
266	2.5	0	3	1.09	4	1	2
271	2.5	0	3	1.12	12	2	1
276	2.5	0	3	1.13	12	2	2
281	2.5	0	3	0.95	2	1	1
286	2.5	0	3	1.02	2	1	2
291	2.5	0	3	1.04	8	2	1
296	2.5	0	3	1.06	8	2	2
301	2.5	0	3	1.05	9	2	1
306.001	2.5	1	0	1.55	9	2	2
321	2.5	0	3	1	5	1	1
326	2.5	0	3	0.95	5	1	2
341.001	2.5	0	3	0.91	1	1	1
346.002	2.5	0	3	0.91	1	1	2
351	2.5	0	3	1.02	2	1	1
356	2.5	0	3	0.91	2	1	2
361	2.5	0	3	0.98	3	1	1
366	2.5	1	0	1.56	3	1	2
371	2.5	0	3	1.26	9	2	1
376	2.5	0	3	1.16	9	2	2
381	2.5	0	3	0.96	5	1	1
386	2.5	0	3	0.94	5	1	2
391	2.5	0	3	0.92	6	1	1
396	2.5	0	3	0.91	6	1	2
401	2.5	0	3	1.01	8	2	1
406	2.5	0	3	1.01	8	2	2
