onset	duration	is_error	points	movement_time	sequence_num	sequence_type	repetition
1	2.5	0	3	2.47	6	1	1
6.195	2.5	0	3	2.45	6	1	2
11.287	2.5	0	3	2.44	5	1	1
16.287	2.5	0	3	2.72	5	1	2
21.621	2.5	0	3	2.75	8	2	1
26.854	2.5	0	3	2.81	8	2	2
32.265	2.5	1	0	2.02	7	2	1
36.683	2.5	0	3	2.89	7	2	2
51.003	2.5	0	3	2.62	7	2	1
56.271	2.5	0	3	2.57	7	2	2
61.54	2.5	0	3	2.44	5	1	1
66.512	2.5	0	3	2.56	5	1	2
71.86	2.5	0	3	2.73	10	2	1
77.32	2.5	0	3	2.65	10	2	2
82.533	2.5	0	3	2.71	9	2	1
87.778	2.5	0	3	2.71	9	2	2
93.083	2.5	0	3	2.76	1	1	1
98.481	2.5	0	3	2.66	1	1	2
103.666	2.5	0	3	2.68	3	1	1
108.948	2.5	0	3	2.77	3	1	2
121.001	2.5	0	3	2.79	11	2	1
126.468	2.5	0	3	2.72	11	2	2
131.884	2.5	0	3	2.62	11	2	1
137.303	2.5	0	3	2.76	11	2	2
142.7	2.5	0	3	2.92	5	1	1
148.246	2.5	0	3	2.93	5	1	2
153.734	2.5	0	3	2.73	9	2	1
159.123	2.5	0	3	2.7	9	2	2
171.001	2.5	0	3	2.92	6	1	1
176.539	2.5	0	3	2.7	6	1	2
181.902	2.5	0	3	2.75	12	2	1
187.311	2.5	0	3	2.65	12	2	2
192.509	2.5	0	3	2.48	3	1	1
197.654	2.5	0	3	2.45	3	1	2
202.822	2.5	0	3	2.76	2	1	1
208.08	2.5	0	3	2.61	2	1	2
213.296	2.5	0	3	2.59	9	2	1
218.568	2.5	0	3	2.75	9	2	2
223.873	2.5	0	3	2.57	4	1	1
229.388	2.5	0	3	2.81	4	1	2
234.787	2.5	1	0	2.5	11	2	1
240.171	2.5	0	3	2.49	11	2	2
245.418	2.5	0	3	2.69	2	1	1
250.681	2.5	0	3	2.61	2	1	2
255.934	2.5	0	3	2.71	3	1	1
261.298	2.5	0	3	2.63	3	1	2
266.535	2.5	1	0	2.75	10	2	1
271.923	2.5	0	3	2.57	10	2	2
277.228	2.5	0	3	2.85	10	2	1
282.535	2.5	0	3	2.76	10	2	2
288.071	2.5	0	3	2.61	1	1	1
293.436	2.5	0	3	2.72	1	1	2
298.791	2.5	0	3	3.31	12	2	1
304.269	2.5	0	3	2.74	12	2	2
309.683	2.5	0	3	2.56	4	1	1
314.901	2.5	0	3	3.19	4	1	2
320.619	2.5	0	3	2.85	12	2	1
326.046	2.5	0	3	2.59	12	2	2
331.345	2.5	0	3	2.63	6	1	1
336.606	2.5	0	3	2.54	6	1	2
341.825	2.5	0	3	2.63	4	1	1
347.218	2.5	0	3	2.73	4	1	2
352.625	2.5	1	0	1.91	7	2	1
357.14	2.5	1	0	2.94	7	2	2
362.698	2.5	1	0	2.57	8	2	1
368.089	2.5	0	3	2.92	8	2	2
373.663	2.5	0	3	2.71	2	1	1
379.093	2.5	0	3	2.77	2	1	2
391	2.5	0	3	2.7	1	1	1
396.386	2.5	0	3	2.76	1	1	2
401.741	2.5	0	3	2.55	8	2	1
407.103	2.5	0	3	2.71	8	2	2
