onset	duration	is_error	points	movement_time	sequence_num	sequence_type	repetition
1.001	2.5	0	3	2.42	5	1	1
6	2.5	0	3	2.73	5	1	2
21.001	2.5	1	0	2.8	5	1	1
26.08	2.5	0	3	2.42	5	1	2
31	2.5	0	3	2.59	6	1	1
36	2.5	0	3	2.62	6	1	2
41	2.5	0	3	2.62	12	2	1
46.005	2.5	0	3	2.59	12	2	2
51.001	2.5	0	3	2.59	4	1	1
56	2.5	0	3	2.52	4	1	2
71.002	2.5	0	3	2.65	1	1	1
76	2.5	0	3	2.76	1	1	2
81	2.5	0	3	2.57	2	1	1
86	2.5	0	3	2.67	2	1	2
91	2.5	0	3	2.6	3	1	1
96.001	2.5	0	3	2.57	3	1	2
101	2.5	0	3	2.76	4	1	1
106	2.5	0	3	2.91	4	1	2
111.11	2.5	0	3	2.74	11	2	1
116.115	2.5	0	3	2.63	11	2	2
121.001	2.5	0	3	2.56	6	1	1
126.102	2.5	0	3	2.54	6	1	2
141.001	2.5	0	3	2.7	8	2	1
146.001	2.5	0	3	2.91	8	2	2
161	2.5	0	3	2.82	9	2	1
166.106	2.5	0	3	2.75	9	2	2
171.17	2.5	0	3	2.48	11	2	1
176	2.5	0	3	2.76	11	2	2
181.004	2.5	0	3	2.64	3	1	1
186.001	2.5	0	3	2.66	3	1	2
201	2.5	0	3	2.59	1	1	1
206	2.5	0	3	2.85	1	1	2
211.07	2.5	0	3	2.81	10	2	1
216.137	2.5	0	3	2.72	10	2	2
221.072	2.5	0	3	2.76	8	2	1
226.153	2.5	0	3	2.79	8	2	2
231.28	2.5	0	3	2.71	7	2	1
236.358	2.5	0	3	2.59	7	2	2
241.273	2.5	0	3	2.56	7	2	1
246.181	2.5	0	3	2.65	7	2	2
251.26	2.5	0	3	2.66	2	1	1
256.332	2.5	0	3	2.79	2	1	2
261.346	2.5	0	3	2.57	6	1	1
266.308	2.5	0	3	2.68	6	1	2
271.394	2.5	0	3	2.87	10	2	1
276.509	2.5	0	3	2.6	10	2	2
281.454	2.5	0	3	2.57	5	1	1
286.485	2.5	0	3	2.7	5	1	2
291.463	2.5	0	3	2.36	2	1	1
296.182	2.5	0	3	2.43	2	1	2
301	2.5	0	3	2.65	11	2	1
306.002	2.5	0	3	2.61	11	2	2
311.001	2.5	0	3	2.75	3	1	1
316.015	2.5	1	0	0	3	1	2
321.529	2.5	0	3	2.66	4	1	1
326.515	2.5	0	3	2.71	4	1	2
331.472	2.5	0	3	2.55	9	2	1
336.469	2.5	0	3	2.85	9	2	2
341.537	2.5	0	3	2.91	9	2	1
346.665	2.5	0	3	2.57	9	2	2
351.593	2.5	0	3	2.94	12	2	1
356.641	2.5	0	3	2.86	12	2	2
361.761	2.5	0	3	2.47	10	2	1
366.87	2.5	0	3	2.37	10	2	2
371.742	2.5	0	3	2.5	8	2	1
376.618	2.5	0	3	2.51	8	2	2
381.579	2.5	0	3	2.63	1	1	1
386.492	2.5	0	3	2.46	1	1	2
391.312	2.5	0	3	2.71	7	2	1
396.395	2.5	0	3	2.73	7	2	2
401.391	2.5	0	3	2.87	12	2	1
406.56	2.5	0	3	2.57	12	2	2
