onset	duration	is_error	points	movement_time	sequence_num	sequence_type	repetition
1.001	2.5	0	3	2.24	5	1	1
6	2.5	0	3	2.71	5	1	2
21.001	2.5	0	3	2.41	5	1	1
26	2.5	0	3	2.55	5	1	2
31.001	2.5	0	3	2.56	6	1	1
36.032	2.5	0	3	2.68	6	1	2
41.154	2.5	0	3	2.54	12	2	1
46.223	2.5	0	3	2.62	12	2	2
51.386	2.5	0	3	2.42	4	1	1
56.478	2.5	0	3	2.55	4	1	2
71.001	2.5	0	3	2.44	1	1	1
76.002	2.5	0	3	2.53	1	1	2
81	2.5	0	3	2.42	2	1	1
86	2.5	0	3	2.52	2	1	2
91.037	2.5	0	3	2.34	3	1	1
96.001	2.5	0	3	2.4	3	1	2
101	2.5	0	3	1.95	4	1	1
106	2.5	0	3	2.52	4	1	2
111.001	2.5	0	3	2.49	11	2	1
116	2.5	0	3	2.55	11	2	2
121.001	2.5	0	3	2.42	6	1	1
126.001	2.5	0	3	2.54	6	1	2
141	2.5	0	3	2.32	8	2	1
146	2.5	0	3	2.48	8	2	2
161.001	2.5	0	3	2.42	9	2	1
166	2.5	0	3	2.45	9	2	2
171	2.5	0	3	2.39	11	2	1
176	2.5	0	3	2.48	11	2	2
181.002	2.5	0	3	2.56	3	1	1
186.053	2.5	0	3	2.49	3	1	2
201	2.5	0	3	2.39	1	1	1
206	2.5	0	3	2.4	1	1	2
211.001	2.5	0	3	2.4	10	2	1
216	2.5	0	3	2.41	10	2	2
221	2.5	0	3	2.33	8	2	1
226.001	2.5	0	3	2.4	8	2	2
231.001	2.5	0	3	2.51	7	2	1
236	2.5	0	3	2.55	7	2	2
241.045	2.5	0	3	2.48	7	2	1
246.017	2.5	0	3	2.37	7	2	2
251	2.5	1	0	0	2	1	1
256.519	2.5	0	3	2.42	2	1	2
261.296	2.5	0	3	2.42	6	1	1
266.18	2.5	0	3	2.36	6	1	2
271.092	2.5	0	3	2.35	10	2	1
276.085	2.5	0	3	2.35	10	2	2
281	2.5	0	3	2.58	5	1	1
286.148	2.5	0	3	2.41	5	1	2
291.039	2.5	0	3	2.35	2	1	1
296.001	2.5	0	3	2.38	2	1	2
301.001	2.5	0	3	2.58	11	2	1
306.002	2.5	0	3	2.47	11	2	2
311	2.5	0	3	2.73	3	1	1
316.07	2.5	0	3	2.36	3	1	2
321	2.5	0	3	2.37	4	1	1
326.001	2.5	0	3	2.45	4	1	2
331	2.5	0	3	2.49	9	2	1
336.001	2.5	0	3	2.44	9	2	2
341.001	2.5	0	3	2.48	9	2	1
346.002	2.5	0	3	2.52	9	2	2
351	2.5	0	3	2.61	12	2	1
356.02	2.5	0	3	2.45	12	2	2
361	2.5	0	3	2.46	10	2	1
366.003	2.5	0	3	2.58	10	2	2
371.143	2.5	0	3	2.33	8	2	1
376.001	2.5	1	0	2.35	8	2	2
381.001	2.5	0	3	2.33	1	1	1
386.002	2.5	0	3	2.3	1	1	2
391	2.5	0	3	2.47	7	2	1
396.002	2.5	0	3	2.49	7	2	2
401	2.5	0	3	2.44	12	2	1
406.001	2.5	0	3	2.43	12	2	2
