onset	duration	is_error	points	movement_time	sequence_num	sequence_type	repetition
1	2.5	0	3	2.19	12	2	1
6	2.5	0	3	2.33	12	2	2
11	2.5	0	3	2.45	5	1	1
16	2.5	0	3	2.42	5	1	2
21	2.5	0	3	2.3	5	1	1
26	2.5	0	3	2.42	5	1	2
31	2.5	0	3	2.44	8	2	1
36	2.5	0	3	2.4	8	2	2
51	2.5	0	3	2.36	4	1	1
56	2.5	0	3	2.52	4	1	2
61	2.5	0	3	2.48	3	1	1
66	2.5	0	3	2.38	3	1	2
81	2.5	0	3	2.35	12	2	1
86	2.5	0	3	2.37	12	2	2
91	2.5	0	3	2.28	5	1	1
96.001	2.5	0	3	2.27	5	1	2
101	2.5	0	3	2.39	4	1	1
106	2.5	0	3	2.4	4	1	2
121	2.5	0	3	2.28	6	1	1
126	2.5	0	3	2.32	6	1	2
131	2.5	0	3	2.22	1	1	1
136	2.5	0	3	2.31	1	1	2
141	2.5	0	3	2.35	11	2	1
146	2.5	0	3	2.39	11	2	2
151	2.5	0	3	2.2	2	1	1
156	2.5	0	3	2.28	2	1	2
161	2.5	0	3	2.36	3	1	1
166	2.5	0	3	2.28	3	1	2
171	2.5	0	3	2.27	1	1	1
176	2.5	0	3	2.2	1	1	2
181	2.5	0	3	2.28	9	2	1
186.001	2.5	0	3	2.36	9	2	2
201	2.5	0	3	2.36	3	1	1
206	2.5	0	3	2.32	3	1	2
211	2.5	0	3	2.21	11	2	1
216	2.5	0	3	2.28	11	2	2
221	2.5	0	3	2.28	12	2	1
226	2.5	0	3	2.34	12	2	2
231	2.5	0	3	2.35	7	2	1
236	2.5	0	3	2.47	7	2	2
241	2.5	0	3	2.11	2	1	1
246	2.5	0	3	2.18	2	1	2
251	2.5	0	3	2.29	9	2	1
256	2.5	0	3	2.29	9	2	2
261	2.5	0	3	2.14	7	2	1
266	2.5	0	3	2.7	7	2	2
281	2.5	0	3	2.45	6	1	1
286	2.5	0	3	2.44	6	1	2
291	2.5	0	3	2.41	6	1	1
296	2.5	0	3	2.46	6	1	2
301	2.5	0	3	2.33	7	2	1
306	2.5	0	3	2.44	7	2	2
311	2.5	0	3	2.48	10	2	1
316	2.5	0	3	2.43	10	2	2
321	2.5	0	3	2.37	9	2	1
326	2.5	0	3	2.46	9	2	2
331	2.5	0	3	2.33	10	2	1
336	2.5	0	3	2.23	10	2	2
341	2.5	0	3	2.36	10	2	1
346	2.5	0	3	2.33	10	2	2
351	2.5	0	3	2.24	11	2	1
356	2.5	0	3	2.22	11	2	2
361.002	2.5	0	3	2.15	1	1	1
366	2.5	0	3	2.28	1	1	2
371	2.5	0	3	2.13	2	1	1
376	2.5	0	3	2.28	2	1	2
381	2.5	0	3	2.18	8	2	1
386	2.5	0	3	2.13	8	2	2
391	2.5	0	3	2.15	8	2	1
396	2.5	0	3	2.18	8	2	2
401	2.5	0	3	2.27	4	1	1
406	2.5	0	3	2.46	4	1	2
