onset	duration	is_error	points	movement_time	sequence_num	sequence_type	repetition
1	2.5	0	3	2.53	9	2	1
6	2.5	0	3	2.37	9	2	2
11.001	2.5	0	3	2.39	8	2	1
16	2.5	0	3	2.4	8	2	2
21.001	2.5	0	3	2.21	2	1	1
26.001	2.5	0	3	2.32	2	1	2
31	2.5	0	3	2.25	12	2	1
36	2.5	0	3	2.62	12	2	2
41.001	2.5	0	3	2.32	12	2	1
46	2.5	0	3	2.35	12	2	2
51.001	2.5	0	3	2.19	7	2	1
56	2.5	0	3	2.55	7	2	2
61	2.5	0	3	2.56	11	2	1
66	2.5	0	3	2.26	11	2	2
71.001	2.5	0	3	2.42	10	2	1
76.001	2.5	0	3	2.42	10	2	2
91.001	2.5	0	3	2.46	3	1	1
96	2.5	0	3	2.49	3	1	2
101.001	2.5	0	3	2.57	10	2	1
106	2.5	0	3	2.28	10	2	2
111	2.5	0	3	2.49	4	1	1
116	2.5	0	3	2.51	4	1	2
121	2.5	0	3	2.38	1	1	1
126	2.5	0	3	2.27	1	1	2
131	2.5	0	3	2.13	8	2	1
136	2.5	0	3	2.43	8	2	2
141.002	2.5	0	3	2.37	4	1	1
146	2.5	0	3	2.33	4	1	2
151	2.5	0	3	2.43	6	1	1
156.001	2.5	0	3	2.52	6	1	2
171.001	2.5	0	3	2.55	3	1	1
176	2.5	0	3	2.57	3	1	2
181.001	2.5	0	3	2.4	4	1	1
186	2.5	0	3	2.52	4	1	2
191	2.5	0	3	2.53	5	1	1
196	2.5	0	3	2.44	5	1	2
201	2.5	0	3	2.47	11	2	1
206.001	2.5	0	3	2.61	11	2	2
211	2.5	0	3	2.39	8	2	1
216	2.5	0	3	2.52	8	2	2
221.002	2.5	0	3	2.38	2	1	1
226	2.5	0	3	2.32	2	1	2
231	2.5	0	3	2.57	1	1	1
236	2.5	0	3	2.6	1	1	2
241.001	2.5	0	3	2.57	5	1	1
246.001	2.5	0	3	2.22	5	1	2
251.001	2.5	0	3	2.45	11	2	1
256.001	2.5	0	3	2.55	11	2	2
261.002	2.5	0	3	2.59	6	1	1
266	2.5	0	3	2.66	6	1	2
271.001	2.5	0	3	2.66	5	1	1
276.001	2.5	0	3	2.57	5	1	2
291	2.5	0	3	2.56	9	2	1
296	2.5	0	3	2.5	9	2	2
301	2.5	0	3	2.47	7	2	1
306.002	2.5	0	3	2.56	7	2	2
311	2.5	0	3	2.48	1	1	1
316.001	2.5	0	3	2.46	1	1	2
321.001	2.5	0	3	2.54	9	2	1
326.002	2.5	0	3	2.61	9	2	2
341	2.5	0	3	2.41	7	2	1
346.002	2.5	0	3	2.38	7	2	2
351	2.5	0	3	2.66	6	1	1
356	2.5	0	3	2.63	6	1	2
361	2.5	0	3	2.54	2	1	1
366.001	2.5	0	3	2.46	2	1	2
381	2.5	0	3	2.45	10	2	1
386	2.5	0	3	2.51	10	2	2
391	2.5	0	3	2.52	12	2	1
396	2.5	0	3	2.4	12	2	2
401	2.5	0	3	2.45	3	1	1
406.001	2.5	0	3	2.51	3	1	2
