onset	duration	is_error	points	movement_time	sequence_num	sequence_type	repetition
1.001	2.5	0	3	2.68	1	1	1
6.001	2.5	0	3	2.71	1	1	2
11.001	2.5	0	3	2.69	2	1	1
16.001	2.5	0	3	2.64	2	1	2
21.002	2.5	0	3	2.5	8	2	1
26.001	2.5	0	3	2.7	8	2	2
31.001	2.5	0	3	2.73	7	2	1
36.001	2.5	0	3	2.6	7	2	2
41.001	2.5	0	3	2.55	3	1	1
46.001	2.5	0	3	2.83	3	1	2
51.001	2.5	0	3	2.75	4	1	1
56.001	2.5	0	3	2.61	4	1	2
61.001	2.5	0	3	2.78	12	2	1
66.001	2.5	0	3	2.5	12	2	2
71.001	2.5	0	3	2.7	6	1	1
76.001	2.5	0	3	2.58	6	1	2
81.001	2.5	0	3	2.27	1	1	1
86	2.5	0	3	2.31	1	1	2
91.001	2.5	0	3	2.49	12	2	1
96.001	2.5	0	3	2.56	12	2	2
101.001	2.5	0	3	2.57	3	1	1
106.001	2.5	0	3	2.76	3	1	2
111.001	2.5	0	3	2.6	9	2	1
116.001	2.5	0	3	2.6	9	2	2
121.001	2.5	0	3	2.66	6	1	1
126.001	2.5	0	3	2.57	6	1	2
131.002	2.5	0	3	2.71	2	1	1
136.001	2.5	0	3	2.62	2	1	2
141.001	2.5	0	3	2.53	11	2	1
146.001	2.5	0	3	2.58	11	2	2
151.001	2.5	0	3	2.73	7	2	1
156.001	2.5	0	3	2.7	7	2	2
161.001	2.5	0	3	2.69	10	2	1
166.001	2.5	0	3	2.69	10	2	2
181.001	2.5	0	3	2.77	10	2	1
186	2.5	0	3	2.73	10	2	2
191.002	2.5	0	3	2.57	4	1	1
196.002	2.5	0	3	2.59	4	1	2
201.001	2.5	0	3	2.32	9	2	1
206.001	2.5	0	3	2.3	9	2	2
211.001	2.5	0	3	2.36	10	2	1
216.001	2.5	0	3	2.53	10	2	2
231.001	2.5	0	3	2.57	8	2	1
236	2.5	0	3	2.51	8	2	2
251.001	2.5	0	3	2.22	5	1	1
256.001	2.5	1	0	2.42	5	1	2
261.001	2.5	0	3	2.6	7	2	1
266.001	2.5	0	3	2.35	7	2	2
271.001	2.5	0	3	2.53	12	2	1
276.001	2.5	0	3	2.47	12	2	2
291.001	2.5	0	3	2.31	5	1	1
296	2.5	0	3	2.41	5	1	2
301.001	2.5	0	3	2.51	9	2	1
306.001	2.5	0	3	2.46	9	2	2
311.001	2.5	0	3	2.02	11	2	1
316	2.5	0	3	2.28	11	2	2
321.001	2.5	0	3	2.3	6	1	1
326.001	2.5	1	0	2.26	6	1	2
331.001	2.5	0	3	2.27	2	1	1
336.001	2.5	0	3	2.48	2	1	2
351.001	2.5	0	3	2.47	11	2	1
356.001	2.5	0	3	2.39	11	2	2
361.001	2.5	0	3	2.6	3	1	1
366.001	2.5	0	3	2.43	3	1	2
371.001	2.5	0	3	2.32	5	1	1
376.001	2.5	0	3	2.35	5	1	2
381.001	2.5	0	3	2.22	1	1	1
386.001	2.5	0	3	2.38	1	1	2
391.001	2.5	0	3	2.48	4	1	1
396.001	2.5	0	3	2.25	4	1	2
401.001	2.5	0	3	2.45	8	2	1
406.001	2.5	1	0	2.58	8	2	2
