onset	duration	is_error	points	movement_time	sequence_num	sequence_type	repetition
1.001	2.5	0	3	1.61	5	1	1
6	2.5	0	3	1	5	1	2
21.002	2.5	0	3	0.95	5	1	1
26	2.5	0	3	0.95	5	1	2
31.001	2.5	0	3	0.92	3	1	1
36	2.5	0	3	1.23	3	1	2
41	2.5	0	3	1.44	11	2	1
46	2.5	0	3	1.4	11	2	2
51	2.5	0	3	1.36	8	2	1
56	2.5	0	3	1.29	8	2	2
61	2.5	0	3	0.97	1	1	1
66.001	2.5	0	3	1.06	1	1	2
71	2.5	0	3	1.06	2	1	1
76.003	2.5	0	3	1.53	2	1	2
81.001	2.5	0	3	1.4	1	1	1
86.002	2.5	0	3	1.24	1	1	2
91.001	2.5	1	0	1.56	5	1	1
96.002	2.5	0	3	1.17	5	1	2
101	2.5	0	3	1.23	3	1	1
106.002	2.5	0	3	1.3	3	1	2
111	2.5	0	3	0.74	4	1	1
116.003	2.5	0	3	0.98	4	1	2
131	2.5	0	3	1.42	10	2	1
136.001	2.5	0	3	1.25	10	2	2
151	2.5	0	3	1.24	7	2	1
156	2.5	0	3	1.18	7	2	2
161.002	2.5	0	3	0.89	6	1	1
166	2.5	1	0	1.08	6	1	2
171	2.5	1	0	1.89	1	1	1
176.002	2.5	0	3	1.35	1	1	2
181.002	2.5	0	3	0.73	4	1	1
186	2.5	0	3	0.79	4	1	2
191	2.5	0	3	1.07	6	1	1
196	2.5	1	0	1.36	6	1	2
201	2.5	0	3	1.52	2	1	1
206.001	2.5	0	3	1.27	2	1	2
211	2.5	0	3	1.43	9	2	1
216.001	2.5	0	3	1.34	9	2	2
221.001	2.5	0	3	0.92	4	1	1
226.002	2.5	0	3	0.78	4	1	2
231.001	2.5	0	3	1.74	10	2	1
236.001	2.5	0	3	1.31	10	2	2
251	2.5	0	3	1.27	10	2	1
256	2.5	0	3	1.39	10	2	2
261	2.5	0	3	1.18	8	2	1
266	2.5	0	3	1.43	8	2	2
271.001	2.5	0	3	1.18	7	2	1
276.001	2.5	0	3	1.23	7	2	2
281.001	2.5	0	3	0.76	3	1	1
286.001	2.5	1	0	1.17	3	1	2
291.002	2.5	0	3	1.24	12	2	1
296.001	2.5	0	3	2.04	12	2	2
301.002	2.5	0	3	1.5	11	2	1
306.001	2.5	0	3	1.43	11	2	2
321.001	2.5	0	3	1.24	12	2	1
326.003	2.5	0	3	2.02	12	2	2
331.001	2.5	0	3	1.3	2	1	1
336	2.5	1	0	2.09	2	1	2
341.001	2.5	0	3	1.48	11	2	1
346	2.5	0	3	1.34	11	2	2
351	2.5	0	3	1.41	7	2	1
356.001	2.5	0	3	1.14	7	2	2
361.001	2.5	1	0	1.71	12	2	1
366	2.5	1	0	2.1	12	2	2
371	2.5	1	0	1.2	6	1	1
376.003	2.5	0	3	1.9	6	1	2
381	2.5	0	3	1.41	9	2	1
386	2.5	0	3	1.38	9	2	2
391	2.5	0	3	1.28	8	2	1
396.003	2.5	1	0	1.84	8	2	2
401.001	2.5	0	3	1.34	9	2	1
406	2.5	0	3	1.34	9	2	2
