onset	duration	is_error	points	movement_time	sequence_num	sequence_type	repetition
1	2.5	0	3	2.58	3	1	1
6	2.5	0	3	2.62	3	1	2
11	2.5	0	3	2.48	9	2	1
16	2.5	0	3	2.43	9	2	2
21	2.5	0	3	2.41	4	1	1
26	2.5	0	3	2.58	4	1	2
41.002	2.5	0	3	2.52	9	2	1
46	2.5	0	3	2.52	9	2	2
51	2.5	0	3	2.64	4	1	1
56	2.5	0	3	2.59	4	1	2
61.001	2.5	0	3	2.63	5	1	1
66.001	2.5	0	3	2.54	5	1	2
71.003	2.5	0	3	2.69	8	2	1
76.003	2.5	0	3	2.67	8	2	2
91.002	2.5	0	3	2.38	4	1	1
96	2.5	0	3	2.33	4	1	2
101.001	2.5	1	0	2.97	12	2	1
106.2	2.5	0	3	2.69	12	2	2
111.113	2.5	0	3	2.48	6	1	1
116	2.5	0	3	2.45	6	1	2
121.002	2.5	0	3	2.45	12	2	1
126	2.5	0	3	2.68	12	2	2
131	2.5	0	3	2.47	11	2	1
136	2.5	0	3	2.51	11	2	2
141	2.5	0	3	2.5	2	1	1
146	2.5	0	3	2.5	2	1	2
151	2.5	0	3	2.68	7	2	1
156.002	2.5	0	3	2.71	7	2	2
161.001	2.5	0	3	2.72	9	2	1
166	2.5	1	0	2.7	9	2	2
181	2.5	0	3	2.63	7	2	1
186	2.5	0	3	2.45	7	2	2
191.001	2.5	0	3	2.29	11	2	1
196.003	2.5	0	3	2.56	11	2	2
201.002	2.5	0	3	2.35	2	1	1
206.001	2.5	0	3	2.61	2	1	2
211.002	2.5	0	3	2.43	6	1	1
216.002	2.5	0	3	2.59	6	1	2
221.001	2.5	0	3	2.73	3	1	1
226.001	2.5	1	0	2.73	3	1	2
231.001	2.5	0	3	2.77	12	2	1
236.022	2.5	0	3	2.51	12	2	2
241	2.5	0	3	2.87	10	2	1
246.148	2.5	0	3	2.76	10	2	2
251.056	2.5	0	3	2.6	1	1	1
256	2.5	0	3	2.84	1	1	2
261.001	2.5	1	0	3.08	8	2	1
266.319	2.5	0	3	2.56	8	2	2
281.002	2.5	0	3	2.62	11	2	1
286.001	2.5	0	3	2.56	11	2	2
291.002	2.5	0	3	2.55	2	1	1
296.001	2.5	0	3	2.5	2	1	2
301	2.5	0	3	2.3	10	2	1
306.002	2.5	0	3	2.62	10	2	2
311	2.5	0	3	2.59	8	2	1
316	2.5	0	3	2.45	8	2	2
321.001	2.5	0	3	2.5	1	1	1
326	2.5	0	3	2.53	1	1	2
331	2.5	0	3	2.51	6	1	1
336.001	2.5	1	0	3.19	6	1	2
341	2.5	0	3	2.54	5	1	1
346	2.5	0	3	2.35	5	1	2
351.001	2.5	0	3	2.75	10	2	1
356.003	2.5	0	3	2.68	10	2	2
361	2.5	0	3	2.68	3	1	1
366	2.5	0	3	2.55	3	1	2
371.002	2.5	0	3	2.48	7	2	1
376	2.5	0	3	2.22	7	2	2
391.001	2.5	0	3	2.61	1	1	1
396.001	2.5	0	3	2.49	1	1	2
401	2.5	0	3	2.45	5	1	1
406	2.5	0	3	2.2	5	1	2
