onset	duration	is_error	points	movement_time	sequence_num	sequence_type	repetition
1	2.5	0	3	1.01	3	1	1
6.003	2.5	0	3	0.92	3	1	2
21.001	2.5	0	3	1.3	8	2	1
26	2.5	0	3	1.11	8	2	2
31.003	2.5	0	3	0.93	5	1	1
36.001	2.5	0	3	1.06	5	1	2
41.001	2.5	1	0	1.33	5	1	1
46	2.5	0	3	1.34	5	1	2
51.001	2.5	0	3	0.82	6	1	1
56.001	2.5	1	0	0.75	6	1	2
61	2.5	0	3	1.46	11	2	1
66.001	2.5	0	3	1.31	11	2	2
71.001	2.5	1	0	1.45	12	2	1
76	2.5	1	0	2.44	12	2	2
81	2.5	0	3	1.36	8	2	1
86	2.5	0	3	1.32	8	2	2
91	2.5	0	3	1.49	12	2	1
96.001	2.5	0	3	1.61	12	2	2
101	2.5	0	3	1.03	3	1	1
106.001	2.5	1	0	1.37	3	1	2
111	2.5	0	3	1.19	4	1	1
116.001	2.5	0	3	1.09	4	1	2
131	2.5	0	3	1.59	12	2	1
136	2.5	0	3	1.41	12	2	2
141.001	2.5	0	3	1.36	9	2	1
146.001	2.5	0	3	1.39	9	2	2
151	2.5	0	3	1.03	2	1	1
156	2.5	0	3	1.05	2	1	2
161.001	2.5	0	3	0.8	6	1	1
166.001	2.5	0	3	0.78	6	1	2
171	2.5	0	3	1.41	7	2	1
176	2.5	0	3	1.76	7	2	2
181.001	2.5	0	3	1.15	2	1	1
186	2.5	0	3	0.96	2	1	2
191.001	2.5	0	3	1.49	11	2	1
196.001	2.5	0	3	1.4	11	2	2
201.001	2.5	0	3	0.95	4	1	1
206	2.5	0	3	0.73	4	1	2
221	2.5	0	3	1.25	9	2	1
226	2.5	1	0	1.62	9	2	2
231.001	2.5	0	3	1.38	10	2	1
236	2.5	0	3	1.38	10	2	2
241.001	2.5	0	3	1.1	1	1	1
246	2.5	0	3	1.06	1	1	2
251.002	2.5	0	3	1.02	3	1	1
256	2.5	1	0	0.92	3	1	2
261.001	2.5	0	3	1.39	8	2	1
266.001	2.5	0	3	1.09	8	2	2
271.001	2.5	0	3	1.41	7	2	1
276.001	2.5	0	3	1.4	7	2	2
281	2.5	0	3	1.41	9	2	1
286.002	2.5	0	3	1.49	9	2	2
291.001	2.5	0	3	1.46	11	2	1
296.002	2.5	0	3	1.51	11	2	2
301.002	2.5	0	3	1.38	10	2	1
306	2.5	0	3	1.21	10	2	2
311.002	2.5	0	3	1	5	1	1
316	2.5	0	3	1.09	5	1	2
331.001	2.5	0	3	1.06	1	1	1
336	2.5	1	0	1.52	1	1	2
341	2.5	0	3	1	6	1	1
346.002	2.5	0	3	0.83	6	1	2
351.001	2.5	0	3	1.08	1	1	1
356	2.5	0	3	1.09	1	1	2
361.002	2.5	0	3	0.83	4	1	1
366.002	2.5	0	3	1.03	4	1	2
381	2.5	0	3	1.32	10	2	1
386.001	2.5	0	3	1.5	10	2	2
391.001	2.5	0	3	1.31	7	2	1
396	2.5	0	3	1.29	7	2	2
401.001	2.5	0	3	0.93	2	1	1
406	2.5	0	3	0.91	2	1	2
