onset	duration	is_error	points	movement_time	sequence_num	sequence_type	repetition
1.001	2.5	0	3	2.35	1	1	1
6.001	2.5	0	3	3.07	1	1	2
11.001	2.5	0	3	2.19	2	1	1
16.001	2.5	0	3	2.1	2	1	2
21.002	2.5	0	3	2.11	8	2	1
26.001	2.5	0	3	2.13	8	2	2
31.001	2.5	0	3	2.36	7	2	1
36.001	2.5	0	3	2.48	7	2	2
41.001	2.5	0	3	2.06	3	1	1
46.002	2.5	0	3	2.29	3	1	2
51	2.5	0	3	2.11	4	1	1
56.001	2.5	1	0	0	4	1	2
61	2.5	1	0	2.45	12	2	1
66.001	2.5	0	3	2.24	12	2	2
71.001	2.5	0	3	2.41	6	1	1
76.001	2.5	0	3	1.78	6	1	2
81.001	2.5	0	3	2.02	1	1	1
86.001	2.5	0	3	1.79	1	1	2
91.001	2.5	0	3	1.86	12	2	1
96.001	2.5	0	3	2.09	12	2	2
101.002	2.5	0	3	1.85	3	1	1
106.001	2.5	1	0	1.86	3	1	2
111.002	2.5	0	3	1.99	9	2	1
116.001	2.5	0	3	2.12	9	2	2
121.001	2.5	0	3	1.81	6	1	1
126.001	2.5	0	3	1.9	6	1	2
131.002	2.5	0	3	2.01	2	1	1
136.001	2.5	0	3	1.91	2	1	2
141.001	2.5	0	3	2.13	11	2	1
146.001	2.5	0	3	2.03	11	2	2
151.001	2.5	1	0	2.14	7	2	1
156	2.5	0	3	2.42	7	2	2
161.001	2.5	0	3	2.11	10	2	1
166.001	2.5	0	3	2.6	10	2	2
181.001	2.5	1	0	2.14	10	2	1
186.001	2.5	0	3	2	10	2	2
191	2.5	0	3	1.99	4	1	1
196.002	2.5	0	3	2	4	1	2
201.001	2.5	0	3	2.13	9	2	1
206.001	2.5	0	3	1.68	9	2	2
211.002	2.5	0	3	1.86	10	2	1
216.001	2.5	0	3	2.56	10	2	2
231	2.5	0	3	1.57	8	2	1
236.002	2.5	0	3	2.08	8	2	2
251.001	2.5	1	0	1.92	5	1	1
256.001	2.5	0	3	1.75	5	1	2
261.001	2.5	0	3	2.14	7	2	1
266.001	2.5	0	3	1.95	7	2	2
271.001	2.5	0	3	1.85	12	2	1
276.001	2.5	0	3	2.04	12	2	2
291.002	2.5	0	3	1.95	5	1	1
296.001	2.5	1	0	2.23	5	1	2
301.001	2.5	1	0	2.87	9	2	1
306.001	2.5	0	3	2.79	9	2	2
311.001	2.5	0	3	2.41	11	2	1
316.002	2.5	1	0	2.42	11	2	2
321.001	2.5	0	3	2	6	1	1
326	2.5	0	3	2.59	6	1	2
331.002	2.5	0	3	2.35	2	1	1
336.001	2.5	0	3	2.24	2	1	2
351.001	2.5	0	3	2.92	11	2	1
356.001	2.5	0	3	1.99	11	2	2
361.001	2.5	1	0	0	3	1	1
366.001	2.5	1	0	1.56	3	1	2
371.001	2.5	1	0	1.87	5	1	1
376.001	2.5	1	0	0	5	1	2
381.001	2.5	0	3	2.03	1	1	1
386.001	2.5	0	3	1.89	1	1	2
391.001	2.5	0	3	2.6	4	1	1
396.001	2.5	0	3	1.88	4	1	2
401.002	2.5	1	0	2.18	8	2	1
406.001	2.5	1	0	2	8	2	2
