onset	duration	is_error	points	movement_time	sequence_num	sequence_type	repetition
1.001	2.5	0	3	2.68	9	2	1
6	2.5	0	3	3.12	9	2	2
11	2.5	0	3	3.29	8	2	1
16	2.5	0	3	3.52	8	2	2
21	2.5	0	3	2.97	2	1	1
26	2.5	0	3	3.26	2	1	2
31	2.5	0	3	3.35	12	2	1
36	2.5	0	3	3.41	12	2	2
41	2.5	0	3	3.16	12	2	1
46	2.5	1	0	3.34	12	2	2
51	2.5	0	3	3.24	7	2	1
56	2.5	0	3	3.19	7	2	2
61	2.5	1	0	0	11	2	1
66	2.5	0	3	2.6	11	2	2
71	2.5	0	3	2.62	10	2	1
76.001	2.5	0	3	3.09	10	2	2
91	2.5	0	3	3.18	3	1	1
96.001	2.5	0	3	3.09	3	1	2
101	2.5	0	3	2.89	10	2	1
106	2.5	0	3	3.61	10	2	2
111	2.5	0	3	3.44	4	1	1
116	2.5	0	3	3.37	4	1	2
121	2.5	1	0	3.28	1	1	1
126	2.5	0	3	3.08	1	1	2
131	2.5	0	3	2.89	8	2	1
136	2.5	1	0	1.82	8	2	2
141	2.5	0	3	2.04	4	1	1
146.001	2.5	0	3	3.59	4	1	2
151	2.5	1	0	0	6	1	1
156	2.5	0	3	3.42	6	1	2
171.001	2.5	0	3	1.38	3	1	1
176	2.5	0	3	2.8	3	1	2
181	2.5	0	3	3.05	4	1	1
186	2.5	0	3	2.8	4	1	2
191	2.5	0	3	2.67	5	1	1
196	2.5	0	3	3.1	5	1	2
201.001	2.5	0	3	2.61	11	2	1
206	2.5	0	3	2.56	11	2	2
211	2.5	0	3	2.51	8	2	1
216	2.5	0	3	2.69	8	2	2
221	2.5	1	0	3.27	2	1	1
226	2.5	0	3	2.3	2	1	2
231	2.5	0	3	2.47	1	1	1
236	2.5	1	0	0	1	1	2
241	2.5	0	3	2.45	5	1	1
246	2.5	0	3	2.35	5	1	2
251	2.5	0	3	3.23	11	2	1
256	2.5	0	3	3.07	11	2	2
261	2.5	0	3	3.24	6	1	1
266	2.5	0	3	2.77	6	1	2
271	2.5	0	3	2.9	5	1	1
276.001	2.5	0	3	2.45	5	1	2
291	2.5	0	3	3.07	9	2	1
296	2.5	0	3	2.48	9	2	2
301.001	2.5	1	0	3.26	7	2	1
306	2.5	1	0	0	7	2	2
311	2.5	0	3	2.36	1	1	1
316	2.5	0	3	2.55	1	1	2
321	2.5	0	3	2.62	9	2	1
326	2.5	0	3	3.1	9	2	2
341	2.5	0	3	2.86	7	2	1
346	2.5	0	3	2.99	7	2	2
351	2.5	0	3	2.21	6	1	1
356	2.5	0	3	1.17	6	1	2
361	2.5	0	3	3.18	2	1	1
366	2.5	0	3	2.69	2	1	2
381.002	2.5	0	3	2.61	10	2	1
386	2.5	0	3	2.71	10	2	2
391	2.5	0	3	3.26	12	2	1
396.001	2.5	0	3	3.17	12	2	2
401	2.5	1	0	3.07	3	1	1
406	2.5	0	3	2.56	3	1	2
