onset	duration	is_error	points	movement_time	sequence_num	sequence_type	repetition
1.001	2.5	0	3	2.37	12	2	1
6	2.5	0	3	1.2	12	2	2
11	2.5	0	3	0.82	3	1	1
16.001	2.5	0	3	0.7	3	1	2
21	2.5	0	3	0.83	6	1	1
26.002	2.5	0	3	0.82	6	1	2
31	2.5	0	3	0.95	11	2	1
36	2.5	0	3	0.96	11	2	2
41	2.5	0	3	0.88	7	2	1
46	2.5	0	3	0.87	7	2	2
51	2.5	0	3	0.73	1	1	1
56.001	2.5	0	3	0.69	1	1	2
61.001	2.5	0	3	0.98	8	2	1
66	2.5	0	3	0.89	8	2	2
81	2.5	0	3	1.14	10	2	1
86.001	2.5	0	3	1.07	10	2	2
91.002	2.5	0	3	0.9	5	1	1
96	2.5	0	3	0.93	5	1	2
101	2.5	0	3	1.04	11	2	1
106.002	2.5	0	3	0.91	11	2	2
111	2.5	0	3	1.74	3	1	1
116	2.5	0	3	0.77	3	1	2
131	2.5	0	3	0.86	10	2	1
136.002	2.5	0	3	0.89	10	2	2
141	2.5	0	3	0.94	10	2	1
146	2.5	0	3	1.19	10	2	2
151	2.5	0	3	1.03	6	1	1
156.002	2.5	0	3	1.21	6	1	2
171	2.5	0	3	0.8	4	1	1
176	2.5	0	3	0.74	4	1	2
181.003	2.5	0	3	0.76	4	1	1
186	2.5	0	3	0.62	4	1	2
191	2.5	0	3	0.97	7	2	1
196	2.5	0	3	0.82	7	2	2
201.002	2.5	0	3	0.99	11	2	1
206	2.5	0	3	0.91	11	2	2
211	2.5	0	3	0.95	12	2	1
216	2.5	1	0	1.38	12	2	2
221	2.5	0	3	1.12	2	1	1
226.001	2.5	0	3	0.79	2	1	2
231	2.5	0	3	0.9	7	2	1
236.001	2.5	0	3	0.8	7	2	2
241.001	2.5	0	3	1.01	9	2	1
246	2.5	0	3	1.11	9	2	2
251	2.5	0	3	0.73	1	1	1
256.001	2.5	0	3	0.74	1	1	2
261	2.5	0	3	0.73	4	1	1
266	2.5	0	3	0.7	4	1	2
271	2.5	0	3	0.97	12	2	1
276.002	2.5	0	3	1.89	12	2	2
281	2.5	0	3	0.78	2	1	1
286	2.5	0	3	0.97	2	1	2
291	2.5	0	3	0.98	8	2	1
296.002	2.5	0	3	1.14	8	2	2
301.001	2.5	0	3	0.99	9	2	1
306.001	2.5	0	3	1	9	2	2
321	2.5	0	3	0.96	5	1	1
326	2.5	0	3	0.85	5	1	2
341	2.5	0	3	1.03	1	1	1
346.001	2.5	0	3	0.76	1	1	2
351	2.5	0	3	0.83	2	1	1
356.002	2.5	0	3	0.8	2	1	2
361	2.5	0	3	1.09	3	1	1
366.001	2.5	0	3	0.75	3	1	2
371.001	2.5	0	3	0.86	9	2	1
376.001	2.5	1	0	0.88	9	2	2
381	2.5	0	3	0.84	5	1	1
386	2.5	0	3	0.79	5	1	2
391	2.5	0	3	1.09	6	1	1
396	2.5	0	3	0.9	6	1	2
401	2.5	0	3	0.84	8	2	1
406	2.5	0	3	1.48	8	2	2
