onset	duration	is_error	points	movement_time	sequence_num	sequence_type	repetition
1	2.5	0	3	1.04	12	2	1
6.002	2.5	0	3	0.89	12	2	2
11	2.5	0	3	1.39	1	1	1
16	2.5	0	3	1.01	1	1	2
21	2.5	0	3	0.98	2	1	1
26	2.5	0	3	1.2	2	1	2
31.002	2.5	0	3	1.22	1	1	1
36	2.5	0	3	1.08	1	1	2
51.001	2.5	0	3	1.32	7	2	1
56	2.5	0	3	1.06	7	2	2
61	2.5	0	3	0.83	4	1	1
66	2.5	0	3	0.89	4	1	2
71.002	2.5	0	3	1.88	3	1	1
76.001	2.5	0	3	1.64	3	1	2
81.001	2.5	0	3	1.03	8	2	1
86.002	2.5	0	3	1.02	8	2	2
91.002	2.5	0	3	1.05	10	2	1
96	2.5	0	3	1.02	10	2	2
111.002	2.5	0	3	0.88	10	2	1
116.002	2.5	0	3	1.06	10	2	2
121.001	2.5	0	3	1.63	2	1	1
126	2.5	0	3	1.22	2	1	2
131.001	2.5	0	3	0.83	6	1	1
136	2.5	0	3	0.79	6	1	2
141.002	2.5	1	0	2.09	5	1	1
146.002	2.5	0	3	0.99	5	1	2
151.001	2.5	0	3	0.76	4	1	1
156.002	2.5	0	3	0.75	4	1	2
161.002	2.5	0	3	0.96	7	2	1
166	2.5	0	3	0.85	7	2	2
171	2.5	0	3	1.28	3	1	1
176	2.5	0	3	1.79	3	1	2
181	2.5	0	3	1.06	11	2	1
186	2.5	0	3	0.96	11	2	2
191.002	2.5	1	0	1.36	5	1	1
196.002	2.5	0	3	1.56	5	1	2
201.002	2.5	0	3	0.84	6	1	1
206.001	2.5	0	3	0.77	6	1	2
211.001	2.5	0	3	1.79	10	2	1
216.001	2.5	0	3	1.27	10	2	2
221.001	2.5	0	3	0.88	3	1	1
226	2.5	0	3	1.1	3	1	2
231	2.5	0	3	1.06	9	2	1
236	2.5	0	3	0.9	9	2	2
241	2.5	0	3	0.99	2	1	1
246	2.5	0	3	0.91	2	1	2
251.002	2.5	0	3	0.95	12	2	1
256	2.5	0	3	1.14	12	2	2
261	2.5	0	3	0.95	7	2	1
266.001	2.5	0	3	0.99	7	2	2
271	2.5	0	3	1.36	9	2	1
276.001	2.5	1	0	2.02	9	2	2
281	2.5	0	3	0.85	1	1	1
286	2.5	0	3	0.81	1	1	2
291.002	2.5	0	3	0.76	4	1	1
296.001	2.5	0	3	0.79	4	1	2
301.002	2.5	0	3	0.97	9	2	1
306.001	2.5	0	3	0.96	9	2	2
321	2.5	0	3	0.88	8	2	1
326.002	2.5	0	3	0.94	8	2	2
331	2.5	0	3	1.19	11	2	1
336	2.5	0	3	1.13	11	2	2
341	2.5	0	3	1.31	5	1	1
346	2.5	0	3	0.99	5	1	2
351	2.5	0	3	1.26	8	2	1
356	2.5	0	3	1.21	8	2	2
361.001	2.5	0	3	1.18	12	2	1
366	2.5	1	0	1.4	12	2	2
381	2.5	0	3	0.99	11	2	1
386	2.5	0	3	1.04	11	2	2
407.619	2.5	1	0	1.1	6	1	1
406.001	2.5	0	3	0.81	6	1	2
