onset	duration	is_error	points	movement_time	sequence_num	sequence_type	repetition
1	2.5	0	3	2.28	5	1	1
6	2.5	0	3	2.12	5	1	2
21	2.5	0	3	2.57	5	1	1
26.059	2.5	0	3	2.11	5	1	2
31	2.5	0	3	2.09	6	1	1
36	2.5	0	3	2.05	6	1	2
41.001	2.5	0	3	1.99	12	2	1
46	2.5	0	3	2.05	12	2	2
51.001	2.5	0	3	2.06	4	1	1
56	2.5	1	0	2.5	4	1	2
71	2.5	0	3	2.1	1	1	1
76	2.5	0	3	2.01	1	1	2
81.001	2.5	0	3	2.03	2	1	1
86	2.5	0	3	2.04	2	1	2
91.001	2.5	1	0	2.39	3	1	1
96.001	2.5	0	3	1.88	3	1	2
101	2.5	0	3	1.98	4	1	1
106	2.5	0	3	1.98	4	1	2
111.001	2.5	0	3	2.07	11	2	1
116.001	2.5	1	0	2.46	11	2	2
121	2.5	0	3	2.07	6	1	1
126	2.5	0	3	2.01	6	1	2
141	2.5	0	3	2.03	8	2	1
146	2.5	0	3	2.1	8	2	2
161	2.5	0	3	1.98	9	2	1
166.001	2.5	0	3	2.16	9	2	2
171	2.5	0	3	1.93	11	2	1
176	2.5	0	3	2.25	11	2	2
181	2.5	1	0	2.67	3	1	1
186.13	2.5	1	0	1.99	3	1	2
201.001	2.5	0	3	1.9	1	1	1
206.001	2.5	0	3	2.09	1	1	2
211.001	2.5	0	3	2.36	10	2	1
216.003	2.5	1	0	2.51	10	2	2
221.011	2.5	0	3	2.46	8	2	1
226.017	2.5	0	3	2.22	8	2	2
231	2.5	0	3	2.36	7	2	1
236.001	2.5	0	3	2.1	7	2	2
241.001	2.5	0	3	2.18	7	2	1
246	2.5	0	3	2.17	7	2	2
251	2.5	0	3	2.11	2	1	1
256	2.5	0	3	2.08	2	1	2
261	2.5	0	3	2.24	6	1	1
266.002	2.5	0	3	2.2	6	1	2
271.002	2.5	0	3	2.19	10	2	1
276	2.5	0	3	2.2	10	2	2
281	2.5	0	3	2.16	5	1	1
286.002	2.5	0	3	2.09	5	1	2
291.001	2.5	0	3	2.17	2	1	1
296	2.5	0	3	2.28	2	1	2
301.003	2.5	0	3	2.3	11	2	1
306	2.5	0	3	2.3	11	2	2
311	2.5	1	0	2.66	3	1	1
316.162	2.5	0	3	2.06	3	1	2
321.001	2.5	0	3	2.19	4	1	1
326.001	2.5	0	3	2.15	4	1	2
331.002	2.5	0	3	2.28	9	2	1
336	2.5	0	3	2.17	9	2	2
341	2.5	0	3	1.48	9	2	1
346	2.5	0	3	1.95	9	2	2
351.002	2.5	0	3	2.17	12	2	1
356	2.5	0	3	2.23	12	2	2
361	2.5	0	3	2.09	10	2	1
366	2.5	0	3	2.32	10	2	2
371	2.5	0	3	2.19	8	2	1
376.004	2.5	0	3	2.13	8	2	2
381	2.5	0	3	2.49	1	1	1
386	2.5	0	3	2.23	1	1	2
391	2.5	0	3	2.19	7	2	1
396.002	2.5	0	3	2.2	7	2	2
401	2.5	0	3	2.71	12	2	1
406.211	2.5	0	3	2.63	12	2	2
