onset	duration	is_error	points	movement_time	sequence_num	sequence_type	repetition
1.001	2.5	0	3	2.13	5	1	1
6.001	2.5	0	3	1.95	5	1	2
21.002	2.5	0	3	2.07	3	1	1
26.002	2.5	0	3	1.92	3	1	2
31.001	2.5	1	0	2.01	6	1	1
36.001	2.5	0	3	2.04	6	1	2
41.001	2.5	0	3	2.03	8	2	1
46	2.5	0	3	1.98	8	2	2
51	2.5	0	3	2.02	12	2	1
56.003	2.5	0	3	1.97	12	2	2
61.001	2.5	0	3	2.54	1	1	1
66.089	2.5	0	3	2.14	1	1	2
71.001	2.5	0	3	2.11	12	2	1
76.002	2.5	0	3	2.14	12	2	2
91.003	2.5	0	3	2.06	10	2	1
96.001	2.5	0	3	2.03	10	2	2
101.001	2.5	0	3	2.05	9	2	1
106.001	2.5	0	3	2.01	9	2	2
111.002	2.5	0	3	2	6	1	1
116	2.5	0	3	2.2	6	1	2
121.002	2.5	0	3	1.45	2	1	1
126.001	2.5	1	0	2.52	2	1	2
131.097	2.5	0	3	2.1	5	1	1
136	2.5	0	3	2.09	5	1	2
141.001	2.5	0	3	1.98	5	1	1
146.001	2.5	1	0	2.47	5	1	2
151.001	2.5	0	3	1.84	7	2	1
156.248	2.5	0	3	1.95	7	2	2
161	2.5	0	3	2.43	1	1	1
166.001	2.5	0	3	2.03	1	1	2
171.002	2.5	0	3	2.25	10	2	1
176.002	2.5	0	3	1.98	10	2	2
181.002	2.5	1	0	1.79	2	1	1
186.001	2.5	0	3	2.54	2	1	2
201.002	2.5	0	3	2.17	11	2	1
206.001	2.5	0	3	2.03	11	2	2
211.001	2.5	0	3	1.94	2	1	1
216.001	2.5	0	3	2.04	2	1	2
221	2.5	0	3	2.39	11	2	1
226.001	2.5	0	3	2.14	11	2	2
231	2.5	0	3	2.12	7	2	1
236	2.5	0	3	2.08	7	2	2
241.002	2.5	0	3	2.23	1	1	1
246.001	2.5	0	3	2	1	1	2
251.001	2.5	0	3	2.08	4	1	1
256.002	2.5	0	3	2.08	4	1	2
261	2.5	0	3	1.86	12	2	1
266.275	2.5	0	3	2.2	12	2	2
271.002	2.5	0	3	2.09	10	2	1
276.003	2.5	0	3	2.02	10	2	2
291.002	2.5	0	3	2.03	9	2	1
296.001	2.5	0	3	2.22	9	2	2
311	2.5	1	0	0	3	1	1
316.542	2.5	0	3	1.79	3	1	2
321.001	2.5	0	3	1.9	4	1	1
326.001	2.5	0	3	1.9	4	1	2
331.001	2.5	0	3	2.13	11	2	1
336.001	2.5	0	3	1.95	11	2	2
341.002	2.5	0	3	1.94	4	1	1
346	2.5	0	3	2.33	4	1	2
351.001	2.5	0	3	2.28	8	2	1
356.001	2.5	0	3	2.13	8	2	2
361.001	2.5	0	3	2.04	7	2	1
366.001	2.5	1	0	2.4	7	2	2
371.001	2.5	0	3	2.05	6	1	1
376.002	2.5	0	3	2.4	6	1	2
381.001	2.5	0	3	2.02	3	1	1
386.001	2.5	0	3	1.92	3	1	2
391	2.5	0	3	2.14	8	2	1
396.001	2.5	0	3	2.01	8	2	2
401.001	2.5	0	3	2.41	9	2	1
406.018	2.5	0	3	2.47	9	2	2
