onset	duration	is_error	points	movement_time	sequence_num	sequence_type	repetition
1.002	2.5	0	3	2.23	3	1	1
6	2.5	0	3	2.25	3	1	2
11.002	2.5	0	3	2.33	9	2	1
16	2.5	1	0	2.8	9	2	2
21.274	2.5	0	3	2.27	4	1	1
26	2.5	0	3	2.52	4	1	2
41.001	2.5	0	3	2.19	9	2	1
46	2.5	0	3	2.62	9	2	2
51.139	2.5	0	3	2.17	4	1	1
56	2.5	0	3	2.24	4	1	2
61.002	2.5	0	3	2.18	5	1	1
66.001	2.5	0	3	2.16	5	1	2
71.002	2.5	0	3	2.17	8	2	1
76.001	2.5	0	3	2.2	8	2	2
91.003	2.5	0	3	2.19	4	1	1
96.003	2.5	0	3	2.15	4	1	2
101	2.5	0	3	2.28	12	2	1
106	2.5	1	0	2.52	12	2	2
111.082	2.5	0	3	2.2	6	1	1
116	2.5	0	3	2.17	6	1	2
121.001	2.5	0	3	2.2	12	2	1
126	2.5	0	3	2.12	12	2	2
131	2.5	0	3	2.18	11	2	1
136	2.5	0	3	2.2	11	2	2
141	2.5	0	3	2.11	2	1	1
146	2.5	0	3	2.19	2	1	2
151	2.5	0	3	2.29	7	2	1
156	2.5	0	3	2.16	7	2	2
161.002	2.5	1	0	2.71	9	2	1
166.282	2.5	0	3	2.23	9	2	2
181.001	2.5	0	3	2.27	7	2	1
186	2.5	0	3	2.17	7	2	2
191	2.5	0	3	2.25	11	2	1
196.001	2.5	0	3	1.67	11	2	2
201.002	2.5	0	3	2.11	2	1	1
206	2.5	0	3	2.17	2	1	2
211.001	2.5	0	3	2.19	6	1	1
216.001	2.5	0	3	2.24	6	1	2
221	2.5	0	3	2.17	3	1	1
226	2.5	0	3	2.08	3	1	2
231.001	2.5	0	3	2.14	12	2	1
236.001	2.5	1	0	0	12	2	2
241.462	2.5	1	0	2.3	10	2	1
246.368	2.5	0	3	2.25	10	2	2
251.038	2.5	1	0	2.47	1	1	1
256.112	2.5	0	3	2.1	1	1	2
261	2.5	0	3	2.14	8	2	1
266.001	2.5	1	0	2.03	8	2	2
281	2.5	0	3	2.09	11	2	1
286.001	2.5	0	3	2.03	11	2	2
291	2.5	0	3	2.62	2	1	1
296.082	2.5	0	3	2.05	2	1	2
301	2.5	0	3	2.02	10	2	1
306.002	2.5	0	3	2.07	10	2	2
311.001	2.5	0	3	1.7	8	2	1
316.001	2.5	0	3	2.24	8	2	2
321	2.5	0	3	2.19	1	1	1
326.003	2.5	0	3	1.89	1	1	2
331	2.5	0	3	2.18	6	1	1
336.002	2.5	0	3	2.77	6	1	2
341.002	2.5	0	3	2.04	5	1	1
346	2.5	0	3	2.19	5	1	2
351	2.5	0	3	2.22	10	2	1
356.002	2.5	0	3	2.31	10	2	2
361.002	2.5	0	3	2.18	3	1	1
366.003	2.5	0	3	2.16	3	1	2
371.001	2.5	0	3	2	7	2	1
376.001	2.5	0	3	2.15	7	2	2
391	2.5	0	3	2.01	1	1	1
396.001	2.5	0	3	2.21	1	1	2
401.001	2.5	0	3	1.69	5	1	1
406	2.5	1	0	1.93	5	1	2
