onset	duration	is_error	points	movement_time	sequence_num	sequence_type	repetition
1	2.5	0	3	1.61	8	2	1
6	2.5	0	3	1.1	8	2	2
11	2.5	0	3	0.91	3	1	1
16	2.5	0	3	0.84	3	1	2
21.001	2.5	0	3	1.1	5	1	1
26	2.5	0	3	1	5	1	2
41	2.5	0	3	0.81	6	1	1
46.001	2.5	0	3	0.85	6	1	2
51.001	2.5	0	3	1.7	7	2	1
56.002	2.5	0	3	1.4	7	2	2
61.001	2.5	0	3	1.6	9	2	1
66	2.5	0	3	1.53	9	2	2
71	2.5	0	3	1.06	8	2	1
76.001	2.5	0	3	1.12	8	2	2
81	2.5	0	3	1.4	12	2	1
86.001	2.5	0	3	1.16	12	2	2
91	2.5	0	3	1.15	9	2	1
96	2.5	0	3	1.19	9	2	2
101	2.5	0	3	1.35	11	2	1
106	2.5	0	3	1.33	11	2	2
111.002	2.5	0	3	0.93	2	1	1
116	2.5	0	3	0.82	2	1	2
121.001	2.5	0	3	1.65	10	2	1
126	2.5	0	3	1.18	10	2	2
131	2.5	0	3	1.7	7	2	1
136.001	2.5	0	3	1.23	7	2	2
141.001	2.5	1	0	0.99	8	2	1
146.001	2.5	0	3	1.15	8	2	2
161.002	2.5	0	3	0.94	3	1	1
166	2.5	0	3	0.88	3	1	2
171	2.5	0	3	1.01	3	1	1
176.001	2.5	0	3	0.83	3	1	2
181	2.5	0	3	0.9	1	1	1
186	2.5	0	3	0.87	1	1	2
191	2.5	0	3	1.11	5	1	1
196.001	2.5	1	0	0.92	5	1	2
201	2.5	0	3	0.82	4	1	1
206	2.5	0	3	0.89	4	1	2
211.002	2.5	0	3	0.76	4	1	1
216.001	2.5	0	3	0.79	4	1	2
221.001	2.5	0	3	0.84	1	1	1
226.001	2.5	0	3	0.77	1	1	2
231	2.5	1	0	1.3	10	2	1
236.001	2.5	0	3	1.1	10	2	2
241	2.5	0	3	0.79	6	1	1
246.001	2.5	0	3	0.84	6	1	2
251	2.5	1	0	2.46	7	2	1
256.002	2.5	0	3	1.34	7	2	2
261.001	2.5	0	3	1.56	9	2	1
266	2.5	1	0	2.35	9	2	2
271	2.5	0	3	1.46	11	2	1
276	2.5	0	3	2	11	2	2
281	2.5	0	3	0.85	2	1	1
286	2.5	0	3	0.92	2	1	2
291.001	2.5	0	3	1.83	12	2	1
296	2.5	0	3	1.3	12	2	2
311	2.5	0	3	1.19	11	2	1
316.001	2.5	0	3	1.08	11	2	2
321.002	2.5	0	3	1.35	12	2	1
326.001	2.5	0	3	1.23	12	2	2
331.002	2.5	0	3	0.88	6	1	1
336.001	2.5	0	3	0.95	6	1	2
341.002	2.5	0	3	0.92	2	1	1
346	2.5	0	3	0.82	2	1	2
361	2.5	0	3	1.41	10	2	1
366.001	2.5	0	3	1.53	10	2	2
371	2.5	0	3	0.84	4	1	1
376.001	2.5	0	3	0.81	4	1	2
391	2.5	0	3	1.08	1	1	1
396	2.5	0	3	0.93	1	1	2
401.002	2.5	0	3	0.9	5	1	1
406	2.5	0	3	0.96	5	1	2
