onset	duration	is_error	points	movement_time	sequence_num	sequence_type	repetition
1.001	2.5	0	3	1.63	8	2	1
6	2.5	0	3	1.4	8	2	2
11	2.5	1	0	1.8	10	2	1
16	2.5	0	3	1.7	10	2	2
31	2.5	0	3	1.33	10	2	1
36.001	2.5	0	3	1.15	10	2	2
41.001	2.5	0	3	1.38	11	2	1
46.001	2.5	0	3	1.3	11	2	2
51	2.5	0	3	0.99	6	1	1
56	2.5	0	3	1.29	6	1	2
61.001	2.5	0	3	0.96	3	1	1
66	2.5	0	3	0.89	3	1	2
77.846	2.5	0	3	0.94	4	1	1
76.002	2.5	0	3	0.94	4	1	2
91	2.5	0	3	1.21	5	1	1
96	2.5	0	3	1	5	1	2
101	2.5	0	3	1.54	12	2	1
106	2.5	1	0	1.86	12	2	2
111.002	2.5	0	3	1.45	9	2	1
116	2.5	0	3	1.52	9	2	2
121.001	2.5	0	3	1.09	1	1	1
126	2.5	0	3	1.05	1	1	2
141	2.5	0	3	1.35	10	2	1
146	2.5	0	3	1.09	10	2	2
151.001	2.5	0	3	0.94	5	1	1
156.001	2.5	0	3	1.18	5	1	2
161.001	2.5	0	3	0.92	2	1	1
166.002	2.5	0	3	0.86	2	1	2
171.001	2.5	0	3	0.87	2	1	1
176.002	2.5	0	3	0.98	2	1	2
181	2.5	0	3	0.98	5	1	1
186	2.5	0	3	0.91	5	1	2
191	2.5	1	0	1.82	11	2	1
196	2.5	0	3	1.27	11	2	2
201.002	2.5	0	3	1.55	9	2	1
206.001	2.5	0	3	1.51	9	2	2
211.002	2.5	0	3	1.77	7	2	1
216.001	2.5	0	3	1.63	7	2	2
221.001	2.5	0	3	1.62	7	2	1
226	2.5	0	3	1.49	7	2	2
231	2.5	0	3	1.48	9	2	1
236	2.5	0	3	1.22	9	2	2
241.002	2.5	0	3	1.32	8	2	1
246.001	2.5	0	3	1.18	8	2	2
251.001	2.5	0	3	1.53	7	2	1
256	2.5	0	3	1.51	7	2	2
261	2.5	0	3	0.9	3	1	1
266	2.5	0	3	0.85	3	1	2
271.001	2.5	0	3	1.39	1	1	1
276	2.5	1	0	1.32	1	1	2
281.002	2.5	0	3	1.59	12	2	1
286	2.5	0	3	1.72	12	2	2
291.001	2.5	0	3	1.36	11	2	1
296.001	2.5	0	3	1.34	11	2	2
301.002	2.5	0	3	0.93	2	1	1
306	2.5	1	0	1.37	2	1	2
321	2.5	0	3	0.96	4	1	1
326.001	2.5	0	3	0.96	4	1	2
331.001	2.5	0	3	0.89	6	1	1
336.001	2.5	0	3	0.97	6	1	2
341.001	2.5	0	3	1.26	12	2	1
346.001	2.5	0	3	1.83	12	2	2
351.001	2.5	0	3	1.08	1	1	1
356.001	2.5	0	3	0.97	1	1	2
361.001	2.5	0	3	0.91	3	1	1
366	2.5	0	3	0.92	3	1	2
381.001	2.5	0	3	1.37	8	2	1
386	2.5	0	3	1.26	8	2	2
391.001	2.5	0	3	0.95	4	1	1
396.001	2.5	0	3	0.86	4	1	2
401.001	2.5	0	3	1.09	6	1	1
406	2.5	0	3	1.07	6	1	2
