onset	duration	is_error	points	movement_time	sequence_num	sequence_type	repetition
1	2.5	0	3	2.17	12	2	1
6.001	2.5	0	3	2.2	12	2	2
11.001	2.5	0	3	2.19	7	2	1
16.001	2.5	1	0	2.62	7	2	2
21.327	2.5	1	0	2.24	4	1	1
26.381	2.5	0	3	2.08	4	1	2
31.312	2.5	0	3	2.33	9	2	1
36.428	2.5	0	3	2.24	9	2	2
41.488	2.5	0	3	2.18	12	2	1
46.45	2.5	0	3	2.54	12	2	2
52.001	2.5	1	0	2.29	12	2	1
57.177	2.5	0	3	2.45	12	2	2
62.331	2.5	0	3	2.05	5	1	1
67.174	2.5	0	3	2.3	5	1	2
72.439	2.5	0	3	2.18	3	1	1
77.445	2.5	0	3	2.32	3	1	2
82.343	2.5	0	3	2.34	10	2	1
87.369	2.5	0	3	2.49	10	2	2
92.453	2.5	0	3	2.38	10	2	1
97.517	2.5	0	3	2.38	10	2	2
102.531	2.5	0	3	2.38	8	2	1
107.6	2.5	0	3	2.29	8	2	2
121	2.5	0	3	2.21	8	2	1
126	2.5	0	3	2.24	8	2	2
131.115	2.5	0	3	2.1	11	2	1
136.26	2.5	0	3	2.15	11	2	2
141.065	2.5	0	3	2.07	5	1	1
146.003	2.5	0	3	2.14	5	1	2
151.001	2.5	0	3	2.17	2	1	1
156	2.5	0	3	2.3	2	1	2
161.019	2.5	0	3	2.17	2	1	1
166	2.5	0	3	2.14	2	1	2
171.001	2.5	0	3	2.02	6	1	1
176.001	2.5	0	3	1.96	6	1	2
191.001	2.5	0	3	2.26	4	1	1
196.001	2.5	0	3	2.19	4	1	2
211	2.5	0	3	2.17	2	1	1
216	2.5	0	3	2.17	2	1	2
221.002	2.5	0	3	2.38	7	2	1
226.286	2.5	0	3	2.36	7	2	2
231.312	2.5	0	3	2.03	4	1	1
236.154	2.5	0	3	2.14	4	1	2
241	2.5	0	3	2.36	3	1	1
246.101	2.5	0	3	2.19	3	1	2
251.053	2.5	0	3	2.08	1	1	1
256.001	2.5	0	3	2.29	1	1	2
261.001	2.5	0	3	2.19	9	2	1
266.041	2.5	0	3	2.31	9	2	2
271.001	2.5	0	3	2.23	11	2	1
276.071	2.5	0	3	2.07	11	2	2
281	2.5	0	3	2.11	1	1	1
286.003	2.5	0	3	2.09	1	1	2
291.001	2.5	1	0	2.75	7	2	1
296.237	2.5	0	3	2.29	7	2	2
301.238	2.5	0	3	1.93	6	1	1
306.01	2.5	0	3	1.98	6	1	2
321.001	2.5	0	3	1.98	8	2	1
326	2.5	1	0	2.3	8	2	2
331.483	2.5	0	3	2.06	5	1	1
336.393	2.5	1	0	0	5	1	2
341.907	2.5	0	3	1.95	6	1	1
346.379	2.5	0	3	2.16	6	1	2
361	2.5	0	3	2.38	11	2	1
366.068	2.5	0	3	2.09	11	2	2
371.21	2.5	0	3	2.08	9	2	1
376.299	2.5	0	3	1.82	9	2	2
381.555	2.5	0	3	1.99	3	1	1
386.275	2.5	1	0	2.6	3	1	2
391.579	2.5	0	3	1.98	1	1	1
396.308	2.5	0	3	2.01	1	1	2
401.195	2.5	0	3	2.13	10	2	1
406.167	2.5	0	3	2.07	10	2	2
