onset	duration	is_error	points	movement_time	sequence_num	sequence_type	repetition
1	2.5	0	3	2.29	1	1	1
6	2.5	0	3	2.06	1	1	2
11.002	2.5	0	3	1.99	2	1	1
16	2.5	1	0	2.46	2	1	2
21.002	2.5	0	3	2.08	8	2	1
26	2.5	0	3	2.14	8	2	2
31.001	2.5	0	3	2.07	7	2	1
36	2.5	0	3	2.01	7	2	2
41	2.5	0	3	2.41	3	1	1
46	2.5	0	3	2.21	3	1	2
51	2.5	0	3	2.17	4	1	1
56	2.5	0	3	2.11	4	1	2
61	2.5	0	3	2.04	12	2	1
66	2.5	0	3	2.01	12	2	2
71.001	2.5	0	3	2.22	6	1	1
76.001	2.5	0	3	2.02	6	1	2
81	2.5	1	0	2.11	1	1	1
86	2.5	0	3	1.95	1	1	2
91.001	2.5	0	3	2.05	12	2	1
96.001	2.5	0	3	2.08	12	2	2
101.002	2.5	0	3	2.39	3	1	1
106.001	2.5	0	3	2.22	3	1	2
111.001	2.5	0	3	2.24	9	2	1
116.001	2.5	0	3	2.19	9	2	2
121.001	2.5	0	3	2.02	6	1	1
126.001	2.5	0	3	1.98	6	1	2
131	2.5	0	3	2	2	1	1
136	2.5	0	3	2.11	2	1	2
141.002	2.5	0	3	2.18	11	2	1
146	2.5	0	3	2.41	11	2	2
151.001	2.5	0	3	2.42	7	2	1
156	2.5	0	3	2.42	7	2	2
161	2.5	0	3	2.4	10	2	1
166	2.5	0	3	2.41	10	2	2
181	2.5	0	3	2.38	10	2	1
186	2.5	0	3	2.3	10	2	2
191.001	2.5	0	3	2.36	4	1	1
196	2.5	0	3	2.22	4	1	2
201	2.5	0	3	2.24	9	2	1
206.003	2.5	0	3	2.22	9	2	2
211	2.5	0	3	2.23	10	2	1
216.001	2.5	0	3	2.33	10	2	2
231	2.5	0	3	2.13	8	2	1
236	2.5	0	3	2.24	8	2	2
251	2.5	0	3	2.32	5	1	1
256	2.5	0	3	2.41	5	1	2
261	2.5	0	3	2.09	7	2	1
266	2.5	0	3	2.24	7	2	2
271.001	2.5	0	3	2.17	12	2	1
276	2.5	0	3	2.22	12	2	2
291.001	2.5	0	3	2.24	5	1	1
296.001	2.5	0	3	2.21	5	1	2
301	2.5	0	3	2.23	9	2	1
306	2.5	0	3	2.2	9	2	2
311	2.5	0	3	2.08	11	2	1
316	2.5	0	3	2.26	11	2	2
321.001	2.5	0	3	2.1	6	1	1
326	2.5	0	3	2.12	6	1	2
331	2.5	0	3	2.08	2	1	1
336.001	2.5	0	3	2.1	2	1	2
351.004	2.5	0	3	2.06	11	2	1
356.001	2.5	0	3	2.12	11	2	2
361.002	2.5	0	3	2.14	3	1	1
366.002	2.5	0	3	2.21	3	1	2
371.002	2.5	0	3	2.1	5	1	1
376	2.5	0	3	2.49	5	1	2
381	2.5	0	3	2.43	1	1	1
386.003	2.5	0	3	1.98	1	1	2
391	2.5	1	0	2.38	4	1	1
396	2.5	0	3	2.36	4	1	2
401.002	2.5	0	3	2.44	8	2	1
406	2.5	0	3	2.59	8	2	2
