onset	duration	is_error	points	movement_time	sequence_num	sequence_type	repetition
1	2.5	0	3	2.21	5	1	1
6.414	2.5	0	3	2.33	5	1	2
21.004	2.5	0	3	2.55	5	1	1
26.001	2.5	0	3	2.55	5	1	2
31.001	2.5	0	3	2.28	3	1	1
36.555	2.5	0	3	2.44	3	1	2
41.881	2.5	0	3	2.53	11	2	1
46.642	2.5	0	3	2.32	11	2	2
51.208	2.5	0	3	2.4	8	2	1
56.001	2.5	0	3	2.83	8	2	2
61.003	2.5	0	3	2.41	1	1	1
66.226	2.5	0	3	2.49	1	1	2
71.002	2.5	0	3	2.55	2	1	1
76.177	2.5	0	3	2.39	2	1	2
81	2.5	0	3	2.85	1	1	1
86.331	2.5	0	3	2.49	1	1	2
91.837	2.5	0	3	2.56	5	1	1
96.738	2.5	0	3	2.36	5	1	2
102.096	2.5	0	3	2.67	3	1	1
107.182	2.5	0	3	2.88	3	1	2
112.208	2.5	0	3	2.54	4	1	1
117.184	2.5	0	3	2.2	4	1	2
131	2.5	0	3	2.48	10	2	1
136.172	2.5	0	3	2.36	10	2	2
151.001	2.5	0	3	2.53	7	2	1
156.002	2.5	0	3	2.14	7	2	2
161	2.5	0	3	2.35	6	1	1
166.424	2.5	0	3	2.11	6	1	2
171.001	2.5	0	3	2.44	1	1	1
176.103	2.5	0	3	2.22	1	1	2
181.003	2.5	0	3	2.51	4	1	1
186	2.5	0	3	2.52	4	1	2
191	2.5	0	3	2.17	6	1	1
196.002	2.5	0	3	2.48	6	1	2
201.001	2.5	0	3	2.63	2	1	1
206	2.5	0	3	2.32	2	1	2
211.002	2.5	0	3	2.68	9	2	1
216.001	2.5	0	3	2.44	9	2	2
221	2.5	0	3	2.4	4	1	1
226.003	2.5	0	3	2.44	4	1	2
231	2.5	0	3	2.68	10	2	1
236	2.5	0	3	2.33	10	2	2
256.126	2.5	0	3	2.73	10	2	1
256	2.5	0	3	2.98	10	2	2
261.002	2.5	0	3	2.14	8	2	1
266	2.5	0	3	1.85	8	2	2
271	2.5	0	3	2.22	7	2	1
276	2.5	0	3	2.25	7	2	2
281.002	2.5	0	3	2.42	3	1	1
286	2.5	0	3	2.75	3	1	2
291.089	2.5	0	3	2.82	12	2	1
296.134	2.5	0	3	2.46	12	2	2
301.362	2.5	0	3	2.61	11	2	1
306.346	2.5	0	3	2.46	11	2	2
321.001	2.5	1	0	0	12	2	1
326.5	2.5	0	3	2.45	12	2	2
331.985	2.5	0	3	2.34	2	1	1
336.41	2.5	0	3	2.23	2	1	2
341	2.5	0	3	2.71	11	2	1
346	2.5	0	3	2.4	11	2	2
351.001	2.5	0	3	1.97	7	2	1
356	2.5	0	3	2.25	7	2	2
361.001	2.5	0	3	2.61	12	2	1
366.087	2.5	0	3	2.55	12	2	2
371	2.5	0	3	2.02	6	1	1
376.002	2.5	0	3	2.97	6	1	2
381	2.5	0	3	2.83	9	2	1
386.203	2.5	0	3	2.22	9	2	2
391	2.5	0	3	2.37	8	2	1
396.002	2.5	0	3	2.68	8	2	2
401.004	2.5	0	3	2.14	9	2	1
406.001	2.5	0	3	2.28	9	2	2
