onset	duration	is_error	points	movement_time	sequence_num	sequence_type	repetition
1	2.5	0	3	1.81	8	2	1
6.001	2.5	0	3	1.9	8	2	2
11.003	2.5	0	3	1.43	10	2	1
16.001	2.5	0	3	1.36	10	2	2
31.001	2.5	0	3	1.23	10	2	1
36	2.5	1	0	1.6	10	2	2
41.001	2.5	0	3	1.25	11	2	1
46	2.5	0	3	1.28	11	2	2
51	2.5	0	3	1.26	6	1	1
56.001	2.5	1	0	1.74	6	1	2
61.001	2.5	0	3	1.12	3	1	1
66.001	2.5	0	3	1.13	3	1	2
71.001	2.5	1	0	1.86	4	1	1
76.001	2.5	0	3	1.95	4	1	2
91.003	2.5	0	3	1.28	5	1	1
96.001	2.5	0	3	1.21	5	1	2
101	2.5	0	3	1.26	12	2	1
106.002	2.5	0	3	1.82	12	2	2
111.002	2.5	0	3	1.94	9	2	1
116	2.5	0	3	1.48	9	2	2
121	2.5	0	3	1.08	1	1	1
126	2.5	0	3	1.04	1	1	2
141	2.5	0	3	1.29	10	2	1
146.002	2.5	0	3	1.65	10	2	2
151	2.5	0	3	1.11	5	1	1
156	2.5	0	3	0.92	5	1	2
161	2.5	0	3	0.89	2	1	1
166	2.5	0	3	0.9	2	1	2
171.001	2.5	0	3	0.84	2	1	1
176	2.5	0	3	0.91	2	1	2
181.003	2.5	1	0	2.21	5	1	1
186.001	2.5	1	0	1.52	5	1	2
191.001	2.5	1	0	2.1	11	2	1
196.001	2.5	0	3	1.7	11	2	2
201.002	2.5	0	3	1.78	9	2	1
206	2.5	0	3	1.59	9	2	2
211	2.5	0	3	1.84	7	2	1
216	2.5	0	3	1.47	7	2	2
221	2.5	0	3	1.22	7	2	1
226	2.5	0	3	1.45	7	2	2
231	2.5	0	3	1.5	9	2	1
236.002	2.5	0	3	1.47	9	2	2
241	2.5	0	3	1.35	8	2	1
246.002	2.5	0	3	1.27	8	2	2
251	2.5	0	3	1.22	7	2	1
256.001	2.5	0	3	1.15	7	2	2
261.003	2.5	0	3	1.49	3	1	1
266.001	2.5	0	3	1.01	3	1	2
271	2.5	0	3	1	1	1	1
276	2.5	0	3	1.03	1	1	2
281	2.5	0	3	1.68	12	2	1
286	2.5	0	3	1.21	12	2	2
291	2.5	1	0	1.83	11	2	1
296.002	2.5	0	3	1.3	11	2	2
301.002	2.5	0	3	1.01	2	1	1
306.001	2.5	0	3	1.11	2	1	2
321.002	2.5	0	3	1.1	4	1	1
326	2.5	0	3	1.01	4	1	2
331	2.5	0	3	1.34	6	1	1
336	2.5	1	0	1.45	6	1	2
341	2.5	0	3	1.2	12	2	1
346	2.5	0	3	1.6	12	2	2
351	2.5	0	3	1.09	1	1	1
356.002	2.5	1	0	1.71	1	1	2
361.001	2.5	0	3	0.92	3	1	1
366	2.5	0	3	0.94	3	1	2
381.001	2.5	0	3	1.28	8	2	1
386	2.5	0	3	1.7	8	2	2
391	2.5	0	3	1.02	4	1	1
396.003	2.5	1	0	1.87	4	1	2
401	2.5	0	3	0.93	6	1	1
406.001	2.5	0	3	1.18	6	1	2
