onset	duration	is_error	points	movement_time	sequence_num	sequence_type	repetition
1	2.5	0	3	1.22	12	2	1
6.001	2.5	0	3	1.07	12	2	2
11	2.5	0	3	1.43	3	1	1
16	2.5	0	3	1	3	1	2
21	2.5	0	3	0.97	6	1	1
26	2.5	0	3	0.9	6	1	2
31	2.5	0	3	1.18	11	2	1
36.001	2.5	1	0	1.81	11	2	2
41	2.5	0	3	1.23	7	2	1
46.002	2.5	0	3	1.18	7	2	2
51.001	2.5	1	0	1.64	1	1	1
56.001	2.5	1	0	1.57	1	1	2
61.001	2.5	0	3	1.15	8	2	1
66.001	2.5	0	3	1.11	8	2	2
81	2.5	0	3	1.44	10	2	1
86.001	2.5	1	0	2.15	10	2	2
91	2.5	0	3	0.83	5	1	1
96.001	2.5	0	3	0.83	5	1	2
101	2.5	0	3	1.29	11	2	1
106.001	2.5	0	3	1.43	11	2	2
111.003	2.5	0	3	0.94	3	1	1
116.002	2.5	0	3	0.8	3	1	2
131.001	2.5	0	3	1.36	10	2	1
136	2.5	0	3	2.65	10	2	2
141.039	2.5	0	3	1.01	10	2	1
146	2.5	0	3	1.06	10	2	2
151	2.5	1	0	1.35	6	1	1
156	2.5	0	3	0.87	6	1	2
171	2.5	0	3	1.36	4	1	1
176.001	2.5	1	0	1.52	4	1	2
181.001	2.5	0	3	1.55	4	1	1
186	2.5	1	0	1.48	4	1	2
191	2.5	0	3	1.34	7	2	1
196	2.5	0	3	1.07	7	2	2
201.001	2.5	0	3	1.02	11	2	1
206	2.5	1	0	1.7	11	2	2
211.001	2.5	0	3	1.19	12	2	1
216	2.5	0	3	1.25	12	2	2
221	2.5	0	3	1.22	2	1	1
226.003	2.5	0	3	0.86	2	1	2
231.001	2.5	0	3	1.08	7	2	1
236.002	2.5	0	3	1.04	7	2	2
241.002	2.5	0	3	1.29	9	2	1
246.002	2.5	0	3	1.46	9	2	2
251	2.5	0	3	1.14	1	1	1
256.001	2.5	0	3	1.04	1	1	2
261	2.5	1	0	0.83	4	1	1
266	2.5	0	3	0.94	4	1	2
271.001	2.5	0	3	1.18	12	2	1
276.001	2.5	0	3	1.03	12	2	2
281.001	2.5	0	3	1.02	2	1	1
286	2.5	0	3	1.13	2	1	2
291.001	2.5	1	0	1.67	8	2	1
296.001	2.5	0	3	1.4	8	2	2
301.001	2.5	0	3	1.27	9	2	1
306.001	2.5	0	3	1.34	9	2	2
321	2.5	0	3	0.87	5	1	1
326	2.5	0	3	1.22	5	1	2
341	2.5	0	3	1.04	1	1	1
346.001	2.5	1	0	1.73	1	1	2
351	2.5	0	3	1.09	2	1	1
356.002	2.5	1	0	1.51	2	1	2
361.002	2.5	0	3	0.92	3	1	1
366	2.5	0	3	0.84	3	1	2
371.001	2.5	0	3	1.59	9	2	1
376.001	2.5	0	3	1.35	9	2	2
381.002	2.5	1	0	1.09	5	1	1
386.001	2.5	0	3	0.8	5	1	2
391.002	2.5	1	0	1.31	6	1	1
396	2.5	0	3	1.44	6	1	2
401	2.5	0	3	1.12	8	2	1
406	2.5	1	0	1.65	8	2	2
