onset	duration	is_error	points	movement_time	sequence_num	sequence_type	repetition
1.001	2.5	0	3	2.45	12	2	1
6.28	2.5	0	3	2.49	12	2	2
11.439	2.5	0	3	2.64	7	2	1
16.791	2.5	0	3	2.54	7	2	2
22.035	2.5	0	3	2.55	4	1	1
27.243	2.5	0	3	2.55	4	1	2
32.405	2.5	0	3	2.55	9	2	1
37.593	2.5	0	3	2.58	9	2	2
42.678	2.5	0	3	2.55	12	2	1
47.85	2.5	0	3	2.46	12	2	2
52.916	2.5	0	3	2.34	12	2	1
58.213	2.5	0	3	2.56	12	2	2
63.4	2.5	0	3	2.48	5	1	1
68.523	2.5	0	3	2.42	5	1	2
73.444	2.5	0	3	2.44	3	1	1
78.511	2.5	0	3	2.54	3	1	2
83.658	2.5	0	3	2.43	10	2	1
88.715	2.5	0	3	2.63	10	2	2
93.908	2.5	0	3	2.53	10	2	1
99.141	2.5	0	3	2.59	10	2	2
104.411	2.5	0	3	2.52	8	2	1
109.556	2.5	0	3	2.51	8	2	2
121.002	2.5	0	3	2.5	8	2	1
126.126	2.5	0	3	2.53	8	2	2
132.1	2.5	0	3	2.53	11	2	1
138.022	2.5	1	0	2.66	11	2	2
143.343	2.5	0	3	2.4	5	1	1
148.59	2.5	0	3	2.3	5	1	2
153.583	2.5	0	3	2.43	2	1	1
158.601	2.5	0	3	2.56	2	1	2
163.71	2.5	0	3	2.42	2	1	1
168.841	2.5	0	3	2.45	2	1	2
173.945	2.5	0	3	2.52	6	1	1
179.043	2.5	0	3	2.58	6	1	2
191.002	2.5	0	3	2.54	4	1	1
196.15	2.5	0	3	2.52	4	1	2
211.001	2.5	0	3	2.52	2	1	1
216.188	2.5	0	3	2.43	2	1	2
221.294	2.5	0	3	2.56	7	2	1
226.48	2.5	0	3	2.59	7	2	2
231.813	2.5	0	3	2.48	4	1	1
236.863	2.5	0	3	2.38	4	1	2
241.896	2.5	0	3	2.57	3	1	1
247.108	2.5	0	3	2.51	3	1	2
252.369	2.5	0	3	2.29	1	1	1
257.223	2.5	0	3	2.48	1	1	2
262.295	2.5	0	3	2.54	9	2	1
267.516	2.5	0	3	2.8	9	2	2
272.904	2.5	0	3	2.44	11	2	1
277.983	2.5	0	3	2.49	11	2	2
282.962	2.5	0	3	2.29	1	1	1
287.792	2.5	0	3	2.63	1	1	2
293.024	2.5	0	3	2.57	7	2	1
298.189	2.5	0	3	2.71	7	2	2
303.407	2.5	0	3	2.37	6	1	1
308.449	2.5	0	3	2.46	6	1	2
321	2.5	0	3	2.42	8	2	1
326.063	2.5	0	3	2.53	8	2	2
331.917	2.5	0	3	2.43	5	1	1
336.93	2.5	0	3	2.41	5	1	2
341.913	2.5	0	3	2.51	6	1	1
346.989	2.5	0	3	2.59	6	1	2
361	2.5	0	3	2.6	11	2	1
366.312	2.5	0	3	2.53	11	2	2
372.205	2.5	0	3	2.48	9	2	1
377.231	2.5	0	3	2.52	9	2	2
382.409	2.5	0	3	2.44	3	1	1
387.468	2.5	0	3	2.42	3	1	2
392.414	2.5	0	3	2.4	1	1	1
397.389	2.5	0	3	2.47	1	1	2
402.457	2.5	0	3	2.55	10	2	1
407.53	2.5	0	3	2.67	10	2	2
