onset	duration	is_error	points	movement_time	sequence_num	sequence_type	repetition
1.002	2.5	0	3	2.46	5	1	1
6.234	2.5	0	3	2.55	5	1	2
21.002	2.5	0	3	2.43	3	1	1
26.049	2.5	0	3	2.25	3	1	2
31.027	2.5	0	3	2.51	6	1	1
36.187	2.5	0	3	2.55	6	1	2
41.141	2.5	0	3	2.88	8	2	1
46.319	2.5	0	3	2.49	8	2	2
51.608	2.5	0	3	2.76	12	2	1
56.896	2.5	0	3	2.73	12	2	2
62.199	2.5	0	3	2.68	1	1	1
67.643	2.5	1	0	1.85	1	1	2
72.347	2.5	0	3	2.7	12	2	1
77.572	2.5	1	0	1.31	12	2	2
91.001	2.5	0	3	2.67	10	2	1
96.704	2.5	0	3	2.56	10	2	2
102.085	2.5	1	0	2.18	9	2	1
106.884	2.5	1	0	0	9	2	2
112.791	2.5	0	3	2.52	6	1	1
117.981	2.5	0	3	2.51	6	1	2
123.212	2.5	0	3	2.52	2	1	1
128.293	2.5	0	3	2.72	2	1	2
133.782	2.5	0	3	2.49	5	1	1
138.997	2.5	0	3	2.53	5	1	2
144.081	2.5	0	3	2.56	5	1	1
149.381	2.5	0	3	2.61	5	1	2
154.655	2.5	0	3	2.65	7	2	1
159.957	2.5	0	3	2.76	7	2	2
165.395	2.5	0	3	2.83	1	1	1
171.136	2.5	0	3	2.59	1	1	2
176.721	2.5	0	3	2.65	10	2	1
182.158	2.5	0	3	2.53	10	2	2
187.302	2.5	0	3	2.46	2	1	1
192.445	2.5	0	3	2.57	2	1	2
201.002	2.5	0	3	2.6	11	2	1
206.433	2.5	0	3	2.66	11	2	2
211.767	2.5	0	3	2.67	2	1	1
217.194	2.5	0	3	2.61	2	1	2
222.506	2.5	1	0	2.05	11	2	1
227.457	2.5	0	3	2.78	11	2	2
232.873	2.5	1	0	2.56	7	2	1
237.943	2.5	1	0	2.13	7	2	2
242.651	2.5	0	3	2.45	1	1	1
247.761	2.5	0	3	2.71	1	1	2
253.24	2.5	0	3	2.83	4	1	1
258.665	2.5	0	3	2.75	4	1	2
264.098	2.5	0	3	2.72	12	2	1
269.677	2.5	0	3	2.65	12	2	2
274.932	2.5	0	3	2.61	10	2	1
280.357	2.5	0	3	2.85	10	2	2
291.002	2.5	0	3	2.53	9	2	1
296.305	2.5	0	3	2.52	9	2	2
311.001	2.5	0	3	2.4	3	1	1
316.141	2.5	0	3	2.3	3	1	2
321.027	2.5	0	3	2.29	4	1	1
326.099	2.5	1	0	2.75	4	1	2
331.451	2.5	0	3	2.3	11	2	1
336.37	2.5	0	3	2.28	11	2	2
341.22	2.5	0	3	2.4	4	1	1
346.177	2.5	0	3	2.29	4	1	2
351.119	2.5	0	3	2.76	8	2	1
356.597	2.5	1	0	2.97	8	2	2
362.41	2.5	0	3	2.8	7	2	1
367.995	2.5	1	0	2.76	7	2	2
373.711	2.5	0	3	2.43	6	1	1
378.647	2.5	1	0	1.48	6	1	2
382.815	2.5	0	3	2.43	3	1	1
387.827	2.5	0	3	2.41	3	1	2
392.857	2.5	0	3	2.7	8	2	1
398.46	2.5	0	3	2.6	8	2	2
403.725	2.5	0	3	2.86	9	2	1
409.313	2.5	0	3	2.69	9	2	2
