onset	duration	is_error	points	movement_time	sequence_num	sequence_type	repetition
1.001	2.5	0	3	2.48	12	2	1
6	2.5	0	3	2.55	12	2	2
11.001	2.5	0	3	2.39	5	1	1
16	2.5	0	3	2.3	5	1	2
21.001	2.5	0	3	2.54	5	1	1
26.001	2.5	0	3	3.04	5	1	2
31.001	2.5	0	3	2.45	8	2	1
36.001	2.5	0	3	2.5	8	2	2
51	2.5	1	0	2.8	4	1	1
56.002	2.5	0	3	2.1	4	1	2
61.002	2.5	0	3	2.29	3	1	1
66	2.5	0	3	2.39	3	1	2
81	2.5	0	3	2.56	12	2	1
86.001	2.5	0	3	2.39	12	2	2
91	2.5	0	3	2.18	5	1	1
96.001	2.5	0	3	2.1	5	1	2
101.001	2.5	1	0	2.71	4	1	1
106.001	2.5	0	3	2.34	4	1	2
121.001	2.5	0	3	2.38	6	1	1
126	2.5	0	3	2.5	6	1	2
131.001	2.5	0	3	2.31	1	1	1
136.001	2.5	1	0	0	1	1	2
141	2.5	0	3	2.51	11	2	1
146	2.5	0	3	2.42	11	2	2
151	2.5	0	3	2.39	2	1	1
156.001	2.5	0	3	2.55	2	1	2
161.001	2.5	0	3	2.25	3	1	1
166	2.5	0	3	2.33	3	1	2
171.001	2.5	0	3	2.1	1	1	1
176	2.5	0	3	2.21	1	1	2
181	2.5	0	3	2.54	9	2	1
186	2.5	0	3	2.25	9	2	2
201	2.5	0	3	2.36	3	1	1
206	2.5	1	0	2.57	3	1	2
211.002	2.5	0	3	2.24	11	2	1
216	2.5	0	3	2.39	11	2	2
221	2.5	0	3	2.3	12	2	1
226	2.5	0	3	2.52	12	2	2
231.001	2.5	0	3	2.69	7	2	1
236.001	2.5	0	3	2.45	7	2	2
241	2.5	0	3	2.59	2	1	1
246.001	2.5	0	3	2.5	2	1	2
251	2.5	0	3	2.18	9	2	1
256.001	2.5	0	3	2.59	9	2	2
261.001	2.5	0	3	2.67	7	2	1
266	2.5	1	0	0	7	2	2
281.001	2.5	0	3	2.64	6	1	1
286.001	2.5	0	3	2.32	6	1	2
291	2.5	0	3	2.6	6	1	1
296.001	2.5	0	3	2.33	6	1	2
301.002	2.5	0	3	2.5	7	2	1
306.001	2.5	0	3	2.45	7	2	2
311	2.5	1	0	0	10	2	1
316	2.5	0	3	2.49	10	2	2
321.001	2.5	0	3	2.3	9	2	1
326	2.5	0	3	2.34	9	2	2
331.002	2.5	0	3	2.86	10	2	1
336.001	2.5	0	3	2.4	10	2	2
341	2.5	0	3	2.5	10	2	1
346.001	2.5	0	3	2.55	10	2	2
351.001	2.5	0	3	2.5	11	2	1
356.001	2.5	0	3	2.54	11	2	2
361.001	2.5	1	0	0	1	1	1
366	2.5	0	3	2.37	1	1	2
371.001	2.5	0	3	2.67	2	1	1
376	2.5	0	3	2.43	2	1	2
381	2.5	1	0	2.63	8	2	1
386	2.5	0	3	2.54	8	2	2
391	2.5	0	3	2.59	8	2	1
396.001	2.5	0	3	2.41	8	2	2
401.001	2.5	0	3	2.62	4	1	1
406.001	2.5	0	3	2.56	4	1	2
