onset	duration	is_error	points	movement_time	sequence_num	sequence_type	repetition
1	2.5	0	3	2.54	1	1	1
6.656	2.5	0	3	2.54	1	1	2
12.378	2.5	0	3	2.19	2	1	1
17.289	2.5	0	3	2.57	2	1	2
22.485	2.5	1	0	2.35	8	2	1
27.805	2.5	0	3	2.52	8	2	2
32.708	2.5	0	3	2.17	7	2	1
37.598	2.5	1	0	2.68	7	2	2
42.967	2.5	0	3	1.58	3	1	1
47.802	2.5	0	3	2.11	3	1	2
52.292	2.5	0	3	2.03	4	1	1
56.866	2.5	1	0	2.57	4	1	2
61.965	2.5	0	3	2.23	12	2	1
67.122	2.5	0	3	2.44	12	2	2
71.921	2.5	0	3	2.04	6	1	1
76.637	2.5	0	3	2.18	6	1	2
81.459	2.5	0	3	2.18	1	1	1
86.349	2.5	0	3	2.23	1	1	2
91	2.5	0	3	2.01	12	2	1
96	2.5	0	3	2.25	12	2	2
101	2.5	0	3	2.43	3	1	1
106.003	2.5	0	3	2.04	3	1	2
111	2.5	0	3	2.04	9	2	1
116	2.5	1	0	2.67	9	2	2
121.111	2.5	0	3	2.14	6	1	1
126	2.5	0	3	1.9	6	1	2
131	2.5	0	3	1.97	2	1	1
136.001	2.5	0	3	1.88	2	1	2
141.002	2.5	0	3	1.89	11	2	1
146	2.5	0	3	2.33	11	2	2
151.113	2.5	1	0	2.26	7	2	1
156.002	2.5	0	3	2.32	7	2	2
161	2.5	0	3	2.24	10	2	1
166	2.5	0	3	2.4	10	2	2
181.002	2.5	0	3	2.21	10	2	1
186	2.5	0	3	2.16	10	2	2
191	2.5	0	3	2.06	4	1	1
196.001	2.5	0	3	1.98	4	1	2
201.002	2.5	0	3	1.99	9	2	1
206.002	2.5	0	3	2.06	9	2	2
211	2.5	0	3	2.05	10	2	1
216.001	2.5	0	3	2.09	10	2	2
231.001	2.5	0	3	2.16	8	2	1
236.001	2.5	0	3	2.04	8	2	2
251	2.5	0	3	2.11	5	1	1
256.001	2.5	0	3	2.06	5	1	2
261.002	2.5	1	0	2.12	7	2	1
266.001	2.5	0	3	2.18	7	2	2
271.002	2.5	0	3	1.98	12	2	1
276.002	2.5	1	0	2.09	12	2	2
291.001	2.5	0	3	2.03	5	1	1
296.001	2.5	0	3	1.83	5	1	2
301	2.5	1	0	2.26	9	2	1
306.001	2.5	0	3	1.97	9	2	2
311.002	2.5	0	3	1.95	11	2	1
316	2.5	0	3	2.28	11	2	2
321.002	2.5	0	3	1.93	6	1	1
326.001	2.5	0	3	2.16	6	1	2
331	2.5	0	3	2.09	2	1	1
336	2.5	0	3	2.17	2	1	2
351.001	2.5	0	3	2	11	2	1
356.001	2.5	0	3	1.98	11	2	2
361	2.5	0	3	1.98	3	1	1
366.001	2.5	0	3	2.64	3	1	2
371.001	2.5	0	3	2.01	5	1	1
376	2.5	0	3	1.96	5	1	2
381.001	2.5	0	3	2.02	1	1	1
386.002	2.5	0	3	1.84	1	1	2
391	2.5	0	3	1.94	4	1	1
396.002	2.5	0	3	2.19	4	1	2
401.001	2.5	0	3	2.23	8	2	1
406.001	2.5	0	3	2.1	8	2	2
