onset	duration	is_error	points	movement_time	sequence_num	sequence_type	repetition
1.002	2.5	0	3	1.98	5	1	1
6.002	2.5	1	0	2.51	5	1	2
21	2.5	0	3	2.39	3	1	1
26.09	2.5	0	3	1.92	3	1	2
31	2.5	0	3	2.26	6	1	1
36	2.5	0	3	1.94	6	1	2
41.001	2.5	0	3	2.4	8	2	1
46	2.5	0	3	2.21	8	2	2
51.001	2.5	1	0	0	12	2	1
56.666	2.5	0	3	2.07	12	2	2
61.074	2.5	0	3	2.13	1	1	1
66.001	2.5	0	3	2.08	1	1	2
71	2.5	0	3	2.14	12	2	1
76	2.5	0	3	2.64	12	2	2
91.001	2.5	0	3	2.48	10	2	1
96.246	2.5	0	3	2.66	10	2	2
101.444	2.5	0	3	2.02	9	2	1
106.172	2.5	0	3	1.97	9	2	2
111.003	2.5	0	3	2.85	6	1	1
116.456	2.5	0	3	1.95	6	1	2
121	2.5	0	3	2.32	2	1	1
126.002	2.5	0	3	2	2	1	2
131	2.5	0	3	2.1	5	1	1
136.002	2.5	0	3	1.98	5	1	2
141.002	2.5	1	0	2.5	5	1	1
146.354	2.5	0	3	2.16	5	1	2
151.088	2.5	0	3	2.23	7	2	1
156.019	2.5	1	0	2.54	7	2	2
161.534	2.5	0	3	2.35	1	1	1
166.447	2.5	0	3	2.15	1	1	2
171.19	2.5	0	3	2.26	10	2	1
176.038	2.5	0	3	3.04	10	2	2
181.73	2.5	0	3	2.28	2	1	1
186.704	2.5	0	3	2.17	2	1	2
201	2.5	0	3	2.44	11	2	1
206.204	2.5	0	3	2.2	11	2	2
211.176	2.5	0	3	2.04	2	1	1
216.077	2.5	0	3	1.88	2	1	2
221	2.5	0	3	2.3	11	2	1
226	2.5	0	3	2.34	11	2	2
231	2.5	1	0	2.73	7	2	1
236.294	2.5	0	3	2.41	7	2	2
241.91	2.5	0	3	2.45	1	1	1
246.856	2.5	0	3	2.58	1	1	2
251.917	2.5	0	3	2.01	4	1	1
256.672	2.5	0	3	2.31	4	1	2
261.618	2.5	0	3	3.45	12	2	1
267.153	2.5	0	3	2.66	12	2	2
272.07	2.5	0	3	2.48	10	2	1
277.07	2.5	0	3	3.1	10	2	2
291.001	2.5	0	3	2.53	9	2	1
296.145	2.5	0	3	1.98	9	2	2
311.001	2.5	0	3	1.93	3	1	1
316	2.5	0	3	2.23	3	1	2
321.425	2.5	0	3	1.86	4	1	1
326.001	2.5	1	0	2.4	4	1	2
331.151	2.5	0	3	2.36	11	2	1
336.194	2.5	0	3	2.65	11	2	2
341.36	2.5	0	3	2.16	4	1	1
346.233	2.5	0	3	2.16	4	1	2
351.321	2.5	0	3	2.79	8	2	1
356.633	2.5	0	3	2.32	8	2	2
361.818	2.5	0	3	2.26	7	2	1
366.587	2.5	0	3	2.84	7	2	2
372.043	2.5	0	3	2.22	6	1	1
377.003	2.5	0	3	2.08	6	1	2
381.468	2.5	0	3	2.18	3	1	1
386.312	2.5	1	0	2.37	3	1	2
391.525	2.5	0	3	2.87	8	2	1
397.096	2.5	0	3	2.87	8	2	2
402.432	2.5	0	3	2.53	9	2	1
407.546	2.5	0	3	2.25	9	2	2
