onset	duration	is_error	points	movement_time	sequence_num	sequence_type	repetition
1.001	2.5	0	3	1.22	8	2	1
6	2.5	0	3	1.07	8	2	2
11.001	2.5	0	3	1.3	3	1	1
16	2.5	0	3	0.97	3	1	2
21.001	2.5	0	3	0.89	5	1	1
26.001	2.5	0	3	0.95	5	1	2
41.001	2.5	0	3	0.98	6	1	1
46.001	2.5	0	3	0.92	6	1	2
51.001	2.5	0	3	1.19	7	2	1
56.001	2.5	0	3	1.2	7	2	2
61.001	2.5	0	3	1.1	9	2	1
66.001	2.5	0	3	1.56	9	2	2
71	2.5	0	3	1.03	8	2	1
76.002	2.5	0	3	1.05	8	2	2
81.001	2.5	1	0	1.94	12	2	1
86	2.5	0	3	1.24	12	2	2
91.001	2.5	0	3	1.17	9	2	1
96.002	2.5	0	3	1.12	9	2	2
101.001	2.5	0	3	1.25	11	2	1
106.001	2.5	0	3	1.13	11	2	2
111.001	2.5	0	3	1.07	2	1	1
116.002	2.5	1	0	0.91	2	1	2
121.001	2.5	0	3	1.14	10	2	1
126.002	2.5	0	3	1.06	10	2	2
131.002	2.5	0	3	1.14	7	2	1
136.002	2.5	0	3	1.11	7	2	2
141	2.5	0	3	1.02	8	2	1
146.003	2.5	0	3	1.07	8	2	2
161.001	2.5	0	3	1.04	3	1	1
166.003	2.5	0	3	0.96	3	1	2
171.001	2.5	0	3	0.99	3	1	1
176.002	2.5	0	3	0.96	3	1	2
181.001	2.5	0	3	0.92	1	1	1
186.001	2.5	0	3	0.83	1	1	2
191.002	2.5	0	3	0.86	5	1	1
196.001	2.5	0	3	0.85	5	1	2
201.002	2.5	0	3	0.92	4	1	1
206.003	2.5	0	3	1.26	4	1	2
211.001	2.5	0	3	0.9	4	1	1
216.001	2.5	1	0	0.81	4	1	2
221.002	2.5	0	3	0.89	1	1	1
226.001	2.5	0	3	0.92	1	1	2
231.001	2.5	1	0	1.67	10	2	1
236	2.5	0	3	1.13	10	2	2
241	2.5	0	3	0.95	6	1	1
246.002	2.5	0	3	0.98	6	1	2
251.001	2.5	0	3	1.88	7	2	1
256.001	2.5	0	3	1.16	7	2	2
261	2.5	0	3	1.12	9	2	1
266.001	2.5	0	3	1.06	9	2	2
271.001	2.5	0	3	1.18	11	2	1
276.001	2.5	0	3	1.58	11	2	2
281	2.5	0	3	0.87	2	1	1
286	2.5	1	0	0.85	2	1	2
291.001	2.5	0	3	1.22	12	2	1
296.001	2.5	0	3	1.03	12	2	2
311.002	2.5	0	3	1.07	11	2	1
316.001	2.5	0	3	1.07	11	2	2
321.001	2.5	0	3	1.04	12	2	1
326.002	2.5	0	3	1.53	12	2	2
331.001	2.5	0	3	0.87	6	1	1
336.001	2.5	0	3	0.91	6	1	2
341	2.5	0	3	0.91	2	1	1
346.001	2.5	1	0	2.16	2	1	2
361.001	2.5	0	3	1.11	10	2	1
366.001	2.5	0	3	1.08	10	2	2
371.001	2.5	0	3	1.23	4	1	1
376.001	2.5	1	0	1.24	4	1	2
391.001	2.5	0	3	0.94	1	1	1
396.002	2.5	0	3	0.91	1	1	2
401.001	2.5	0	3	0.87	5	1	1
406.001	2.5	0	3	0.9	5	1	2
