onset	duration	is_error	points	movement_time	sequence_num	sequence_type	repetition
1	2.5	0	3	1.92	5	1	1
6	2.5	0	3	1.89	5	1	2
21	2.5	0	3	1.92	3	1	1
26.001	2.5	0	3	2.08	3	1	2
31.001	2.5	0	3	1.86	6	1	1
36	2.5	0	3	2.18	6	1	2
41	2.5	0	3	2.03	8	2	1
46.002	2.5	1	0	2.65	8	2	2
51.028	2.5	0	3	1.98	12	2	1
56	2.5	0	3	1.99	12	2	2
61.002	2.5	0	3	1.99	1	1	1
66.001	2.5	0	3	2.06	1	1	2
71.001	2.5	0	3	1.9	12	2	1
76.001	2.5	0	3	1.89	12	2	2
91	2.5	0	3	2.19	10	2	1
96	2.5	0	3	2	10	2	2
101.001	2.5	0	3	2.09	9	2	1
106	2.5	0	3	2.2	9	2	2
111.002	2.5	0	3	1.88	6	1	1
116.001	2.5	0	3	1.92	6	1	2
121	2.5	0	3	2.23	2	1	1
126	2.5	0	3	2.1	2	1	2
131.001	2.5	0	3	1.84	5	1	1
136	2.5	0	3	2.24	5	1	2
141	2.5	0	3	2.11	5	1	1
146.002	2.5	0	3	1.91	5	1	2
151.002	2.5	0	3	1.89	7	2	1
156	2.5	0	3	1.86	7	2	2
161	2.5	0	3	1.66	1	1	1
166	2.5	0	3	1.82	1	1	2
171	2.5	1	0	2.64	10	2	1
176.402	2.5	0	3	1.95	10	2	2
181	2.5	0	3	2.3	2	1	1
186.048	2.5	0	3	2.46	2	1	2
201.001	2.5	0	3	1.94	11	2	1
206.002	2.5	0	3	3.08	11	2	2
211.608	2.5	0	3	2	2	1	1
216.53	2.5	0	3	1.9	2	1	2
221.151	2.5	0	3	2.26	11	2	1
226.127	2.5	0	3	1.99	11	2	2
231	2.5	0	3	2.04	7	2	1
236.001	2.5	0	3	2	7	2	2
241	2.5	0	3	2.09	1	1	1
246.001	2.5	0	3	2.13	1	1	2
251	2.5	0	3	2.23	4	1	1
256.001	2.5	0	3	2.52	4	1	2
261.003	2.5	0	3	2.17	12	2	1
266	2.5	0	3	1.89	12	2	2
271	2.5	0	3	1.91	10	2	1
276.001	2.5	0	3	1.86	10	2	2
291	2.5	0	3	1.74	9	2	1
296.002	2.5	0	3	2.02	9	2	2
311	2.5	0	3	2.25	3	1	1
316	2.5	0	3	2.07	3	1	2
321	2.5	0	3	2.13	4	1	1
326	2.5	0	3	2.15	4	1	2
331.002	2.5	0	3	1.79	11	2	1
336.003	2.5	0	3	2.3	11	2	2
341.002	2.5	0	3	1.59	4	1	1
346	2.5	0	3	1.71	4	1	2
351	2.5	0	3	2.48	8	2	1
356.044	2.5	0	3	1.84	8	2	2
361	2.5	0	3	2.27	7	2	1
366	2.5	0	3	1.97	7	2	2
371.001	2.5	0	3	2.51	6	1	1
376.228	2.5	0	3	1.75	6	1	2
381.2	2.5	0	3	1.97	3	1	1
386	2.5	0	3	1.89	3	1	2
391	2.5	1	0	2.28	8	2	1
396.05	2.5	0	3	1.81	8	2	2
401	2.5	0	3	1.86	9	2	1
406.002	2.5	0	3	2.26	9	2	2
