onset	duration	is_error	points	movement_time	sequence_num	sequence_type	repetition
1	2.5	0	3	0.92	5	1	1
6	2.5	0	3	0.84	5	1	2
21.001	2.5	0	3	0.73	5	1	1
26	2.5	0	3	0.77	5	1	2
31.002	2.5	0	3	1.08	3	1	1
36.002	2.5	0	3	1.26	3	1	2
41.002	2.5	1	0	1.05	11	2	1
46	2.5	0	3	0.91	11	2	2
51.002	2.5	0	3	0.87	8	2	1
56.001	2.5	0	3	0.9	8	2	2
61	2.5	0	3	1.05	1	1	1
66.002	2.5	0	3	1.1	1	1	2
71	2.5	0	3	1.01	2	1	1
76.002	2.5	0	3	0.82	2	1	2
81	2.5	0	3	0.85	1	1	1
86	2.5	0	3	1.17	1	1	2
91.001	2.5	0	3	0.97	5	1	1
96.001	2.5	0	3	1.45	5	1	2
101.002	2.5	0	3	1.3	3	1	1
106	2.5	0	3	1.15	3	1	2
111.001	2.5	0	3	0.93	4	1	1
116.001	2.5	0	3	0.98	4	1	2
131	2.5	0	3	1.17	10	2	1
136.001	2.5	0	3	1.09	10	2	2
151	2.5	0	3	0.92	7	2	1
156.001	2.5	0	3	1.1	7	2	2
161.001	2.5	0	3	0.99	6	1	1
166.001	2.5	0	3	0.93	6	1	2
171	2.5	0	3	1.13	1	1	1
176.001	2.5	0	3	1.28	1	1	2
181.002	2.5	0	3	0.8	4	1	1
186	2.5	0	3	0.86	4	1	2
191	2.5	0	3	1.21	6	1	1
196.002	2.5	0	3	0.75	6	1	2
201.002	2.5	0	3	1.24	2	1	1
206	2.5	0	3	1.16	2	1	2
211.002	2.5	0	3	0.97	9	2	1
216.002	2.5	1	0	0.85	9	2	2
221	2.5	0	3	0.83	4	1	1
226.002	2.5	0	3	0.85	4	1	2
231	2.5	0	3	1.15	10	2	1
236.001	2.5	0	3	0.97	10	2	2
251	2.5	0	3	0.98	10	2	1
256.001	2.5	0	3	1.07	10	2	2
261	2.5	0	3	1.23	8	2	1
266.002	2.5	0	3	1.03	8	2	2
271	2.5	0	3	1.86	7	2	1
276.002	2.5	0	3	0.9	7	2	2
281.003	2.5	0	3	1.36	3	1	1
286	2.5	0	3	1.17	3	1	2
291	2.5	0	3	1.09	12	2	1
296.001	2.5	0	3	1.02	12	2	2
301.001	2.5	0	3	1.29	11	2	1
306.003	2.5	0	3	1.2	11	2	2
321	2.5	0	3	1.13	12	2	1
326	2.5	0	3	0.93	12	2	2
331.001	2.5	0	3	0.8	2	1	1
336.002	2.5	0	3	1.44	2	1	2
341	2.5	0	3	0.96	11	2	1
346	2.5	0	3	1.03	11	2	2
351.001	2.5	0	3	1	7	2	1
356.003	2.5	0	3	1.06	7	2	2
361.001	2.5	0	3	1.08	12	2	1
366	2.5	0	3	1.02	12	2	2
371.003	2.5	0	3	0.95	6	1	1
376	2.5	0	3	1.13	6	1	2
381	2.5	0	3	1.09	9	2	1
386.001	2.5	0	3	1.09	9	2	2
391.001	2.5	0	3	1.11	8	2	1
396	2.5	0	3	1.04	8	2	2
401.001	2.5	0	3	1.33	9	2	1
406	2.5	0	3	0.91	9	2	2
