onset	duration	is_error	points	movement_time	sequence_num	sequence_type	repetition
1.001	2.5	0	3	2.4	12	2	1
6.001	2.5	0	3	2.85	12	2	2
11.001	2.5	0	3	2.37	3	1	1
16.001	2.5	0	3	2.53	3	1	2
21.001	2.5	0	3	2.76	6	1	1
26.001	2.5	0	3	2.46	6	1	2
31.001	2.5	0	3	2.3	11	2	1
36.001	2.5	0	3	2.46	11	2	2
41.001	2.5	0	3	2.49	7	2	1
46.001	2.5	0	3	2.5	7	2	2
51.001	2.5	1	0	2.37	1	1	1
56.001	2.5	1	0	2.69	1	1	2
61.001	2.5	0	3	2.14	8	2	1
66.001	2.5	0	3	2.43	8	2	2
81.001	2.5	0	3	2.19	10	2	1
86.001	2.5	0	3	2.56	10	2	2
91.002	2.5	0	3	2.36	5	1	1
96.001	2.5	0	3	2.23	5	1	2
101.001	2.5	0	3	2.4	11	2	1
106.001	2.5	0	3	2.28	11	2	2
111.001	2.5	0	3	2.35	3	1	1
116.001	2.5	0	3	2.24	3	1	2
131.001	2.5	0	3	2.35	10	2	1
136.001	2.5	0	3	2.63	10	2	2
141.001	2.5	0	3	2.41	10	2	1
146.001	2.5	0	3	2.51	10	2	2
151.001	2.5	0	3	2.25	6	1	1
156.001	2.5	1	0	2.77	6	1	2
171.001	2.5	0	3	2.35	4	1	1
176.001	2.5	0	3	2.42	4	1	2
181.001	2.5	0	3	2.27	4	1	1
186.001	2.5	0	3	2.22	4	1	2
191.001	2.5	0	3	2.43	7	2	1
196	2.5	0	3	2.64	7	2	2
201	2.5	0	3	2.61	11	2	1
206.001	2.5	0	3	2.4	11	2	2
211.001	2.5	0	3	2.15	12	2	1
216.001	2.5	0	3	2.44	12	2	2
221.001	2.5	0	3	2.45	2	1	1
226.001	2.5	0	3	2.56	2	1	2
231.001	2.5	0	3	2.5	7	2	1
236.001	2.5	0	3	2.62	7	2	2
241.001	2.5	0	3	2.27	9	2	1
246.001	2.5	0	3	2.74	9	2	2
251.001	2.5	0	3	2.5	1	1	1
256.001	2.5	0	3	2.72	1	1	2
261.002	2.5	0	3	2.57	4	1	1
266.001	2.5	0	3	2.35	4	1	2
271.001	2.5	0	3	2.25	12	2	1
276.001	2.5	0	3	2.43	12	2	2
281.001	2.5	0	3	2.45	2	1	1
286.001	2.5	0	3	2.46	2	1	2
291.001	2.5	0	3	2.48	8	2	1
296.001	2.5	0	3	2.71	8	2	2
301.001	2.5	0	3	2.48	9	2	1
306.001	2.5	0	3	2.63	9	2	2
321.001	2.5	0	3	2.09	5	1	1
326.001	2.5	0	3	1.92	5	1	2
341.001	2.5	1	0	2.79	1	1	1
346.001	2.5	0	3	2.57	1	1	2
351.001	2.5	0	3	2.35	2	1	1
356.001	2.5	0	3	2.72	2	1	2
361.001	2.5	0	3	2.46	3	1	1
366.001	2.5	0	3	2.4	3	1	2
371.001	2.5	0	3	2.34	9	2	1
376.001	2.5	0	3	2.59	9	2	2
381.001	2.5	0	3	2.39	5	1	1
386.002	2.5	0	3	2.36	5	1	2
391.001	2.5	0	3	2.38	6	1	1
396.001	2.5	0	3	2.63	6	1	2
401.001	2.5	0	3	2.53	8	2	1
406.001	2.5	0	3	2.36	8	2	2
