onset	duration	is_error	points	movement_time	sequence_num	sequence_type	repetition
1.001	2.5	0	3	1	3	1	1
6.001	2.5	0	3	0.91	3	1	2
21.001	2.5	0	3	1.36	8	2	1
26	2.5	0	3	1.28	8	2	2
31.001	2.5	0	3	1.37	5	1	1
36	2.5	0	3	1.04	5	1	2
41.001	2.5	0	3	0.94	5	1	1
46	2.5	0	3	0.96	5	1	2
51.001	2.5	0	3	1.02	6	1	1
56.001	2.5	0	3	1.04	6	1	2
61	2.5	0	3	1.33	11	2	1
66	2.5	0	3	1.41	11	2	2
71	2.5	0	3	1.61	12	2	1
76.001	2.5	0	3	1.4	12	2	2
81.001	2.5	0	3	1.42	8	2	1
86.001	2.5	0	3	1.44	8	2	2
91	2.5	0	3	1.4	12	2	1
96	2.5	0	3	1.47	12	2	2
101	2.5	0	3	0.87	3	1	1
106.002	2.5	0	3	0.84	3	1	2
111	2.5	0	3	0.74	4	1	1
116.002	2.5	0	3	0.74	4	1	2
131	2.5	0	3	1.42	12	2	1
136.001	2.5	0	3	1.4	12	2	2
141.001	2.5	0	3	1.22	9	2	1
146.001	2.5	0	3	1.49	9	2	2
151	2.5	0	3	0.81	2	1	1
156	2.5	0	3	0.89	2	1	2
161.001	2.5	0	3	0.9	6	1	1
166.001	2.5	1	0	0.96	6	1	2
171.001	2.5	1	0	2.04	7	2	1
176.002	2.5	0	3	1.42	7	2	2
181	2.5	0	3	1.53	2	1	1
186.001	2.5	0	3	0.89	2	1	2
191.001	2.5	0	3	1.68	11	2	1
196.001	2.5	0	3	1.39	11	2	2
201.001	2.5	0	3	0.73	4	1	1
206.001	2.5	1	0	1.33	4	1	2
221	2.5	0	3	1.42	9	2	1
226.001	2.5	0	3	1.63	9	2	2
231.001	2.5	0	3	1.51	10	2	1
236.002	2.5	0	3	1.49	10	2	2
241.002	2.5	0	3	1.33	1	1	1
246.001	2.5	0	3	0.98	1	1	2
251.001	2.5	0	3	0.89	3	1	1
256	2.5	0	3	0.79	3	1	2
261.001	2.5	0	3	1.35	8	2	1
266.002	2.5	0	3	1.27	8	2	2
271.002	2.5	0	3	1.47	7	2	1
276	2.5	0	3	1.49	7	2	2
281	2.5	0	3	1.24	9	2	1
286.001	2.5	1	0	1.39	9	2	2
291	2.5	0	3	1.41	11	2	1
296.002	2.5	0	3	1.49	11	2	2
301.001	2.5	0	3	1.41	10	2	1
306.001	2.5	0	3	1.37	10	2	2
311.001	2.5	0	3	0.93	5	1	1
316.001	2.5	0	3	0.9	5	1	2
331.001	2.5	1	0	1.4	1	1	1
336.002	2.5	0	3	1.09	1	1	2
341.001	2.5	1	0	0.92	6	1	1
346.001	2.5	0	3	1.3	6	1	2
351.001	2.5	0	3	1.3	1	1	1
356.002	2.5	1	0	1.01	1	1	2
361.001	2.5	0	3	0.76	4	1	1
366.001	2.5	1	0	0.77	4	1	2
381.001	2.5	0	3	1.5	10	2	1
386.002	2.5	0	3	1.41	10	2	2
391.001	2.5	0	3	1.54	7	2	1
396.001	2.5	0	3	1.45	7	2	2
401.001	2.5	0	3	0.94	2	1	1
406.001	2.5	0	3	0.94	2	1	2
