onset	duration	is_error	points	movement_time	sequence_num	sequence_type	repetition
1.001	2.5	0	3	2.02	8	2	1
6.002	2.5	0	3	2.07	8	2	2
11.001	2.5	0	3	1.29	3	1	1
16.001	2.5	0	3	1.14	3	1	2
21.001	2.5	0	3	1.45	5	1	1
26.001	2.5	0	3	1.46	5	1	2
41.001	2.5	1	0	2	6	1	1
46.001	2.5	0	3	1.48	6	1	2
51.001	2.5	0	3	2.09	7	2	1
56	2.5	0	3	2.06	7	2	2
61.001	2.5	0	3	1.87	9	2	1
66.001	2.5	0	3	2.1	9	2	2
71	2.5	0	3	1.9	8	2	1
76.001	2.5	0	3	1.68	8	2	2
81.001	2.5	1	0	2.08	12	2	1
86	2.5	1	0	2.07	12	2	2
91.001	2.5	0	3	1.97	9	2	1
96.001	2.5	0	3	2.05	9	2	2
101	2.5	1	0	2.31	11	2	1
106.001	2.5	0	3	2.06	11	2	2
111	2.5	0	3	1.23	2	1	1
116.001	2.5	0	3	1.56	2	1	2
121.001	2.5	0	3	1.8	10	2	1
126.001	2.5	0	3	1.83	10	2	2
131.002	2.5	1	0	2.86	7	2	1
136.249	2.5	0	3	2.46	7	2	2
141.339	2.5	1	0	2.05	8	2	1
146	2.5	0	3	1.83	8	2	2
161.001	2.5	0	3	1.22	3	1	1
166	2.5	0	3	1.13	3	1	2
171	2.5	0	3	1.1	3	1	1
176.001	2.5	0	3	1.06	3	1	2
181.001	2.5	0	3	1.19	1	1	1
186.001	2.5	1	0	1.69	1	1	2
191.001	2.5	0	3	1.62	5	1	1
196.002	2.5	0	3	1.42	5	1	2
201.002	2.5	0	3	1.21	4	1	1
206.001	2.5	0	3	1.17	4	1	2
211.003	2.5	0	3	1.17	4	1	1
216.001	2.5	0	3	1.2	4	1	2
221.001	2.5	0	3	1.36	1	1	1
226.001	2.5	0	3	1.32	1	1	2
231.001	2.5	0	3	1.92	10	2	1
236.001	2.5	0	3	1.68	10	2	2
241	2.5	0	3	1.47	6	1	1
246.001	2.5	0	3	1.49	6	1	2
251	2.5	0	3	1.73	7	2	1
256	2.5	0	3	1.89	7	2	2
261.001	2.5	0	3	2.34	9	2	1
266	2.5	0	3	1.96	9	2	2
271.001	2.5	0	3	1.91	11	2	1
276	2.5	0	3	2.23	11	2	2
281.001	2.5	0	3	1.16	2	1	1
286.001	2.5	0	3	1.1	2	1	2
291	2.5	1	0	2.17	12	2	1
296	2.5	0	3	1.77	12	2	2
311	2.5	1	0	1.66	11	2	1
316	2.5	1	0	0	11	2	2
321.47	2.5	0	3	2.48	12	2	1
326	2.5	1	0	1.8	12	2	2
331.001	2.5	0	3	1.29	6	1	1
336.001	2.5	0	3	1.38	6	1	2
341	2.5	0	3	1.21	2	1	1
346	2.5	0	3	1.1	2	1	2
361.001	2.5	0	3	1.68	10	2	1
366.001	2.5	1	0	2.19	10	2	2
371.001	2.5	0	3	1.08	4	1	1
376.001	2.5	0	3	1.08	4	1	2
391.001	2.5	0	3	1.54	1	1	1
396.001	2.5	0	3	1.34	1	1	2
401.001	2.5	0	3	1.35	5	1	1
406.001	2.5	0	3	1.53	5	1	2
