onset	duration	is_error	points	movement_time	sequence_num	sequence_type	repetition
1	2.5	0	3	1.23	3	1	1
6.001	2.5	0	3	1.07	3	1	2
11	2.5	1	0	0	9	2	1
16.523	2.5	0	3	1.74	9	2	2
31.001	2.5	1	0	2.29	10	2	1
36	2.5	0	3	1.7	10	2	2
41.002	2.5	0	3	2.4	7	2	1
46	2.5	0	3	2.18	7	2	2
51.001	2.5	1	0	1.32	4	1	1
56	2.5	0	3	1.19	4	1	2
61	2.5	1	0	2.75	11	2	1
66.264	2.5	0	3	2.29	11	2	2
71.411	2.5	0	3	1.52	2	1	1
76	2.5	0	3	1.34	2	1	2
81	2.5	0	3	1.28	2	1	1
86.002	2.5	0	3	1.41	2	1	2
91.003	2.5	0	3	1.31	2	1	1
96	2.5	0	3	1.24	2	1	2
101	2.5	0	3	1.66	1	1	1
106	2.5	0	3	1.77	1	1	2
111.001	2.5	0	3	2.17	8	2	1
116.003	2.5	0	3	2.21	8	2	2
121.003	2.5	1	0	2.68	12	2	1
126.003	2.5	0	3	2.37	12	2	2
131.001	2.5	0	3	2.17	10	2	1
136	2.5	0	3	2.53	10	2	2
141	2.5	0	3	2.3	12	2	1
146	2.5	0	3	1.91	12	2	2
151	2.5	0	3	2.06	9	2	1
156.001	2.5	0	3	2.11	9	2	2
161	2.5	0	3	1.31	4	1	1
166.001	2.5	1	0	1.78	4	1	2
171	2.5	0	3	1.79	7	2	1
176.002	2.5	0	3	2.18	7	2	2
181	2.5	0	3	1.9	8	2	1
186	2.5	0	3	1.93	8	2	2
201.002	2.5	0	3	1.94	7	2	1
206.001	2.5	0	3	2.04	7	2	2
211	2.5	0	3	2.08	10	2	1
216.001	2.5	0	3	1.66	10	2	2
221	2.5	1	0	1.74	6	1	1
226.001	2.5	0	3	1.81	6	1	2
231	2.5	0	3	1.51	6	1	1
236	2.5	0	3	1.43	6	1	2
241.002	2.5	0	3	2.26	1	1	1
246	2.5	0	3	1.35	1	1	2
251	2.5	0	3	2.17	11	2	1
256	2.5	0	3	2.11	11	2	2
271	2.5	0	3	1.65	3	1	1
276	2.5	0	3	1.05	3	1	2
281.002	2.5	1	0	2.08	11	2	1
286.002	2.5	0	3	2.15	11	2	2
291	2.5	1	0	1.99	3	1	1
296	2.5	0	3	1.32	3	1	2
301	2.5	1	0	1.41	4	1	1
306	2.5	0	3	1.21	4	1	2
321.001	2.5	0	3	1.41	1	1	1
326	2.5	0	3	1.43	1	1	2
331	2.5	0	3	1.27	6	1	1
336.001	2.5	1	0	2.28	6	1	2
351.002	2.5	0	3	2.08	8	2	1
356.002	2.5	0	3	2.15	8	2	2
361.001	2.5	0	3	1.67	9	2	1
366	2.5	0	3	1.95	9	2	2
371	2.5	0	3	1.52	5	1	1
376	2.5	1	0	2.36	5	1	2
381	2.5	0	3	1.37	5	1	1
386.001	2.5	0	3	1.54	5	1	2
391	2.5	0	3	1.42	5	1	1
396	2.5	0	3	1.48	5	1	2
401	2.5	1	0	2.18	12	2	1
406.001	2.5	1	0	2.22	12	2	2
