onset	duration	is_error	points	movement_time	sequence_num	sequence_type	repetition
1.001	2.5	0	3	2.25	8	2	1
6.001	2.5	0	3	2.54	8	2	2
11.003	2.5	0	3	2.02	10	2	1
16	2.5	0	3	2.05	10	2	2
31	2.5	0	3	2.01	10	2	1
36	2.5	0	3	2.03	10	2	2
41	2.5	1	0	1.81	11	2	1
46	2.5	0	3	1.73	11	2	2
51	2.5	0	3	1.51	6	1	1
56.002	2.5	1	0	2.41	6	1	2
61.002	2.5	1	0	1.72	3	1	1
66.002	2.5	1	0	1.69	3	1	2
71.002	2.5	0	3	1.73	4	1	1
76.001	2.5	0	3	1.75	4	1	2
91.002	2.5	0	3	1.66	5	1	1
96.001	2.5	0	3	1.53	5	1	2
101.001	2.5	0	3	1.89	12	2	1
106.001	2.5	1	0	1.92	12	2	2
111	2.5	1	0	2.07	9	2	1
116	2.5	0	3	1.91	9	2	2
121.001	2.5	0	3	1.77	1	1	1
126.002	2.5	0	3	1.75	1	1	2
141.003	2.5	0	3	1.84	10	2	1
146	2.5	0	3	1.99	10	2	2
151	2.5	0	3	1.72	5	1	1
156.003	2.5	0	3	1.43	5	1	2
161.003	2.5	0	3	1.25	2	1	1
166.001	2.5	1	0	1.32	2	1	2
171	2.5	0	3	1.3	2	1	1
176.002	2.5	0	3	1.81	2	1	2
181.001	2.5	0	3	1.42	5	1	1
186.001	2.5	0	3	1.43	5	1	2
191	2.5	1	0	1.84	11	2	1
196.002	2.5	0	3	1.88	11	2	2
201.001	2.5	0	3	1.7	9	2	1
206.001	2.5	1	0	2.42	9	2	2
211.001	2.5	0	3	2.02	7	2	1
216	2.5	0	3	1.9	7	2	2
221.002	2.5	1	0	2.53	7	2	1
226	2.5	0	3	2.1	7	2	2
231	2.5	0	3	2.08	9	2	1
236.002	2.5	0	3	1.88	9	2	2
241.001	2.5	1	0	2.08	8	2	1
246.002	2.5	0	3	1.96	8	2	2
251.001	2.5	1	0	2.63	7	2	1
256	2.5	0	3	2.02	7	2	2
261.001	2.5	0	3	1.59	3	1	1
266	2.5	0	3	2.06	3	1	2
271.001	2.5	0	3	1.56	1	1	1
276.002	2.5	0	3	1.69	1	1	2
281.002	2.5	1	0	2.65	12	2	1
286.166	2.5	0	3	2.2	12	2	2
291.113	2.5	1	0	1.96	11	2	1
296	2.5	0	3	1.69	11	2	2
301.001	2.5	0	3	1.47	2	1	1
306.002	2.5	0	3	1.48	2	1	2
321.001	2.5	0	3	2.05	4	1	1
326.001	2.5	0	3	1.46	4	1	2
331.001	2.5	0	3	1.46	6	1	1
336.001	2.5	0	3	1.26	6	1	2
341.001	2.5	1	0	2.08	12	2	1
346.001	2.5	0	3	1.96	12	2	2
351.001	2.5	0	3	1.42	1	1	1
356.004	2.5	0	3	1.96	1	1	2
361.001	2.5	0	3	1.26	3	1	1
366	2.5	0	3	1.19	3	1	2
381.003	2.5	0	3	1.79	8	2	1
386.002	2.5	0	3	1.83	8	2	2
391.001	2.5	0	3	1.47	4	1	1
396.001	2.5	0	3	1.37	4	1	2
401.001	2.5	0	3	1.42	6	1	1
406	2.5	0	3	1.32	6	1	2
