onset	duration	is_error	points	movement_time	sequence_num	sequence_type	repetition
1	2.5	0	3	2.36	5	1	1
6	2.5	0	3	2.3	5	1	2
21	2.5	0	3	2.26	5	1	1
26	2.5	0	3	2.19	5	1	2
31.002	2.5	1	0	3.03	3	1	1
36.001	2.5	0	3	2.59	3	1	2
41	2.5	1	0	2.4	11	2	1
46	2.5	0	3	2.22	11	2	2
51.001	2.5	0	3	2.19	8	2	1
56	2.5	0	3	2.38	8	2	2
61.002	2.5	0	3	2.27	1	1	1
66	2.5	0	3	2.09	1	1	2
71	2.5	0	3	2.24	2	1	1
76	2.5	0	3	2.1	2	1	2
81.001	2.5	0	3	2.36	1	1	1
86.002	2.5	0	3	1.96	1	1	2
91.002	2.5	0	3	2.04	5	1	1
96.001	2.5	0	3	1.96	5	1	2
101	2.5	0	3	2.07	3	1	1
106	2.5	0	3	2.07	3	1	2
111.001	2.5	0	3	1.98	4	1	1
116.001	2.5	0	3	2.03	4	1	2
131.001	2.5	0	3	2.55	10	2	1
136	2.5	0	3	2.02	10	2	2
151.001	2.5	0	3	2.28	7	2	1
156	2.5	1	0	2.11	7	2	2
161.001	2.5	0	3	2.11	6	1	1
166	2.5	0	3	2	6	1	2
171.001	2.5	0	3	2.06	1	1	1
176.002	2.5	0	3	2.59	1	1	2
181	2.5	0	3	1.86	4	1	1
186.002	2.5	0	3	1.96	4	1	2
191	2.5	0	3	1.99	6	1	1
196	2.5	0	3	2.04	6	1	2
201	2.5	1	0	2.22	2	1	1
206	2.5	1	0	2.11	2	1	2
211.001	2.5	0	3	2.33	9	2	1
216.001	2.5	0	3	2.31	9	2	2
221.002	2.5	0	3	2.08	4	1	1
226.001	2.5	0	3	2.17	4	1	2
231	2.5	0	3	2.25	10	2	1
236	2.5	0	3	1.8	10	2	2
251	2.5	0	3	1.93	10	2	1
256	2.5	0	3	2.6	10	2	2
261	2.5	0	3	1.76	8	2	1
266	2.5	0	3	1.97	8	2	2
271	2.5	0	3	2.19	7	2	1
276.001	2.5	0	3	2.09	7	2	2
281.001	2.5	0	3	2.09	3	1	1
286	2.5	1	0	2.72	3	1	2
291.002	2.5	0	3	2.35	12	2	1
296.002	2.5	0	3	2.28	12	2	2
301	2.5	0	3	2.01	11	2	1
306	2.5	0	3	2.2	11	2	2
321.001	2.5	0	3	1.83	12	2	1
326	2.5	0	3	2.04	12	2	2
331.001	2.5	0	3	1.81	2	1	1
336	2.5	0	3	1.94	2	1	2
341.001	2.5	0	3	1.91	11	2	1
346.002	2.5	0	3	1.93	11	2	2
351	2.5	0	3	1.79	7	2	1
356.002	2.5	0	3	2.23	7	2	2
361	2.5	0	3	2.38	12	2	1
366	2.5	0	3	1.81	12	2	2
371	2.5	0	3	1.88	6	1	1
376.002	2.5	0	3	1.88	6	1	2
381.001	2.5	1	0	2.51	9	2	1
386.001	2.5	0	3	1.93	9	2	2
391.002	2.5	0	3	1.97	8	2	1
396.001	2.5	0	3	1.95	8	2	2
401	2.5	0	3	1.99	9	2	1
406.001	2.5	0	3	1.85	9	2	2
