onset	duration	is_error	points	movement_time	sequence_num	sequence_type	repetition
1.001	2.5	0	3	1.95	6	1	1
6.002	2.5	0	3	2.08	6	1	2
11.001	2.5	0	3	1.94	8	2	1
16.002	2.5	0	3	2.52	8	2	2
31.002	2.5	0	3	1.87	9	2	1
36.002	2.5	0	3	1.89	9	2	2
41.001	2.5	0	3	1.96	7	2	1
46.001	2.5	0	3	2.43	7	2	2
61.001	2.5	0	3	1.94	11	2	1
66	2.5	0	3	2.2	11	2	2
71.001	2.5	1	0	2.29	5	1	1
76	2.5	0	3	2.3	5	1	2
81.001	2.5	0	3	1.91	9	2	1
86	2.5	0	3	2.04	9	2	2
91.001	2.5	0	3	2.18	3	1	1
96.001	2.5	0	3	2.04	3	1	2
101	2.5	0	3	2.01	4	1	1
106	2.5	0	3	2.02	4	1	2
111.001	2.5	0	3	1.94	2	1	1
116.002	2.5	0	3	3	2	1	2
121.002	2.5	0	3	1.94	7	2	1
126.001	2.5	0	3	1.84	7	2	2
131.001	2.5	0	3	2.45	4	1	1
136.001	2.5	0	3	2.15	4	1	2
141.001	2.5	0	3	1.94	12	2	1
146.001	2.5	0	3	2.35	12	2	2
151.002	2.5	0	3	1.85	3	1	1
156.001	2.5	0	3	2.24	3	1	2
171	2.5	0	3	1.75	2	1	1
176.001	2.5	0	3	2.1	2	1	2
181.001	2.5	0	3	2.23	10	2	1
186.001	2.5	0	3	1.96	10	2	2
191.001	2.5	0	3	2.14	12	2	1
196.001	2.5	0	3	2.28	12	2	2
201.002	2.5	0	3	2.54	1	1	1
206.001	2.5	0	3	2.33	1	1	2
211	2.5	0	3	2.23	7	2	1
216.002	2.5	0	3	2.28	7	2	2
221	2.5	0	3	2.69	3	1	1
226.001	2.5	0	3	2.4	3	1	2
231	2.5	0	3	2.36	11	2	1
236	2.5	0	3	2.05	11	2	2
241.001	2.5	0	3	2.28	10	2	1
246	2.5	0	3	2.16	10	2	2
251	2.5	0	3	2.2	9	2	1
256.002	2.5	1	0	2.35	9	2	2
261.001	2.5	0	3	2.02	12	2	1
266.001	2.5	0	3	2.26	12	2	2
271.001	2.5	0	3	1.99	8	2	1
276.002	2.5	0	3	1.96	8	2	2
281.002	2.5	0	3	2.14	6	1	1
286	2.5	0	3	2.04	6	1	2
291.002	2.5	0	3	2.2	2	1	1
296.001	2.5	1	0	2.31	2	1	2
301	2.5	0	3	1.88	8	2	1
306.002	2.5	0	3	2.06	8	2	2
311.001	2.5	0	3	1.56	11	2	1
316.002	2.5	0	3	1.82	11	2	2
321	2.5	0	3	1.86	1	1	1
326	2.5	0	3	1.78	1	1	2
331.001	2.5	0	3	1.66	10	2	1
336.001	2.5	0	3	2.22	10	2	2
341	2.5	0	3	2.14	5	1	1
346.001	2.5	1	0	2.1	5	1	2
351.001	2.5	0	3	1.93	1	1	1
356	2.5	0	3	2.19	1	1	2
371.002	2.5	0	3	1.77	4	1	1
376.001	2.5	0	3	1.76	4	1	2
391.001	2.5	1	0	1.7	5	1	1
396.001	2.5	0	3	1.6	5	1	2
401.001	2.5	0	3	1.62	6	1	1
406.002	2.5	0	3	1.53	6	1	2
