onset	duration	is_error	points	movement_time	sequence_num	sequence_type	repetition
1.001	2.5	0	3	2.25	1	1	1
6.001	2.5	0	3	2.18	1	1	2
11.001	2.5	0	3	1.99	2	1	1
16.001	2.5	0	3	2.47	2	1	2
21	2.5	0	3	2.24	8	2	1
26.001	2.5	0	3	2.24	8	2	2
31	2.5	0	3	2.41	7	2	1
36.001	2.5	0	3	2.34	7	2	2
41.001	2.5	0	3	2.53	3	1	1
46.001	2.5	0	3	2.46	3	1	2
51.001	2.5	0	3	2.53	4	1	1
56.001	2.5	0	3	2.39	4	1	2
61.001	2.5	0	3	2.49	12	2	1
66.001	2.5	0	3	2.37	12	2	2
71.001	2.5	0	3	2.34	6	1	1
76.001	2.5	0	3	2.66	6	1	2
81.002	2.5	0	3	2.66	1	1	1
86	2.5	0	3	2.55	1	1	2
91.002	2.5	0	3	2.57	12	2	1
96.001	2.5	0	3	2.7	12	2	2
101.001	2.5	0	3	2.49	3	1	1
106.001	2.5	0	3	2.35	3	1	2
111.001	2.5	0	3	2.54	9	2	1
116.001	2.5	0	3	2.21	9	2	2
121.001	2.5	0	3	2.73	6	1	1
126.002	2.5	0	3	2.37	6	1	2
131.001	2.5	0	3	2.4	2	1	1
136.001	2.5	0	3	2.16	2	1	2
141.001	2.5	0	3	2.46	11	2	1
146.001	2.5	0	3	2.13	11	2	2
151.001	2.5	0	3	2.31	7	2	1
156.001	2.5	0	3	2.38	7	2	2
161	2.5	0	3	2.33	10	2	1
166.001	2.5	0	3	2.38	10	2	2
181.001	2.5	0	3	2.36	10	2	1
186	2.5	0	3	2.4	10	2	2
191.001	2.5	0	3	2.53	4	1	1
196	2.5	0	3	2.5	4	1	2
201.001	2.5	1	0	2.61	9	2	1
206	2.5	0	3	2.27	9	2	2
211.002	2.5	0	3	2.38	10	2	1
216.001	2.5	0	3	2.61	10	2	2
231.001	2.5	0	3	2.25	8	2	1
236.002	2.5	0	3	2.28	8	2	2
251.001	2.5	0	3	2.35	5	1	1
256.001	2.5	0	3	2.35	5	1	2
261	2.5	0	3	2.3	7	2	1
266	2.5	0	3	2.46	7	2	2
271.002	2.5	0	3	2.64	12	2	1
276.001	2.5	0	3	2.43	12	2	2
291.002	2.5	0	3	2.43	5	1	1
296	2.5	0	3	2.36	5	1	2
301.001	2.5	0	3	2.32	9	2	1
306.001	2.5	1	0	0	9	2	2
311.001	2.5	0	3	2.57	11	2	1
316.001	2.5	0	3	2.53	11	2	2
321	2.5	0	3	2.69	6	1	1
326.001	2.5	0	3	2.54	6	1	2
331	2.5	0	3	2.68	2	1	1
336.001	2.5	0	3	2.54	2	1	2
351.001	2.5	0	3	2.53	11	2	1
356.001	2.5	0	3	2.42	11	2	2
361.002	2.5	0	3	2.45	3	1	1
366.001	2.5	0	3	2.3	3	1	2
371	2.5	0	3	2.23	5	1	1
376.001	2.5	0	3	2.64	5	1	2
381.002	2.5	0	3	2.62	1	1	1
386.001	2.5	0	3	2.62	1	1	2
391.001	2.5	0	3	2.57	4	1	1
396.001	2.5	0	3	2.48	4	1	2
401.001	2.5	0	3	2.61	8	2	1
406.001	2.5	0	3	2.36	8	2	2
