onset	duration	is_error	points	movement_time	sequence_num	sequence_type	repetition
1	2.5	0	3	2.9	12	2	1
6.162	2.5	0	3	2.64	12	2	2
11.26	2.5	1	0	2.42	3	1	1
16.299	2.5	0	3	2.41	3	1	2
31.001	2.5	0	3	2.27	7	2	1
36	2.5	0	3	2.41	7	2	2
41.001	2.5	0	3	2.62	9	2	1
46.134	2.5	1	0	2.64	9	2	2
61	2.5	1	0	2.47	3	1	1
66.034	2.5	0	3	2.26	3	1	2
71.001	2.5	0	3	2.35	6	1	1
76.001	2.5	0	3	2.76	6	1	2
81.164	2.5	0	3	2.75	8	2	1
86.502	2.5	1	0	2.27	8	2	2
91.332	2.5	1	0	2.54	3	1	1
96.415	2.5	1	0	0	3	1	2
101.893	2.5	1	0	2.6	4	1	1
107.191	2.5	0	3	2.63	4	1	2
112.435	2.5	0	3	2.72	6	1	1
117.686	2.5	0	3	2.77	6	1	2
122.799	2.5	1	0	2.92	9	2	1
128.225	2.5	0	3	2.34	9	2	2
132.953	2.5	1	0	2.61	5	1	1
138.199	2.5	1	0	0	5	1	2
143.723	2.5	0	3	2.43	2	1	1
148.883	2.5	1	0	2.48	2	1	2
153.926	2.5	0	3	2.4	6	1	1
159.025	2.5	0	3	2.52	6	1	2
164.086	2.5	1	0	2.47	4	1	1
169.119	2.5	1	0	2.83	4	1	2
181.001	2.5	0	3	2.38	8	2	1
186	2.5	0	3	2.59	8	2	2
191.257	2.5	0	3	2.54	8	2	1
196.473	2.5	0	3	2.46	8	2	2
201.512	2.5	0	3	2.43	4	1	1
206.559	2.5	1	0	0	4	1	2
212.084	2.5	0	3	2.34	11	2	1
217.244	2.5	1	0	2.43	11	2	2
221.993	2.5	1	0	0	9	2	1
227.496	2.5	0	3	2.47	9	2	2
241	2.5	0	3	2.51	1	1	1
246.071	2.5	0	3	2.15	1	1	2
251.001	2.5	0	3	2.42	2	1	1
256.192	2.5	1	0	2.47	2	1	2
261.401	2.5	0	3	2.44	10	2	1
266.392	2.5	0	3	2.61	10	2	2
271.625	2.5	1	0	0	11	2	1
277.128	2.5	0	3	2.42	11	2	2
282.176	2.5	1	0	2.79	1	1	1
287.456	2.5	0	3	2.53	1	1	2
292.353	2.5	0	3	2.61	10	2	1
297.486	2.5	1	0	2.54	10	2	2
302.27	2.5	1	0	0	11	2	1
307.724	2.5	0	3	2.48	11	2	2
312.805	2.5	0	3	2.52	1	1	1
317.856	2.5	0	3	2.21	1	1	2
331	2.5	0	3	2.1	5	1	1
336.001	2.5	0	3	2.48	5	1	2
341.002	2.5	1	0	2.46	12	2	1
346.094	2.5	0	3	2.47	12	2	2
351.152	2.5	1	0	1.97	7	2	1
356	2.5	0	3	2.4	7	2	2
361	2.5	0	3	2.42	10	2	1
366.001	2.5	0	3	2.5	10	2	2
371.114	2.5	0	3	2.45	12	2	1
376.216	2.5	0	3	2.42	12	2	2
381.161	2.5	0	3	2.31	7	2	1
386	2.5	0	3	2.46	7	2	2
391.011	2.5	0	3	2.47	2	1	1
396.04	2.5	0	3	2.48	2	1	2
401.095	2.5	0	3	2.41	5	1	1
406.069	2.5	0	3	2.46	5	1	2
