onset	duration	is_error	points	movement_time	sequence_num	sequence_type	repetition
1.001	2.5	0	3	2.16	6	1	1
6	2.5	0	3	2.3	6	1	2
21.001	2.5	0	3	2.75	8	2	1
26.137	2.5	0	3	2.62	8	2	2
31.411	2.5	0	3	2.25	1	1	1
36.281	2.5	0	3	2.53	1	1	2
41.333	2.5	0	3	2.6	12	2	1
46.463	2.5	0	3	2.53	12	2	2
51.575	2.5	0	3	2.4	2	1	1
56.293	2.5	0	3	2.27	2	1	2
61.172	2.5	0	3	2.61	11	2	1
66.479	2.5	0	3	2.73	11	2	2
81	2.5	0	3	2.63	6	1	1
86.142	2.5	0	3	2.54	6	1	2
91.223	2.5	0	3	2.39	12	2	1
96.388	2.5	0	3	2.35	12	2	2
101.417	2.5	0	3	1.79	2	1	1
106.002	2.5	0	3	2.38	2	1	2
111.064	2.5	0	3	2.49	8	2	1
116.042	2.5	0	3	2.36	8	2	2
121.001	2.5	0	3	1.98	5	1	1
126	2.5	0	3	1.97	5	1	2
131.003	2.5	0	3	2.38	5	1	1
136.034	2.5	0	3	2.38	5	1	2
141.063	2.5	0	3	2.13	3	1	1
146.002	2.5	0	3	2.07	3	1	2
151.001	2.5	0	3	2.52	7	2	1
156.022	2.5	0	3	2.43	7	2	2
161.015	2.5	0	3	2.3	11	2	1
166	2.5	0	3	2.49	11	2	2
171.001	2.5	0	3	2.04	2	1	1
176.001	2.5	0	3	2.24	2	1	2
181.001	2.5	0	3	2.03	3	1	1
186.002	2.5	0	3	1.81	3	1	2
191	2.5	1	0	2.71	5	1	1
196.137	2.5	0	3	2.22	5	1	2
211.002	2.5	0	3	2.66	10	2	1
216.111	2.5	0	3	2.49	10	2	2
221.06	2.5	0	3	2.36	1	1	1
226.001	2.5	0	3	2.5	1	1	2
231	2.5	0	3	2.57	10	2	1
236.037	2.5	1	0	2.65	10	2	2
241.159	2.5	0	3	2.19	6	1	1
246.001	2.5	0	3	2.58	6	1	2
251.112	2.5	0	3	2.44	4	1	1
256.206	2.5	0	3	2.53	4	1	2
261.258	2.5	1	0	2.79	9	2	1
266.855	2.5	0	3	2.63	9	2	2
281.001	2.5	1	0	2.84	9	2	1
286.408	2.5	0	3	2.6	9	2	2
291.599	2.5	0	3	2.42	7	2	1
296.536	2.5	1	0	0	7	2	2
302.177	2.5	1	0	0	4	1	1
307.825	2.5	0	3	2.2	4	1	2
312.323	2.5	0	3	2.43	7	2	1
317.273	2.5	0	3	2.42	7	2	2
322.419	2.5	0	3	2.24	1	1	1
327.234	2.5	0	3	1.82	1	1	2
331.564	2.5	0	3	2.16	3	1	1
336.132	2.5	0	3	2.25	3	1	2
341.001	2.5	0	3	2.51	11	2	1
346.239	2.5	0	3	2.58	11	2	2
351.233	2.5	0	3	2.55	12	2	1
356.235	2.5	1	0	2.81	12	2	2
371	2.5	0	3	2.76	10	2	1
376.302	2.5	0	3	2.41	10	2	2
381.168	2.5	0	3	2.07	4	1	1
386.001	2.5	0	3	1.86	4	1	2
391.002	2.5	0	3	2.43	9	2	1
396.156	2.5	0	3	2.2	9	2	2
401.002	2.5	0	3	2.52	8	2	1
406.003	2.5	0	3	2.64	8	2	2
