onset	duration	is_error	points	movement_time	sequence_num	sequence_type	repetition
1.001	2.5	0	3	1.39	12	2	1
6.002	2.5	0	3	1.53	12	2	2
11	2.5	0	3	1.03	1	1	1
16.001	2.5	0	3	1.99	1	1	2
21.001	2.5	0	3	1.1	2	1	1
26	2.5	1	0	1.57	2	1	2
31	2.5	0	3	1.07	1	1	1
36.002	2.5	0	3	0.93	1	1	2
51	2.5	0	3	1.3	7	2	1
56.003	2.5	0	3	1.88	7	2	2
61.001	2.5	0	3	1.53	4	1	1
66	2.5	0	3	1.61	4	1	2
71	2.5	0	3	1.14	3	1	1
76.001	2.5	0	3	1.24	3	1	2
81.001	2.5	0	3	1.75	8	2	1
86.001	2.5	1	0	1.84	8	2	2
91.001	2.5	0	3	1.75	10	2	1
96.001	2.5	0	3	2.23	10	2	2
111	2.5	0	3	2.43	10	2	1
117.057	2.5	0	3	1.46	10	2	2
121.431	2.5	0	3	1.23	2	1	1
126.001	2.5	0	3	1.45	2	1	2
131.001	2.5	1	0	1.02	6	1	1
136.001	2.5	0	3	1.24	6	1	2
141	2.5	0	3	1.17	5	1	1
146.001	2.5	0	3	1.14	5	1	2
151.001	2.5	0	3	1.15	4	1	1
156.003	2.5	0	3	1.25	4	1	2
161.002	2.5	0	3	1.14	7	2	1
166.002	2.5	1	0	1.6	7	2	2
171.001	2.5	0	3	0.92	3	1	1
176	2.5	0	3	1.23	3	1	2
181	2.5	0	3	1.69	11	2	1
186.001	2.5	1	0	1.63	11	2	2
191	2.5	0	3	1.19	5	1	1
196	2.5	0	3	1.42	5	1	2
201.001	2.5	0	3	1.1	6	1	1
206.001	2.5	0	3	1.17	6	1	2
211.001	2.5	1	0	1.98	10	2	1
216	2.5	0	3	1.63	10	2	2
221.002	2.5	0	3	1.07	3	1	1
226	2.5	0	3	0.89	3	1	2
231.001	2.5	1	0	1.92	9	2	1
236	2.5	0	3	1.93	9	2	2
241.157	2.5	0	3	1.39	2	1	1
246	2.5	0	3	1.24	2	1	2
251.001	2.5	0	3	1.08	12	2	1
256.001	2.5	0	3	1.07	12	2	2
261	2.5	1	0	1.06	7	2	1
266	2.5	0	3	1.42	7	2	2
271.002	2.5	0	3	2.14	9	2	1
276.044	2.5	0	3	1.95	9	2	2
281.002	2.5	1	0	1.88	1	1	1
286.022	2.5	0	3	0.96	1	1	2
291.002	2.5	0	3	1.26	4	1	1
296.001	2.5	1	0	0.93	4	1	2
301.003	2.5	1	0	1.81	9	2	1
306	2.5	0	3	1.69	9	2	2
321.001	2.5	0	3	1.39	8	2	1
326.001	2.5	0	3	1.31	8	2	2
331.001	2.5	1	0	1.28	11	2	1
336	2.5	0	3	1.27	11	2	2
341.001	2.5	0	3	1.16	5	1	1
346	2.5	0	3	1.16	5	1	2
351	2.5	1	0	1.65	8	2	1
356.002	2.5	0	3	1.55	8	2	2
361.003	2.5	1	0	0.96	12	2	1
366	2.5	1	0	1.58	12	2	2
381.001	2.5	1	0	0	11	2	1
386.996	2.5	1	0	1.83	11	2	2
401.002	2.5	0	3	1.18	6	1	1
406.001	2.5	0	3	1.1	6	1	2
