onset	duration	is_error	points	movement_time	sequence_num	sequence_type	repetition
1	2.5	0	3	1.92	8	2	1
6.001	2.5	0	3	1.92	8	2	2
11	2.5	0	3	1.81	3	1	1
16	2.5	0	3	2.27	3	1	2
21.002	2.5	0	3	1.83	5	1	1
26.002	2.5	0	3	1.8	5	1	2
41.001	2.5	0	3	1.96	6	1	1
46	2.5	0	3	1.95	6	1	2
51	2.5	0	3	2.44	7	2	1
56.214	2.5	0	3	2.32	7	2	2
61.518	2.5	0	3	2.15	9	2	1
66.367	2.5	0	3	2.03	9	2	2
71.134	2.5	0	3	2.15	8	2	1
76.001	2.5	0	3	2.55	8	2	2
81.104	2.5	0	3	2.31	12	2	1
86.231	2.5	0	3	2.22	12	2	2
91.226	2.5	0	3	2.09	9	2	1
96	2.5	0	3	2.18	9	2	2
101	2.5	1	0	2.05	11	2	1
106	2.5	0	3	1.94	11	2	2
111.001	2.5	0	3	1.92	2	1	1
116.001	2.5	0	3	1.88	2	1	2
121	2.5	0	3	2.31	10	2	1
126.102	2.5	0	3	2.08	10	2	2
131.002	2.5	0	3	2.46	7	2	1
136.103	2.5	0	3	2.16	7	2	2
141.041	2.5	0	3	2.31	8	2	1
146.067	2.5	0	3	2.28	8	2	2
161.002	2.5	0	3	1.91	3	1	1
166	2.5	0	3	1.83	3	1	2
171	2.5	0	3	1.76	3	1	1
176.001	2.5	0	3	1.72	3	1	2
181.001	2.5	0	3	1.71	1	1	1
186	2.5	0	3	1.72	1	1	2
191.001	2.5	0	3	1.67	5	1	1
196.002	2.5	0	3	1.56	5	1	2
201.002	2.5	0	3	1.72	4	1	1
206	2.5	0	3	1.73	4	1	2
211.002	2.5	0	3	1.63	4	1	1
216.002	2.5	0	3	1.71	4	1	2
221.001	2.5	0	3	1.68	1	1	1
226	2.5	0	3	1.78	1	1	2
231.002	2.5	0	3	2.05	10	2	1
236.001	2.5	0	3	2.06	10	2	2
241.003	2.5	0	3	1.71	6	1	1
246.001	2.5	0	3	1.72	6	1	2
251	2.5	0	3	1.89	7	2	1
256	2.5	0	3	1.85	7	2	2
261.001	2.5	0	3	1.83	9	2	1
266.001	2.5	0	3	2.05	9	2	2
271.002	2.5	0	3	1.94	11	2	1
276.002	2.5	0	3	1.91	11	2	2
281.001	2.5	0	3	1.74	2	1	1
286.003	2.5	1	0	2.69	2	1	2
291.455	2.5	0	3	2	12	2	1
296.258	2.5	0	3	1.99	12	2	2
311.002	2.5	0	3	2.31	11	2	1
316	2.5	0	3	2.27	11	2	2
321.001	2.5	0	3	2.03	12	2	1
326	2.5	0	3	2.34	12	2	2
331.203	2.5	0	3	1.97	6	1	1
336	2.5	0	3	2.24	6	1	2
341.127	2.5	0	3	1.85	2	1	1
346	2.5	0	3	1.91	2	1	2
361.001	2.5	0	3	2.13	10	2	1
366	2.5	0	3	2.03	10	2	2
371.001	2.5	0	3	2	4	1	1
376	2.5	0	3	1.9	4	1	2
391	2.5	0	3	1.95	1	1	1
396	2.5	0	3	1.93	1	1	2
401	2.5	0	3	1.84	5	1	1
406.001	2.5	0	3	1.86	5	1	2
