onset	duration	is_error	points	movement_time	sequence_num	sequence_type	repetition
1	2.5	0	3	0.9	3	1	1
6	2.5	1	0	0.91	3	1	2
21.001	2.5	0	3	1.26	8	2	1
26.002	2.5	0	3	1.18	8	2	2
31.001	2.5	0	3	0.91	5	1	1
36.001	2.5	0	3	0.9	5	1	2
41	2.5	0	3	0.96	5	1	1
46	2.5	0	3	0.94	5	1	2
51.001	2.5	0	3	0.88	6	1	1
56.001	2.5	0	3	0.88	6	1	2
61	2.5	0	3	1.44	11	2	1
66	2.5	0	3	1.11	11	2	2
71.001	2.5	0	3	1.57	12	2	1
76	2.5	0	3	1.21	12	2	2
81	2.5	0	3	1.58	8	2	1
86	2.5	0	3	1.34	8	2	2
91.002	2.5	0	3	1.24	12	2	1
96	2.5	0	3	1.12	12	2	2
101	2.5	0	3	0.93	3	1	1
106	2.5	0	3	1.44	3	1	2
111.001	2.5	0	3	0.89	4	1	1
116	2.5	0	3	1.01	4	1	2
131	2.5	0	3	1.28	12	2	1
136	2.5	0	3	1.71	12	2	2
141.002	2.5	0	3	1.46	9	2	1
146.001	2.5	0	3	1.17	9	2	2
151	2.5	0	3	0.99	2	1	1
156	2.5	0	3	1.04	2	1	2
161	2.5	0	3	0.83	6	1	1
166	2.5	0	3	0.99	6	1	2
171	2.5	0	3	1.31	7	2	1
176	2.5	0	3	1.28	7	2	2
181.002	2.5	0	3	0.92	2	1	1
186	2.5	0	3	0.83	2	1	2
191	2.5	0	3	1.2	11	2	1
196	2.5	0	3	1.34	11	2	2
201	2.5	0	3	1.35	4	1	1
206	2.5	1	0	1.42	4	1	2
221	2.5	0	3	1.46	9	2	1
226	2.5	0	3	1.24	9	2	2
231.001	2.5	0	3	1.33	10	2	1
236	2.5	0	3	1.56	10	2	2
241	2.5	1	0	1.71	1	1	1
246	2.5	0	3	1.1	1	1	2
251.001	2.5	0	3	1.03	3	1	1
256	2.5	0	3	0.96	3	1	2
261.001	2.5	0	3	1.42	8	2	1
266.001	2.5	0	3	1.17	8	2	2
271	2.5	0	3	1.41	7	2	1
276.001	2.5	0	3	1.42	7	2	2
281	2.5	0	3	1.34	9	2	1
286	2.5	0	3	1.33	9	2	2
291.002	2.5	0	3	1.33	11	2	1
296	2.5	0	3	1.25	11	2	2
301	2.5	0	3	1.41	10	2	1
306.001	2.5	0	3	1.18	10	2	2
311	2.5	0	3	1.14	5	1	1
316	2.5	1	0	1.3	5	1	2
331	2.5	0	3	1.07	1	1	1
336	2.5	0	3	1.06	1	1	2
341.002	2.5	0	3	0.98	6	1	1
346	2.5	0	3	1.04	6	1	2
351	2.5	0	3	0.97	1	1	1
356.001	2.5	0	3	1.02	1	1	2
361	2.5	0	3	0.94	4	1	1
366	2.5	0	3	0.91	4	1	2
381	2.5	0	3	1.25	10	2	1
386	2.5	0	3	1.25	10	2	2
391	2.5	0	3	1.31	7	2	1
396	2.5	0	3	1.49	7	2	2
401.001	2.5	0	3	0.94	2	1	1
406.001	2.5	0	3	0.88	2	1	2
