onset	duration	is_error	points	movement_time	sequence_num	sequence_type	repetition
1	2.5	0	3	2.29	3	1	1
6.001	2.5	0	3	2.27	3	1	2
21	2.5	0	3	2.31	8	2	1
26.001	2.5	0	3	2.08	8	2	2
31.001	2.5	0	3	2.33	5	1	1
36.001	2.5	0	3	2.24	5	1	2
41.002	2.5	0	3	2.08	5	1	1
46.001	2.5	0	3	2.16	5	1	2
51.001	2.5	0	3	2.46	6	1	1
56	2.5	0	3	2.07	6	1	2
61.001	2.5	0	3	2.16	11	2	1
66	2.5	0	3	2.2	11	2	2
71.001	2.5	0	3	2.24	12	2	1
76.002	2.5	0	3	2.28	12	2	2
81.001	2.5	0	3	2.16	8	2	1
86.002	2.5	0	3	2.18	8	2	2
91.001	2.5	0	3	2.24	12	2	1
96.001	2.5	0	3	2.07	12	2	2
101.001	2.5	0	3	2.11	3	1	1
106	2.5	0	3	2.1	3	1	2
111.002	2.5	0	3	2.12	4	1	1
116.002	2.5	0	3	2.38	4	1	2
131.001	2.5	0	3	2.08	12	2	1
136.001	2.5	0	3	2.14	12	2	2
141	2.5	0	3	2.13	9	2	1
146.002	2.5	0	3	2.14	9	2	2
151	2.5	0	3	2.24	2	1	1
156	2.5	0	3	2.25	2	1	2
161.002	2.5	0	3	2.31	6	1	1
166	2.5	0	3	2.27	6	1	2
171.002	2.5	0	3	2.2	7	2	1
176	2.5	0	3	2.17	7	2	2
181.001	2.5	0	3	2.07	2	1	1
186.001	2.5	0	3	1.94	2	1	2
191.001	2.5	0	3	1.96	11	2	1
196	2.5	1	0	2.56	11	2	2
201.002	2.5	0	3	2.08	4	1	1
206.001	2.5	0	3	2.18	4	1	2
221.001	2.5	0	3	2	9	2	1
226.001	2.5	0	3	2	9	2	2
231.001	2.5	0	3	2.31	10	2	1
236	2.5	0	3	2.18	10	2	2
241	2.5	0	3	1.92	1	1	1
254.346	2.5	0	3	1.95	1	1	2
251.001	2.5	0	3	2.17	3	1	1
256.001	2.5	0	3	2.08	3	1	2
261.001	2.5	0	3	2.02	8	2	1
266.001	2.5	0	3	2.07	8	2	2
271.001	2.5	0	3	2.2	7	2	1
276.001	2.5	0	3	2.09	7	2	2
281.001	2.5	0	3	2.13	9	2	1
286.001	2.5	0	3	2.07	9	2	2
291.001	2.5	0	3	2.22	11	2	1
296	2.5	0	3	2.29	11	2	2
301	2.5	0	3	2.3	10	2	1
306.001	2.5	0	3	2.33	10	2	2
311.001	2.5	0	3	2.28	5	1	1
316.001	2.5	0	3	2.15	5	1	2
331.001	2.5	1	0	2.01	1	1	1
336.002	2.5	0	3	2.18	1	1	2
341.001	2.5	0	3	2.18	6	1	1
346.001	2.5	0	3	2	6	1	2
351	2.5	0	3	1.99	1	1	1
356	2.5	0	3	2.38	1	1	2
361.002	2.5	0	3	2.46	4	1	1
366.002	2.5	0	3	2.03	4	1	2
381	2.5	0	3	2.19	10	2	1
386.001	2.5	0	3	2.36	10	2	2
391.001	2.5	0	3	2.2	7	2	1
396.001	2.5	0	3	2.22	7	2	2
401.001	2.5	0	3	2.1	2	1	1
406.001	2.5	0	3	2.32	2	1	2
