onset	duration	is_error	points	movement_time	sequence_num	sequence_type	repetition
1	2.5	0	3	2.12	12	2	1
6	2.5	0	3	1.93	12	2	2
11.001	2.5	0	3	1.21	3	1	1
16.001	2.5	0	3	1.12	3	1	2
21	2.5	0	3	1.15	6	1	1
26	2.5	1	0	1.56	6	1	2
31.001	2.5	0	3	1.94	11	2	1
36	2.5	0	3	2.41	11	2	2
41	2.5	0	3	2.12	7	2	1
46.001	2.5	0	3	2.16	7	2	2
51	2.5	0	3	1.69	1	1	1
56	2.5	0	3	1.91	1	1	2
61	2.5	0	3	2.99	8	2	1
66	2.5	0	3	2.1	8	2	2
81	2.5	0	3	1.93	10	2	1
86	2.5	1	0	2.64	10	2	2
91.001	2.5	0	3	1.88	5	1	1
96	2.5	0	3	1.7	5	1	2
101	2.5	0	3	2.18	11	2	1
106	2.5	0	3	2.45	11	2	2
111	2.5	0	3	1.43	3	1	1
116.001	2.5	0	3	1.36	3	1	2
131	2.5	1	0	2.1	10	2	1
136	2.5	0	3	1.98	10	2	2
141.002	2.5	0	3	1.88	10	2	1
146	2.5	0	3	1.9	10	2	2
151	2.5	0	3	1.44	6	1	1
156	2.5	0	3	1.39	6	1	2
171.001	2.5	0	3	1.27	4	1	1
176	2.5	0	3	1.36	4	1	2
181	2.5	0	3	1.18	4	1	1
186	2.5	0	3	1.12	4	1	2
191	2.5	0	3	2.29	7	2	1
196	2.5	0	3	2.23	7	2	2
201	2.5	0	3	2	11	2	1
206.001	2.5	0	3	2.1	11	2	2
211	2.5	0	3	2.17	12	2	1
216	2.5	0	3	1.85	12	2	2
221	2.5	0	3	1.39	2	1	1
226.001	2.5	1	0	1.65	2	1	2
231	2.5	0	3	2.41	7	2	1
236	2.5	0	3	2.17	7	2	2
241.002	2.5	0	3	2.69	9	2	1
246	2.5	0	3	2.02	9	2	2
251.001	2.5	0	3	1.64	1	1	1
256	2.5	0	3	1.6	1	1	2
261	2.5	0	3	1.18	4	1	1
266.001	2.5	0	3	1.43	4	1	2
271	2.5	0	3	2.27	12	2	1
276.001	2.5	0	3	2.11	12	2	2
281	2.5	1	0	1.49	2	1	1
286	2.5	0	3	1.68	2	1	2
291.001	2.5	0	3	2.39	8	2	1
296	2.5	0	3	2.09	8	2	2
301	2.5	0	3	1.8	9	2	1
306	2.5	0	3	1.79	9	2	2
321	2.5	0	3	1.39	5	1	1
326	2.5	0	3	1.46	5	1	2
341	2.5	0	3	1.47	1	1	1
346	2.5	0	3	1.35	1	1	2
351.001	2.5	1	0	1.99	2	1	1
356.002	2.5	0	3	1.52	2	1	2
361	2.5	1	0	1.61	3	1	1
366	2.5	1	0	1.64	3	1	2
371	2.5	0	3	1.87	9	2	1
376.001	2.5	0	3	1.85	9	2	2
381.001	2.5	0	3	1.37	5	1	1
386	2.5	0	3	1.55	5	1	2
391	2.5	0	3	1.54	6	1	1
396	2.5	0	3	1.56	6	1	2
401	2.5	1	0	2.58	8	2	1
406	2.5	0	3	2.33	8	2	2
