onset	duration	is_error	points	movement_time	sequence_num	sequence_type	repetition
1	2.5	0	3	2.26	1	1	1
6	2.5	0	3	2.41	1	1	2
11	2.5	0	3	2.12	2	1	1
16	2.5	0	3	2.41	2	1	2
21	2.5	0	3	2.3	8	2	1
26	2.5	0	3	2.41	8	2	2
31.172	2.5	0	3	2.21	7	2	1
36.013	2.5	0	3	2.3	7	2	2
41.019	2.5	0	3	2.3	3	1	1
46.002	2.5	0	3	2.13	3	1	2
51	2.5	0	3	2.2	4	1	1
56.001	2.5	0	3	2.17	4	1	2
61	2.5	0	3	2.18	12	2	1
66.003	2.5	0	3	2.2	12	2	2
71.002	2.5	0	3	2.17	6	1	1
76	2.5	0	3	2.28	6	1	2
81.003	2.5	0	3	2.19	1	1	1
86.001	2.5	0	3	2.09	1	1	2
91	2.5	0	3	2.17	12	2	1
96	2.5	0	3	2.03	12	2	2
101.003	2.5	0	3	2.12	3	1	1
106	2.5	0	3	2.2	3	1	2
111.001	2.5	0	3	2.2	9	2	1
116.001	2.5	0	3	2.18	9	2	2
121.048	2.5	0	3	2.43	6	1	1
126.208	2.5	0	3	2.17	6	1	2
131.05	2.5	0	3	2.25	2	1	1
136	2.5	0	3	2.18	2	1	2
141	2.5	0	3	2.31	11	2	1
146.004	2.5	0	3	2.26	11	2	2
151.054	2.5	1	0	2.08	7	2	1
156.001	2.5	0	3	2.23	7	2	2
161.001	2.5	0	3	2.26	10	2	1
166.001	2.5	0	3	2.56	10	2	2
181	2.5	0	3	2.2	10	2	1
186	2.5	0	3	2.25	10	2	2
191.055	2.5	0	3	2.16	4	1	1
196	2.5	0	3	2.14	4	1	2
201.002	2.5	0	3	2.18	9	2	1
206	2.5	1	0	0	9	2	2
211.48	2.5	0	3	2.19	10	2	1
216.384	2.5	0	3	2.16	10	2	2
231.001	2.5	0	3	2.26	8	2	1
236	2.5	0	3	2.17	8	2	2
251.002	2.5	0	3	2.24	5	1	1
256.002	2.5	0	3	2.27	5	1	2
261.001	2.5	1	0	2.33	7	2	1
266.001	2.5	0	3	2.25	7	2	2
271.002	2.5	0	3	2.18	12	2	1
276	2.5	0	3	2.25	12	2	2
291	2.5	0	3	2.13	5	1	1
296.002	2.5	0	3	2.26	5	1	2
301	2.5	0	3	2.07	9	2	1
306	2.5	0	3	2.27	9	2	2
311.008	2.5	1	0	0	11	2	1
316.498	2.5	0	3	2.46	11	2	2
321.54	2.5	0	3	2.2	6	1	1
326.418	2.5	0	3	2.3	6	1	2
331.412	2.5	0	3	2.32	2	1	1
336.374	2.5	0	3	2.16	2	1	2
351.001	2.5	1	0	2.58	11	2	1
356.304	2.5	0	3	2.2	11	2	2
361.199	2.5	0	3	2.25	3	1	1
366.132	2.5	0	3	2.3	3	1	2
371.059	2.5	0	3	2.06	5	1	1
376.002	2.5	0	3	2.27	5	1	2
381	2.5	0	3	2.2	1	1	1
386	2.5	0	3	2.35	1	1	2
391	2.5	0	3	2.1	4	1	1
396	2.5	0	3	1.97	4	1	2
401.009	2.5	0	3	1.69	8	2	1
406.002	2.5	0	3	2.27	8	2	2
