onset	duration	is_error	points	movement_time	sequence_num	sequence_type	repetition
1	2.5	0	3	2.19	6	1	1
6	2.5	0	3	2.18	6	1	2
11	2.5	0	3	2.08	5	1	1
16	2.5	0	3	2.13	5	1	2
21	2.5	0	3	2.17	8	2	1
26.001	2.5	0	3	2.08	8	2	2
31.001	2.5	0	3	2	7	2	1
36	2.5	0	3	2.01	7	2	2
51	2.5	0	3	2.05	7	2	1
56.002	2.5	0	3	1.99	7	2	2
61	2.5	1	0	2.38	5	1	1
66.24	2.5	0	3	1.95	5	1	2
71.001	2.5	0	3	2.03	10	2	1
76	2.5	0	3	2.13	10	2	2
81	2.5	0	3	2.1	9	2	1
86	2.5	0	3	2.09	9	2	2
91.002	2.5	0	3	2.1	1	1	1
96	2.5	0	3	2.14	1	1	2
101.002	2.5	0	3	2.02	3	1	1
106.002	2.5	0	3	2.18	3	1	2
121.002	2.5	0	3	2.22	11	2	1
126	2.5	0	3	2.21	11	2	2
131	2.5	0	3	2.13	11	2	1
136	2.5	0	3	2.18	11	2	2
141	2.5	0	3	2.05	5	1	1
146	2.5	0	3	2.03	5	1	2
151	2.5	0	3	2.17	9	2	1
156	2.5	0	3	2.18	9	2	2
171	2.5	0	3	2.12	6	1	1
176.002	2.5	0	3	2.11	6	1	2
181	2.5	0	3	2.15	12	2	1
186	2.5	0	3	2.25	12	2	2
191	2.5	0	3	2.14	3	1	1
196	2.5	1	0	0	3	1	2
201.556	2.5	1	0	2.38	2	1	1
206.825	2.5	0	3	2.19	2	1	2
211.611	2.5	0	3	2.1	9	2	1
216.289	2.5	0	3	2.22	9	2	2
221.151	2.5	0	3	2.21	4	1	1
226.057	2.5	0	3	2.14	4	1	2
231.002	2.5	0	3	2.21	11	2	1
236	2.5	0	3	2.22	11	2	2
241.001	2.5	0	3	2.19	2	1	1
246.001	2.5	0	3	2.11	2	1	2
251.001	2.5	0	3	2.12	3	1	1
256	2.5	0	3	2.11	3	1	2
261	2.5	0	3	2.18	10	2	1
266	2.5	0	3	2.27	10	2	2
271.002	2.5	0	3	2.22	10	2	1
276	2.5	0	3	2.17	10	2	2
281.001	2.5	0	3	2.18	1	1	1
286.001	2.5	0	3	2.12	1	1	2
291.002	2.5	0	3	2.18	12	2	1
296.001	2.5	0	3	2.19	12	2	2
301	2.5	0	3	2.05	4	1	1
306	2.5	1	0	0	4	1	2
311.469	2.5	0	3	2.16	12	2	1
316.402	2.5	0	3	2.24	12	2	2
331.001	2.5	0	3	2.04	6	1	1
336.001	2.5	0	3	2.23	6	1	2
341	2.5	0	3	2.15	4	1	1
346	2.5	0	3	2.17	4	1	2
351	2.5	0	3	2.18	7	2	1
356	2.5	0	3	2.16	7	2	2
361.001	2.5	0	3	2.21	8	2	1
366	2.5	0	3	2.14	8	2	2
371	2.5	0	3	2.18	2	1	1
376	2.5	0	3	2.14	2	1	2
391.001	2.5	0	3	2.16	1	1	1
396	2.5	0	3	2.28	1	1	2
401	2.5	0	3	2.23	8	2	1
406.021	2.5	0	3	2.16	8	2	2
