onset	duration	is_error	points	movement_time	sequence_num	sequence_type	repetition
1.001	2.5	0	3	2.11	3	1	1
6.001	2.5	0	3	2.18	3	1	2
21	2.5	0	3	2.19	8	2	1
26.001	2.5	0	3	2.32	8	2	2
31.001	2.5	0	3	2.2	5	1	1
36.002	2.5	0	3	2.32	5	1	2
41.001	2.5	0	3	2.2	5	1	1
46.001	2.5	0	3	2.17	5	1	2
51.001	2.5	1	0	2.61	6	1	1
56.001	2.5	0	3	2.38	6	1	2
61.001	2.5	1	0	2.73	11	2	1
66.001	2.5	0	3	2.34	11	2	2
71.001	2.5	0	3	2.41	12	2	1
76	2.5	0	3	2.51	12	2	2
81	2.5	0	3	2.35	8	2	1
86	2.5	0	3	2.46	8	2	2
91.001	2.5	0	3	2.57	12	2	1
96.001	2.5	0	3	2.13	12	2	2
101	2.5	0	3	2.54	3	1	1
106.002	2.5	0	3	2.41	3	1	2
111.001	2.5	1	0	2.9	4	1	1
116.001	2.5	0	3	2.41	4	1	2
131.001	2.5	0	3	2.36	12	2	1
136.001	2.5	0	3	2.34	12	2	2
141.001	2.5	0	3	2.41	9	2	1
146	2.5	0	3	2.17	9	2	2
151.001	2.5	0	3	2.45	2	1	1
156.001	2.5	0	3	2.86	2	1	2
161.001	2.5	0	3	2.35	6	1	1
166.001	2.5	0	3	2.41	6	1	2
171.001	2.5	0	3	2.31	7	2	1
176.001	2.5	0	3	2.29	7	2	2
181	2.5	0	3	2.6	2	1	1
186.001	2.5	0	3	2.46	2	1	2
191	2.5	0	3	2.22	11	2	1
196.001	2.5	0	3	2.35	11	2	2
201	2.5	0	3	2.33	4	1	1
206.001	2.5	0	3	2.25	4	1	2
221	2.5	0	3	2.3	9	2	1
226.001	2.5	0	3	2.19	9	2	2
231.001	2.5	0	3	2.48	10	2	1
236.001	2.5	0	3	2.39	10	2	2
241	2.5	0	3	2.6	1	1	1
246.001	2.5	0	3	2.43	1	1	2
251.001	2.5	0	3	2.41	3	1	1
256	2.5	0	3	2.51	3	1	2
261	2.5	0	3	2.36	8	2	1
266.002	2.5	0	3	2.28	8	2	2
271.002	2.5	0	3	2.36	7	2	1
276.001	2.5	0	3	2.31	7	2	2
281.001	2.5	0	3	2.33	9	2	1
286.001	2.5	0	3	2.4	9	2	2
291.002	2.5	0	3	2.29	11	2	1
296.001	2.5	0	3	2.4	11	2	2
301.001	2.5	0	3	2.39	10	2	1
306.001	2.5	1	0	0	10	2	2
311.001	2.5	0	3	2.12	5	1	1
316.001	2.5	0	3	2.25	5	1	2
331.001	2.5	0	3	2.47	1	1	1
336.001	2.5	0	3	2.56	1	1	2
341.001	2.5	0	3	2.46	6	1	1
346	2.5	0	3	2.39	6	1	2
351.001	2.5	0	3	2.37	1	1	1
356.001	2.5	0	3	2.5	1	1	2
361.001	2.5	0	3	2.72	4	1	1
366.001	2.5	0	3	2.44	4	1	2
381.001	2.5	0	3	2.36	10	2	1
386.001	2.5	0	3	2.79	10	2	2
391.001	2.5	0	3	2.24	7	2	1
396.001	2.5	0	3	2.15	7	2	2
401.001	2.5	0	3	2.39	2	1	1
406.001	2.5	0	3	2.52	2	1	2
