onset	duration	is_error	points	movement_time	sequence_num	sequence_type	repetition
1.001	2.5	0	3	1.9	5	1	1
6.001	2.5	0	3	2.07	5	1	2
21.001	2.5	0	3	2.13	5	1	1
26.001	2.5	0	3	2.09	5	1	2
31.001	2.5	0	3	2.24	3	1	1
36.001	2.5	0	3	2.34	3	1	2
41	2.5	0	3	2.42	11	2	1
46.001	2.5	0	3	2.41	11	2	2
51.001	2.5	0	3	2.19	8	2	1
56	2.5	0	3	2.1	8	2	2
61.002	2.5	0	3	2.29	1	1	1
66.001	2.5	0	3	2.27	1	1	2
71.001	2.5	0	3	2.29	2	1	1
76.001	2.5	0	3	2.09	2	1	2
81.001	2.5	0	3	2.44	1	1	1
86	2.5	0	3	2.43	1	1	2
91.001	2.5	0	3	2.76	5	1	1
96.001	2.5	0	3	2.06	5	1	2
101	2.5	0	3	2.15	3	1	1
106.001	2.5	0	3	1.98	3	1	2
111	2.5	1	0	2.17	4	1	1
116	2.5	0	3	2.1	4	1	2
131	2.5	0	3	2.13	10	2	1
136.001	2.5	0	3	2.34	10	2	2
151	2.5	0	3	2.05	7	2	1
156	2.5	0	3	2.08	7	2	2
161	2.5	0	3	2.29	6	1	1
166.001	2.5	0	3	2.37	6	1	2
171.001	2.5	0	3	2.65	1	1	1
176.001	2.5	0	3	2.51	1	1	2
181	2.5	0	3	2.23	4	1	1
186.001	2.5	0	3	2.1	4	1	2
191.001	2.5	0	3	2.08	6	1	1
196	2.5	0	3	2.09	6	1	2
201.001	2.5	0	3	2.12	2	1	1
206.001	2.5	0	3	2.02	2	1	2
211.001	2.5	0	3	2.31	9	2	1
216.001	2.5	0	3	2.04	9	2	2
221	2.5	0	3	2.51	4	1	1
226	2.5	0	3	2.12	4	1	2
231.002	2.5	0	3	2.37	10	2	1
236	2.5	0	3	2.01	10	2	2
251.001	2.5	0	3	2	10	2	1
256	2.5	0	3	2.01	10	2	2
261	2.5	0	3	1.91	8	2	1
266.001	2.5	0	3	1.82	8	2	2
271.002	2.5	0	3	1.81	7	2	1
276	2.5	0	3	1.92	7	2	2
281	2.5	1	0	2.79	3	1	1
286.001	2.5	0	3	2.13	3	1	2
291	2.5	0	3	2.08	12	2	1
296	2.5	0	3	2.02	12	2	2
301.001	2.5	0	3	1.98	11	2	1
306	2.5	0	3	1.9	11	2	2
321	2.5	1	0	2.68	12	2	1
326	2.5	0	3	2.25	12	2	2
331	2.5	0	3	2.22	2	1	1
336.002	2.5	0	3	1.91	2	1	2
341.001	2.5	0	3	1.91	11	2	1
346.001	2.5	0	3	1.9	11	2	2
351.001	2.5	0	3	2.01	7	2	1
356	2.5	0	3	1.85	7	2	2
361	2.5	0	3	1.86	12	2	1
366.002	2.5	0	3	2.15	12	2	2
371	2.5	0	3	2.19	6	1	1
376.002	2.5	0	3	2.46	6	1	2
381.002	2.5	0	3	2.18	9	2	1
386.002	2.5	0	3	1.82	9	2	2
391	2.5	0	3	2.71	8	2	1
396.001	2.5	1	0	2.29	8	2	2
401	2.5	0	3	2.27	9	2	1
406	2.5	0	3	2.05	9	2	2
