onset	duration	is_error	points	movement_time	sequence_num	sequence_type	repetition
1	2.5	1	0	1.53	12	2	1
6	2.5	0	3	1.14	12	2	2
11	2.5	1	0	1.05	3	1	1
16.001	2.5	0	3	1.03	3	1	2
21.002	2.5	0	3	0.87	6	1	1
26	2.5	0	3	0.83	6	1	2
31	2.5	0	3	1.39	11	2	1
36	2.5	0	3	1.38	11	2	2
41.001	2.5	0	3	1.33	7	2	1
46.002	2.5	0	3	1.4	7	2	2
51	2.5	1	0	0.98	1	1	1
56.002	2.5	1	0	1.06	1	1	2
61.002	2.5	0	3	1.65	8	2	1
66.481	2.5	0	3	1.11	8	2	2
81.001	2.5	0	3	1.22	10	2	1
86.003	2.5	0	3	1.3	10	2	2
91.001	2.5	0	3	0.95	5	1	1
96.001	2.5	0	3	1.1	5	1	2
101.001	2.5	0	3	1.36	11	2	1
106.002	2.5	0	3	1.27	11	2	2
111.001	2.5	1	0	0.95	3	1	1
116	2.5	1	0	1.18	3	1	2
131	2.5	0	3	1.63	10	2	1
136	2.5	0	3	1.25	10	2	2
141.002	2.5	0	3	1.12	10	2	1
146.001	2.5	0	3	1.19	10	2	2
151.001	2.5	0	3	0.88	6	1	1
156	2.5	0	3	0.87	6	1	2
171	2.5	0	3	1.09	4	1	1
176.002	2.5	0	3	0.96	4	1	2
181.002	2.5	0	3	0.86	4	1	1
186	2.5	0	3	0.92	4	1	2
191	2.5	0	3	1.11	7	2	1
196	2.5	0	3	1.34	7	2	2
201	2.5	0	3	1.3	11	2	1
206	2.5	0	3	1.31	11	2	2
211	2.5	1	0	1.5	12	2	1
216	2.5	1	0	2.62	12	2	2
221.829	2.5	1	0	1.26	2	1	1
226	2.5	0	3	1.09	2	1	2
231.001	2.5	0	3	1.31	7	2	1
236	2.5	0	3	1.17	7	2	2
241	2.5	0	3	1.18	9	2	1
246.002	2.5	0	3	1.09	9	2	2
251.002	2.5	1	0	0.92	1	1	1
256.001	2.5	0	3	0.89	1	1	2
261.001	2.5	0	3	0.89	4	1	1
266.001	2.5	0	3	0.87	4	1	2
271.001	2.5	0	3	1.27	12	2	1
276	2.5	0	3	1.14	12	2	2
281.002	2.5	0	3	1.07	2	1	1
286	2.5	0	3	1.05	2	1	2
291	2.5	1	0	1.14	8	2	1
296	2.5	0	3	1.21	8	2	2
301	2.5	0	3	1.07	9	2	1
306	2.5	0	3	1.02	9	2	2
321.003	2.5	0	3	0.78	5	1	1
326.001	2.5	0	3	0.88	5	1	2
341	2.5	0	3	0.79	1	1	1
346.002	2.5	0	3	0.82	1	1	2
351	2.5	0	3	0.94	2	1	1
356	2.5	0	3	0.97	2	1	2
361.002	2.5	0	3	0.89	3	1	1
366.001	2.5	0	3	0.95	3	1	2
371.001	2.5	0	3	1.02	9	2	1
376.002	2.5	0	3	1.04	9	2	2
381.002	2.5	0	3	0.86	5	1	1
386	2.5	0	3	0.92	5	1	2
391.002	2.5	0	3	0.88	6	1	1
396	2.5	0	3	0.83	6	1	2
401	2.5	0	3	1	8	2	1
406.003	2.5	0	3	1.07	8	2	2
