onset	duration	is_error	points	movement_time	sequence_num	sequence_type	repetition
1	2.5	0	3	1.22	8	2	1
6	2.5	0	3	1.21	8	2	2
11.002	2.5	0	3	1.07	3	1	1
16	2.5	0	3	1.16	3	1	2
21	2.5	0	3	1.05	5	1	1
26	2.5	0	3	1.04	5	1	2
41	2.5	0	3	0.93	6	1	1
46	2.5	0	3	1	6	1	2
51.002	2.5	0	3	1.61	7	2	1
56.003	2.5	0	3	1.28	7	2	2
61	2.5	0	3	1.4	9	2	1
66	2.5	0	3	1.35	9	2	2
71.002	2.5	0	3	1.31	8	2	1
76.001	2.5	0	3	1.33	8	2	2
81.001	2.5	0	3	1.52	12	2	1
86.001	2.5	0	3	1.24	12	2	2
91.002	2.5	0	3	1.25	9	2	1
96	2.5	0	3	1.22	9	2	2
101.003	2.5	1	0	1.25	11	2	1
106.002	2.5	0	3	1.27	11	2	2
111	2.5	0	3	0.92	2	1	1
116	2.5	0	3	0.97	2	1	2
121	2.5	0	3	1.23	10	2	1
126	2.5	1	0	1.64	10	2	2
131.002	2.5	0	3	1.22	7	2	1
136.002	2.5	1	0	1.46	7	2	2
141.001	2.5	0	3	1.49	8	2	1
146.003	2.5	0	3	1.48	8	2	2
161	2.5	0	3	1.09	3	1	1
166.002	2.5	0	3	1.04	3	1	2
171	2.5	0	3	1.03	3	1	1
176.002	2.5	1	0	1.07	3	1	2
181.001	2.5	0	3	0.99	1	1	1
186	2.5	0	3	0.88	1	1	2
191.003	2.5	0	3	1.01	5	1	1
196.001	2.5	0	3	0.97	5	1	2
201.001	2.5	0	3	1.03	4	1	1
206	2.5	0	3	0.88	4	1	2
211	2.5	0	3	0.91	4	1	1
216	2.5	0	3	0.89	4	1	2
221.001	2.5	1	0	0.9	1	1	1
226.003	2.5	0	3	0.94	1	1	2
231	2.5	0	3	1.67	10	2	1
236.004	2.5	0	3	1.35	10	2	2
241.002	2.5	0	3	1.02	6	1	1
246.002	2.5	0	3	0.95	6	1	2
251	2.5	1	0	1.29	7	2	1
256.002	2.5	0	3	1.22	7	2	2
261.003	2.5	1	0	1.74	9	2	1
266	2.5	0	3	1.49	9	2	2
271.001	2.5	0	3	1.31	11	2	1
276.001	2.5	0	3	1.33	11	2	2
281	2.5	0	3	1.19	2	1	1
286	2.5	0	3	0.88	2	1	2
291.002	2.5	0	3	1.64	12	2	1
296.002	2.5	0	3	1.29	12	2	2
311	2.5	0	3	1.48	11	2	1
316.001	2.5	0	3	1.28	11	2	2
321.002	2.5	0	3	1.38	12	2	1
326.001	2.5	0	3	1.33	12	2	2
331.002	2.5	0	3	1.08	6	1	1
336	2.5	0	3	1.02	6	1	2
341.003	2.5	0	3	0.94	2	1	1
346	2.5	0	3	0.99	2	1	2
361.001	2.5	0	3	1.58	10	2	1
366.001	2.5	0	3	1.42	10	2	2
371.003	2.5	0	3	1.1	4	1	1
376.002	2.5	0	3	0.84	4	1	2
391.002	2.5	0	3	0.85	1	1	1
396.001	2.5	0	3	0.9	1	1	2
401.002	2.5	0	3	0.86	5	1	1
406	2.5	0	3	1.01	5	1	2
