onset	duration	is_error	points	movement_time	sequence_num	sequence_type	repetition
1	2.5	1	0	1.81	1	1	1
6.002	2.5	0	3	2.69	1	1	2
11.002	2.5	0	3	2.73	2	1	1
16.002	2.5	0	3	2.94	2	1	2
21	2.5	0	3	2.7	8	2	1
26.001	2.5	0	3	3.5	8	2	2
31.069	2.5	0	3	2.95	7	2	1
36.344	2.5	0	3	2.91	7	2	2
41.31	2.5	0	3	2.55	3	1	1
46.179	2.5	0	3	2.31	3	1	2
51.179	2.5	0	3	2.12	4	1	1
56.19	2.5	0	3	2.52	4	1	2
61.166	2.5	1	0	2.7	12	2	1
66.102	2.5	0	3	3	12	2	2
71.005	2.5	0	3	2.6	6	1	1
76.002	2.5	0	3	2.91	6	1	2
81	2.5	0	3	2.71	1	1	1
86.001	2.5	0	3	2.7	1	1	2
91	2.5	0	3	2.6	12	2	1
96.001	2.5	0	3	2.91	12	2	2
101	2.5	0	3	2.63	3	1	1
106	2.5	0	3	2.69	3	1	2
111	2.5	0	3	2.8	9	2	1
116.128	2.5	0	3	3.03	9	2	2
121.129	2.5	0	3	2.65	6	1	1
126.072	2.5	1	0	0	6	1	2
131.532	2.5	0	3	2.75	2	1	1
136.398	2.5	0	3	2.7	2	1	2
141.25	2.5	0	3	2.9	11	2	1
146.148	2.5	0	3	2.93	11	2	2
151.081	2.5	0	3	2.81	7	2	1
156	2.5	0	3	2.64	7	2	2
161.001	2.5	0	3	2.14	10	2	1
166.001	2.5	0	3	2.53	10	2	2
181.002	2.5	1	0	0	10	2	1
186.506	2.5	0	3	3.05	10	2	2
191.438	2.5	0	3	2.58	4	1	1
196.401	2.5	0	3	2.67	4	1	2
201.207	2.5	0	3	2.88	9	2	1
206.176	2.5	0	3	3.2	9	2	2
211.218	2.5	0	3	2.94	10	2	1
216.097	2.5	0	3	2.97	10	2	2
231.001	2.5	0	3	2.55	8	2	1
236.003	2.5	0	3	3.01	8	2	2
251.003	2.5	0	3	2.85	5	1	1
256.014	2.5	0	3	3.02	5	1	2
261.143	2.5	1	0	0	7	2	1
266.64	2.5	1	0	0	7	2	2
272.14	2.5	0	3	2.48	12	2	1
277.143	2.5	0	3	2.88	12	2	2
291.001	2.5	0	3	2.06	5	1	1
296.001	2.5	0	3	2.7	5	1	2
301.001	2.5	0	3	2.65	9	2	1
306	2.5	0	3	2.99	9	2	2
311.077	2.5	1	0	2.7	11	2	1
316.26	2.5	0	3	2.33	11	2	2
321	2.5	0	3	2.69	6	1	1
326.03	2.5	0	3	2.74	6	1	2
331.001	2.5	0	3	2.48	2	1	1
336.001	2.5	1	0	0	2	1	2
351	2.5	0	3	2.38	11	2	1
356.133	2.5	0	3	2.81	11	2	2
361.395	2.5	0	3	2.52	3	1	1
366.299	2.5	0	3	2.66	3	1	2
371.398	2.5	0	3	2.17	5	1	1
376.175	2.5	0	3	2.73	5	1	2
381	2.5	0	3	2.43	1	1	1
386	2.5	0	3	2.47	1	1	2
391	2.5	0	3	2.1	4	1	1
396	2.5	0	3	2.26	4	1	2
401	2.5	0	3	2.73	8	2	1
406	2.5	1	0	0	8	2	2
