onset	duration	is_error	points	movement_time	sequence_num	sequence_type	repetition
1.002	2.5	0	3	2.28	5	1	1
6.001	2.5	0	3	2.51	5	1	2
11.001	2.5	0	3	2.48	11	2	1
16	2.5	0	3	2.61	11	2	2
31	2.5	0	3	2.54	12	2	1
36.002	2.5	0	3	2.43	12	2	2
41	2.5	1	0	2.79	7	2	1
46.266	2.5	1	0	3.03	7	2	2
51.774	2.5	0	3	2.72	6	1	1
56.736	2.5	0	3	2.33	6	1	2
61.261	2.5	0	3	2.4	4	1	1
66.001	2.5	0	3	2.71	4	1	2
71.003	2.5	0	3	2.72	9	2	1
76.039	2.5	0	3	2.32	9	2	2
81.001	2.5	0	3	2.56	8	2	1
86	2.5	0	3	3.24	8	2	2
91.001	2.5	0	3	2.44	5	1	1
96.001	2.5	0	3	2.44	5	1	2
101.002	2.5	0	3	2.48	11	2	1
106	2.5	0	3	2.3	11	2	2
111.001	2.5	0	3	2.41	11	2	1
116	2.5	1	0	2.6	11	2	2
121.001	2.5	1	0	2.73	4	1	1
126.035	2.5	0	3	2.59	4	1	2
131.001	2.5	1	0	2.71	9	2	1
136.047	2.5	0	3	2.62	9	2	2
141.001	2.5	0	3	2.58	3	1	1
146	2.5	0	3	2.63	3	1	2
151.002	2.5	0	3	2.55	5	1	1
156.002	2.5	0	3	2.38	5	1	2
171.001	2.5	0	3	2.6	2	1	1
176	2.5	0	3	2.4	2	1	2
181.001	2.5	0	3	2.41	3	1	1
186.001	2.5	0	3	2.39	3	1	2
191.001	2.5	1	0	0	10	2	1
196.575	2.5	0	3	2.55	10	2	2
201.214	2.5	0	3	2.69	1	1	1
206.191	2.5	0	3	2.42	1	1	2
211	2.5	0	3	2.49	8	2	1
216.002	2.5	0	3	2.73	8	2	2
231.002	2.5	0	3	2.41	1	1	1
236.001	2.5	0	3	2.38	1	1	2
241.002	2.5	0	3	2.45	8	2	1
246.001	2.5	1	0	3.09	8	2	2
251.042	2.5	0	3	2.6	12	2	1
256.145	2.5	0	3	2.49	12	2	2
261.139	2.5	0	3	2.66	2	1	1
266.031	2.5	0	3	2.58	2	1	2
271.001	2.5	0	3	2.66	3	1	1
276.001	2.5	0	3	2.68	3	1	2
281.001	2.5	0	3	2.56	4	1	1
286.001	2.5	0	3	2.49	4	1	2
291.001	2.5	0	3	2.7	10	2	1
296.002	2.5	0	3	2.55	10	2	2
301.001	2.5	1	0	3.01	7	2	1
306.231	2.5	1	0	2.89	7	2	2
311.506	2.5	0	3	2.46	12	2	1
316.251	2.5	0	3	2.08	12	2	2
321.151	2.5	0	3	2.62	6	1	1
326	2.5	0	3	2.26	6	1	2
331	2.5	0	3	2.69	7	2	1
336.049	2.5	0	3	2.76	7	2	2
341.141	2.5	0	3	2.69	1	1	1
346.127	2.5	0	3	2.66	1	1	2
351.126	2.5	0	3	2.76	9	2	1
356.015	2.5	1	0	2.82	9	2	2
371.003	2.5	0	3	2.45	2	1	1
376.001	2.5	1	0	2.28	2	1	2
381	2.5	1	0	2.7	10	2	1
386.001	2.5	1	0	2.97	10	2	2
401.001	2.5	0	3	2.48	6	1	1
406	2.5	0	3	2.33	6	1	2
