onset	duration	is_error	points	movement_time	sequence_num	sequence_type	repetition
1	2.5	0	3	2.39	3	1	1
6.001	2.5	1	0	2.49	3	1	2
21.003	2.5	0	3	2.22	8	2	1
26.002	2.5	1	0	2.51	8	2	2
31.117	2.5	0	3	2.63	5	1	1
36.576	2.5	0	3	2.05	5	1	2
41.337	2.5	1	0	2.35	5	1	1
47.008	2.5	0	3	2.15	5	1	2
52.158	2.5	0	3	2.51	6	1	1
57.527	2.5	0	3	2.51	6	1	2
62.27	2.5	1	0	2.34	11	2	1
67.487	2.5	1	0	2.32	11	2	2
72.48	2.5	1	0	0	12	2	1
78.347	2.5	1	0	2.22	12	2	2
83.394	2.5	0	3	2.35	8	2	1
88.787	2.5	1	0	2.21	8	2	2
94.169	2.5	1	0	2.33	12	2	1
99.188	2.5	0	3	2.57	12	2	2
104.376	2.5	1	0	2.38	3	1	1
109.747	2.5	1	0	2.47	3	1	2
115.097	2.5	1	0	2.41	4	1	1
120.962	2.5	1	0	3.08	4	1	2
131	2.5	1	0	2.27	12	2	1
136.212	2.5	0	3	2.55	12	2	2
141.344	2.5	0	3	2.83	9	2	1
146.723	2.5	0	3	2.48	9	2	2
151.815	2.5	1	0	0	2	1	1
157.654	2.5	1	0	0	2	1	2
163.486	2.5	0	3	2.25	6	1	1
168.67	2.5	0	3	2.43	6	1	2
173.799	2.5	1	0	0	7	2	1
179.646	2.5	1	0	2.24	7	2	2
184.619	2.5	0	3	2.43	2	1	1
190.439	2.5	1	0	3.22	2	1	2
195.88	2.5	0	3	2.51	11	2	1
201.351	2.5	1	0	2.46	11	2	2
206.512	2.5	1	0	2.22	4	1	1
212.262	2.5	1	0	0	4	1	2
221.001	2.5	1	0	2.84	9	2	1
226.425	2.5	0	3	2.59	9	2	2
231.722	2.5	1	0	2.52	10	2	1
237.054	2.5	1	0	2.33	10	2	2
242.785	2.5	0	3	2.42	1	1	1
248.447	2.5	0	3	2.53	1	1	2
253.621	2.5	0	3	2.67	3	1	1
259.095	2.5	1	0	0	3	1	2
264.926	2.5	1	0	0	8	2	1
270.799	2.5	1	0	0	8	2	2
276.681	2.5	1	0	2.34	7	2	1
281.804	2.5	0	3	2.43	7	2	2
287.081	2.5	1	0	2.45	9	2	1
292.189	2.5	1	0	0	9	2	2
298.001	2.5	1	0	0	11	2	1
303.839	2.5	1	0	2.32	11	2	2
309.262	2.5	1	0	2.41	10	2	1
314.566	2.5	0	3	2.74	10	2	2
320.097	2.5	1	0	2.44	5	1	1
325.828	2.5	1	0	2.91	5	1	2
331.451	2.5	1	0	2.34	1	1	1
336.864	2.5	0	3	2.21	1	1	2
342.592	2.5	0	3	2.23	6	1	1
347.809	2.5	1	0	2.38	6	1	2
353.034	2.5	1	0	2.3	1	1	1
358.294	2.5	0	3	2.08	1	1	2
363.218	2.5	0	3	2.43	4	1	1
369.059	2.5	1	0	0	4	1	2
381	2.5	1	0	2.47	10	2	1
386.852	2.5	1	0	2.23	10	2	2
392.794	2.5	1	0	0	7	2	1
398.605	2.5	1	0	2.47	7	2	2
403.384	2.5	1	0	0	2	1	1
409.261	2.5	1	0	0	2	1	2
