onset	duration	is_error	points	movement_time	sequence_num	sequence_type	repetition
1	2.5	1	0	0	12	2	1
6.558	2.5	0	3	2.28	12	2	2
11.515	2.5	0	3	2.35	1	1	1
16.298	2.5	0	3	2.32	1	1	2
21.074	2.5	0	3	3.49	2	1	1
26.164	2.5	0	3	2.47	2	1	2
31.173	2.5	1	0	0	1	1	1
36.739	2.5	0	3	2.69	1	1	2
51.002	2.5	0	3	2.34	7	2	1
56	2.5	1	0	2.7	7	2	2
61.364	2.5	0	3	2.52	4	1	1
66.144	2.5	0	3	2.43	4	1	2
71.001	2.5	0	3	2.58	3	1	1
76.001	2.5	0	3	2.3	3	1	2
81	2.5	0	3	2.53	8	2	1
86.096	2.5	0	3	2.54	8	2	2
91.177	2.5	1	0	2.67	10	2	1
96.392	2.5	0	3	2.75	10	2	2
111	2.5	0	3	2.41	10	2	1
116.024	2.5	0	3	2.37	10	2	2
121.001	2.5	1	0	0	2	1	1
126.576	2.5	0	3	2.14	2	1	2
131.552	2.5	0	3	2.4	6	1	1
136.492	2.5	0	3	2.43	6	1	2
141.207	2.5	0	3	2.51	5	1	1
146.329	2.5	0	3	2.37	5	1	2
151.358	2.5	0	3	2.31	4	1	1
156.253	2.5	0	3	2.75	4	1	2
161.355	2.5	0	3	2.31	7	2	1
166.223	2.5	1	0	2.75	7	2	2
171.519	2.5	0	3	2.52	3	1	1
176.683	2.5	0	3	2.56	3	1	2
181.867	2.5	0	3	2.42	11	2	1
186.977	2.5	0	3	2.24	11	2	2
192.017	2.5	0	3	2.47	5	1	1
197.076	2.5	0	3	1.96	5	1	2
201.592	2.5	1	0	0	6	1	1
207.156	2.5	1	0	0	6	1	2
212.695	2.5	0	3	2.38	10	2	1
217.547	2.5	1	0	0	10	2	2
223.112	2.5	0	3	2.47	3	1	1
227.802	2.5	0	3	2.65	3	1	2
233.09	2.5	0	3	2.5	9	2	1
238.02	2.5	0	3	2.6	9	2	2
242.984	2.5	0	3	2.33	2	1	1
247.976	2.5	0	3	2.28	2	1	2
252.819	2.5	0	3	2.13	12	2	1
257.344	2.5	0	3	2.31	12	2	2
262.056	2.5	0	3	2.1	7	2	1
266.582	2.5	0	3	2.12	7	2	2
271.096	2.5	0	3	2.5	9	2	1
276.278	2.5	0	3	2.33	9	2	2
281.245	2.5	1	0	2.8	1	1	1
286.288	2.5	0	3	2.42	1	1	2
291.026	2.5	1	0	3.21	4	1	1
296.443	2.5	0	3	2.44	4	1	2
301.424	2.5	0	3	2.38	9	2	1
306.305	2.5	0	3	2.21	9	2	2
321	2.5	1	0	3.94	8	2	1
326.064	2.5	1	0	0	8	2	2
331.616	2.5	0	3	2.27	11	2	1
336.63	2.5	0	3	2.29	11	2	2
341.558	2.5	0	3	2.38	5	1	1
346.581	2.5	1	0	2.75	5	1	2
351.92	2.5	1	0	0	8	2	1
357.434	2.5	0	3	2.47	8	2	2
362.44	2.5	0	3	2.17	12	2	1
367.25	2.5	0	3	2.06	12	2	2
381	2.5	0	3	2	11	2	1
386	2.5	1	0	2.7	11	2	2
401	2.5	0	3	2.29	6	1	1
406.002	2.5	0	3	2.17	6	1	2
