onset	duration	is_error	points	movement_time	sequence_num	sequence_type	repetition
1	2.5	0	3	2.34	3	1	1
6.001	2.5	0	3	2.46	3	1	2
21.003	2.5	0	3	2.41	8	2	1
26.002	2.5	0	3	2.36	8	2	2
31.001	2.5	0	3	2.29	5	1	1
36.001	2.5	1	0	2.49	5	1	2
41.24	2.5	0	3	2.12	5	1	1
46.002	2.5	0	3	2.32	5	1	2
51	2.5	1	0	2.94	6	1	1
56.197	2.5	1	0	0	6	1	2
61.66	2.5	0	3	2.47	11	2	1
66.74	2.5	0	3	2.22	11	2	2
71.445	2.5	0	3	2.56	12	2	1
76.348	2.5	0	3	2.41	12	2	2
81.124	2.5	0	3	2.53	8	2	1
86.142	2.5	0	3	2.59	8	2	2
91	2.5	0	3	2.62	12	2	1
96	2.5	0	3	2.49	12	2	2
101.062	2.5	1	0	0	3	1	1
106.574	2.5	1	0	2.57	3	1	2
111.689	2.5	0	3	2.26	4	1	1
116.428	2.5	0	3	2.39	4	1	2
131.001	2.5	0	3	2.36	12	2	1
136	2.5	0	3	2.22	12	2	2
141	2.5	0	3	2.27	9	2	1
146.002	2.5	0	3	2.66	9	2	2
151.002	2.5	0	3	2.48	2	1	1
156.001	2.5	0	3	2.26	2	1	2
161.003	2.5	0	3	2.72	6	1	1
166.044	2.5	0	3	2.29	6	1	2
171	2.5	0	3	2.49	7	2	1
176.002	2.5	1	0	2.72	7	2	2
181.193	2.5	1	0	2.55	2	1	1
186.475	2.5	0	3	2.39	2	1	2
191.39	2.5	1	0	0	11	2	1
196.874	2.5	0	3	2.6	11	2	2
202.122	2.5	1	0	2.61	4	1	1
207.294	2.5	0	3	2.67	4	1	2
221.003	2.5	0	3	2.4	9	2	1
226.001	2.5	0	3	2.09	9	2	2
231.003	2.5	0	3	2.37	10	2	1
236.001	2.5	0	3	2.54	10	2	2
241.002	2.5	1	0	2.8	1	1	1
246.261	2.5	0	3	2.16	1	1	2
251.161	2.5	0	3	2.37	3	1	1
256.204	2.5	0	3	2.48	3	1	2
261.002	2.5	0	3	2.25	8	2	1
266.001	2.5	1	0	0	8	2	2
271.496	2.5	1	0	0	7	2	1
277.015	2.5	0	3	2.14	7	2	2
281.759	2.5	0	3	2.17	9	2	1
286.815	2.5	0	3	2.12	9	2	2
291.374	2.5	0	3	2.29	11	2	1
296.559	2.5	0	3	2.09	11	2	2
301.068	2.5	1	0	2.87	10	2	1
306.464	2.5	0	3	2.51	10	2	2
311.437	2.5	0	3	2.99	5	1	1
316.861	2.5	0	3	2.48	5	1	2
331	2.5	0	3	2.29	1	1	1
336.001	2.5	1	0	0	1	1	2
341.454	2.5	0	3	2.26	6	1	1
346.393	2.5	1	0	0	6	1	2
351.944	2.5	0	3	2.47	1	1	1
356.383	2.5	0	3	2.25	1	1	2
361	2.5	0	3	2.37	4	1	1
366.102	2.5	0	3	2.49	4	1	2
381	2.5	0	3	2.47	10	2	1
386.009	2.5	0	3	2.11	10	2	2
391.002	2.5	0	3	2.8	7	2	1
396.118	2.5	0	3	2.36	7	2	2
401.001	2.5	1	0	0	2	1	1
406.494	2.5	0	3	2.49	2	1	2
