onset	duration	is_error	points	movement_time	sequence_num	sequence_type	repetition
1	2.5	0	3	2.8	8	2	1
6	2.5	0	3	3.12	8	2	2
11	2.5	0	3	2.91	3	1	1
16	2.5	0	3	2.22	3	1	2
21	2.5	0	3	2.99	5	1	1
26	2.5	0	3	2.96	5	1	2
41	2.5	0	3	2.95	6	1	1
46.001	2.5	0	3	2.45	6	1	2
51.001	2.5	0	3	3.71	7	2	1
56.281	2.5	0	3	2.39	7	2	2
61.734	2.5	0	3	2.87	9	2	1
66.246	2.5	0	3	3.48	9	2	2
71.429	2.5	0	3	3.11	8	2	1
76.004	2.5	0	3	2.38	8	2	2
81.507	2.5	0	3	2.39	12	2	1
87.031	2.5	1	0	0	12	2	2
92.518	2.5	0	3	2.96	9	2	1
97.068	2.5	0	3	2.95	9	2	2
101.603	2.5	0	3	2.32	11	2	1
107.13	2.5	1	0	3.38	11	2	2
112.365	2.5	0	3	2.35	2	1	1
117.869	2.5	0	3	2.41	2	1	2
122.324	2.5	0	3	2.98	10	2	1
126.946	2.5	0	3	2.48	10	2	2
131.994	2.5	1	0	0	7	2	1
137.482	2.5	0	3	2.27	7	2	2
142.988	2.5	0	3	3.08	8	2	1
147.53	2.5	1	0	4.09	8	2	2
161.001	2.5	0	3	3.31	3	1	1
166	2.5	0	3	3	3	1	2
171.001	2.5	0	3	3.34	3	1	1
176.067	2.5	1	0	3.84	3	1	2
181.339	2.5	0	3	2.42	1	1	1
186.862	2.5	0	3	2.43	1	1	2
192.008	2.5	0	3	2.99	5	1	1
196.56	2.5	0	3	2.94	5	1	2
201.002	2.5	0	3	2.75	4	1	1
206	2.5	0	3	2.6	4	1	2
211	2.5	0	3	2.45	4	1	1
216.062	2.5	0	3	3.02	4	1	2
221.01	2.5	0	3	3.08	1	1	1
226.002	2.5	0	3	2.94	1	1	2
231	2.5	0	3	2.22	10	2	1
236.002	2.5	0	3	2.48	10	2	2
241.122	2.5	0	3	2.74	6	1	1
246.003	2.5	0	3	3.04	6	1	2
251.002	2.5	0	3	2.82	7	2	1
256.001	2.5	0	3	2.34	7	2	2
261.001	2.5	0	3	2.66	9	2	1
266	2.5	0	3	3.01	9	2	2
271	2.5	0	3	2.93	11	2	1
276	2.5	0	3	2.46	11	2	2
281.002	2.5	0	3	2.73	2	1	1
286.002	2.5	0	3	2.35	2	1	2
291	2.5	0	3	3.07	12	2	1
296	2.5	0	3	2.31	12	2	2
311.002	2.5	0	3	2.58	11	2	1
316	2.5	0	3	2.8	11	2	2
321	2.5	0	3	3.62	12	2	1
326.197	2.5	0	3	3.16	12	2	2
331	2.5	0	3	2.42	6	1	1
336	2.5	0	3	2.76	6	1	2
341.001	2.5	0	3	3.04	2	1	1
346.001	2.5	0	3	3.36	2	1	2
361.001	2.5	0	3	3.19	10	2	1
366	2.5	0	3	2.75	10	2	2
371	2.5	0	3	2.62	4	1	1
376	2.5	0	3	2.34	4	1	2
391	2.5	0	3	3.22	1	1	1
396.002	2.5	0	3	3.45	1	1	2
401	2.5	0	3	3.1	5	1	1
406.001	2.5	0	3	2.23	5	1	2
