onset	duration	is_error	points	movement_time	sequence_num	sequence_type	repetition
1.002	2.5	0	3	2.43	3	1	1
6.06	2.5	0	3	2.44	3	1	2
11.132	2.5	0	3	2.44	9	2	1
16.279	2.5	1	0	0	9	2	2
31.001	2.5	0	3	2.4	10	2	1
36.001	2.5	0	3	2.39	10	2	2
41.107	2.5	0	3	2.36	7	2	1
46.233	2.5	0	3	2.43	7	2	2
51.318	2.5	0	3	2.23	4	1	1
56.267	2.5	0	3	2.37	4	1	2
61.267	2.5	0	3	2.46	11	2	1
66.552	2.5	0	3	2.43	11	2	2
71.549	2.5	0	3	2.28	2	1	1
76.565	2.5	0	3	2.28	2	1	2
81.426	2.5	0	3	2.29	2	1	1
86.515	2.5	0	3	2.47	2	1	2
91.434	2.5	0	3	2.23	2	1	1
96.375	2.5	0	3	2.32	2	1	2
101.388	2.5	0	3	2.32	1	1	1
106.415	2.5	0	3	2.53	1	1	2
111.619	2.5	0	3	2.49	8	2	1
116.851	2.5	0	3	2.68	8	2	2
122.257	2.5	0	3	2.13	12	2	1
127.273	2.5	0	3	2.25	12	2	2
132.187	2.5	0	3	2.29	10	2	1
137.166	2.5	0	3	2.36	10	2	2
142.082	2.5	0	3	2.12	12	2	1
147.097	2.5	1	0	2.32	12	2	2
152.272	2.5	0	3	2.35	9	2	1
157.456	2.5	1	0	2.59	9	2	2
162.697	2.5	0	3	2.16	4	1	1
167.618	2.5	0	3	2.45	4	1	2
172.709	2.5	0	3	2.39	7	2	1
177.899	2.5	1	0	0	7	2	2
183.44	2.5	0	3	2.23	8	2	1
188.349	2.5	0	3	2.28	8	2	2
201.001	2.5	0	3	2.16	7	2	1
206.004	2.5	0	3	2.3	7	2	2
211	2.5	0	3	2.03	10	2	1
216.152	2.5	0	3	2.24	10	2	2
221.145	2.5	0	3	1.79	6	1	1
226.396	2.5	0	3	2.07	6	1	2
231.112	2.5	0	3	2.3	6	1	1
236.145	2.5	1	0	0	6	1	2
241.703	2.5	0	3	1.92	1	1	1
246.407	2.5	0	3	2.31	1	1	2
251.521	2.5	0	3	2.02	11	2	1
256.187	2.5	1	0	2.74	11	2	2
271	2.5	0	3	2.11	3	1	1
276.097	2.5	0	3	2.15	3	1	2
281	2.5	0	3	2.21	11	2	1
286.001	2.5	1	0	2.65	11	2	2
291.348	2.5	0	3	2.3	3	1	1
296.433	2.5	0	3	2.19	3	1	2
301.318	2.5	0	3	2.19	4	1	1
306.223	2.5	0	3	2.3	4	1	2
321.001	2.5	0	3	2.14	1	1	1
326.002	2.5	0	3	2.3	1	1	2
331	2.5	0	3	2.19	6	1	1
336.001	2.5	1	0	2.71	6	1	2
351	2.5	1	0	2.74	8	2	1
356.4	2.5	0	3	2.2	8	2	2
361.094	2.5	1	0	2.52	9	2	1
366.28	2.5	1	0	2.62	9	2	2
371.498	2.5	0	3	2.19	5	1	1
376.325	2.5	0	3	2.25	5	1	2
381.179	2.5	0	3	2.17	5	1	1
386.096	2.5	0	3	2.36	5	1	2
391.133	2.5	0	3	2.28	5	1	1
396.232	2.5	0	3	2.24	5	1	2
401.166	2.5	0	3	2.11	12	2	1
406.039	2.5	0	3	2.4	12	2	2
