onset	duration	is_error	points	movement_time	sequence_num	sequence_type	repetition
1	2.5	0	3	2.53	3	1	1
6	2.5	1	0	2.67	3	1	2
11.001	2.5	1	0	2.77	9	2	1
16	2.5	0	3	2.49	9	2	2
31.001	2.5	0	3	2.55	10	2	1
36	2.5	0	3	2.29	10	2	2
41	2.5	0	3	2.33	7	2	1
46.001	2.5	0	3	2.31	7	2	2
51	2.5	0	3	1.92	4	1	1
56	2.5	0	3	2.11	4	1	2
61	2.5	0	3	2.04	11	2	1
66	2.5	1	0	2.39	11	2	2
71	2.5	0	3	2.22	2	1	1
76	2.5	0	3	2.33	2	1	2
81	2.5	0	3	2.39	2	1	1
86	2.5	0	3	2.26	2	1	2
91.001	2.5	1	0	2.6	2	1	1
96.001	2.5	0	3	2.2	2	1	2
101	2.5	1	0	3.09	1	1	1
106	2.5	1	0	2.73	1	1	2
111	2.5	0	3	2.63	8	2	1
116	2.5	0	3	2.52	8	2	2
121	2.5	1	0	3	12	2	1
126	2.5	0	3	2.65	12	2	2
131	2.5	0	3	2.72	10	2	1
136	2.5	0	3	2.81	10	2	2
141	2.5	1	0	3.11	12	2	1
146.001	2.5	0	3	2.43	12	2	2
151	2.5	0	3	2.82	9	2	1
156	2.5	0	3	2.81	9	2	2
161.001	2.5	0	3	2.13	4	1	1
166	2.5	0	3	2.15	4	1	2
171	2.5	0	3	2.48	7	2	1
176.001	2.5	1	0	2.9	7	2	2
181	2.5	0	3	2.88	8	2	1
186.001	2.5	0	3	2.52	8	2	2
201	2.5	1	0	2.87	7	2	1
206.003	2.5	0	3	2.37	7	2	2
211	2.5	0	3	2.99	10	2	1
216	2.5	0	3	2.03	10	2	2
221	2.5	0	3	2.38	6	1	1
226	2.5	1	0	2.69	6	1	2
231.003	2.5	0	3	2.53	6	1	1
236	2.5	0	3	2.19	6	1	2
241	2.5	0	3	2.2	1	1	1
246	2.5	1	0	3.36	1	1	2
251	2.5	1	0	2.59	11	2	1
256	2.5	0	3	2.35	11	2	2
271	2.5	0	3	2.74	3	1	1
276	2.5	0	3	2.32	3	1	2
281.002	2.5	0	3	2.17	11	2	1
286	2.5	0	3	2.13	11	2	2
291.002	2.5	0	3	2.04	3	1	1
296	2.5	0	3	2.45	3	1	2
301	2.5	0	3	2.4	4	1	1
306	2.5	0	3	2.28	4	1	2
321	2.5	0	3	2.06	1	1	1
326	2.5	0	3	2.18	1	1	2
331	2.5	1	0	2.8	6	1	1
336	2.5	1	0	3.04	6	1	2
351	2.5	0	3	2.75	8	2	1
356.001	2.5	0	3	2.75	8	2	2
361	2.5	0	3	2.49	9	2	1
366	2.5	0	3	2.27	9	2	2
371.001	2.5	1	0	2.72	5	1	1
376	2.5	0	3	2.44	5	1	2
381	2.5	0	3	2.32	5	1	1
386.002	2.5	0	3	2.43	5	1	2
391.002	2.5	0	3	2.24	5	1	1
396	2.5	0	3	2.15	5	1	2
401.001	2.5	0	3	2.28	12	2	1
406	2.5	0	3	2.54	12	2	2
