onset	duration	is_error	points	movement_time	sequence_num	sequence_type	repetition
1	2.5	0	3	2.24	12	2	1
6.003	2.5	0	3	1.95	12	2	2
11	2.5	0	3	2.41	1	1	1
16.001	2.5	1	0	3.04	1	1	2
21.001	2.5	1	0	3.21	2	1	1
26	2.5	0	3	2.29	2	1	2
31.001	2.5	0	3	2.48	1	1	1
36	2.5	0	3	1.96	1	1	2
51	2.5	0	3	2.2	7	2	1
56.001	2.5	0	3	2.3	7	2	2
61.001	2.5	0	3	2.03	4	1	1
66.002	2.5	0	3	2.06	4	1	2
71.001	2.5	0	3	2.27	3	1	1
76.001	2.5	0	3	2.7	3	1	2
81.001	2.5	1	0	2.47	8	2	1
86.001	2.5	0	3	2.81	8	2	2
91.001	2.5	0	3	2.28	10	2	1
96	2.5	0	3	2.1	10	2	2
111.001	2.5	0	3	2.16	10	2	1
116.001	2.5	0	3	2.31	10	2	2
121.001	2.5	0	3	2.01	2	1	1
126.001	2.5	0	3	2.09	2	1	2
131.002	2.5	0	3	2.4	6	1	1
136.001	2.5	1	0	3.04	6	1	2
141.001	2.5	1	0	3.08	5	1	1
146.001	2.5	0	3	2.76	5	1	2
151	2.5	0	3	2.03	4	1	1
156.001	2.5	1	0	2.11	4	1	2
161	2.5	0	3	2.27	7	2	1
166.001	2.5	1	0	2.4	7	2	2
171.001	2.5	0	3	2.24	3	1	1
176	2.5	0	3	2.4	3	1	2
181.001	2.5	1	0	2.43	11	2	1
186.003	2.5	0	3	2.12	11	2	2
191.003	2.5	1	0	2.47	5	1	1
196.001	2.5	0	3	2.5	5	1	2
201.003	2.5	1	0	3.47	6	1	1
206.191	2.5	1	0	2.33	6	1	2
211.003	2.5	0	3	2.15	10	2	1
216	2.5	1	0	2.92	10	2	2
221.001	2.5	1	0	2.61	3	1	1
226.002	2.5	0	3	2.38	3	1	2
231.001	2.5	0	3	2.57	9	2	1
236	2.5	0	3	2.41	9	2	2
241.003	2.5	0	3	2.08	2	1	1
246.002	2.5	1	0	2.5	2	1	2
251	2.5	0	3	2.65	12	2	1
256.001	2.5	0	3	2.38	12	2	2
261.002	2.5	0	3	2.09	7	2	1
266.001	2.5	0	3	2.13	7	2	2
271.001	2.5	0	3	2.31	9	2	1
276.001	2.5	1	0	2.45	9	2	2
281.001	2.5	0	3	1.91	1	1	1
286.001	2.5	0	3	2.14	1	1	2
291.001	2.5	1	0	1.96	4	1	1
296.002	2.5	1	0	2.44	4	1	2
301	2.5	1	0	2.66	9	2	1
306	2.5	1	0	3.39	9	2	2
321	2.5	0	3	2.7	8	2	1
326.001	2.5	0	3	2.39	8	2	2
331.002	2.5	0	3	2.07	11	2	1
336	2.5	0	3	1.88	11	2	2
341	2.5	1	0	2.61	5	1	1
346.003	2.5	0	3	2.46	5	1	2
351.002	2.5	0	3	2.84	8	2	1
356.001	2.5	0	3	2.76	8	2	2
361.004	2.5	0	3	2.66	12	2	1
366.001	2.5	1	0	3.29	12	2	2
381.001	2.5	0	3	2.18	11	2	1
386.001	2.5	1	0	2.11	11	2	2
401.002	2.5	0	3	2.24	6	1	1
406.003	2.5	0	3	1.86	6	1	2
