onset	duration	is_error	points	movement_time	sequence_num	sequence_type	repetition
1	2.5	0	3	2.3	3	1	1
6.064	2.5	0	3	2.26	3	1	2
21.001	2.5	0	3	2.33	8	2	1
26	2.5	0	3	2.31	8	2	2
31	2.5	0	3	2.4	5	1	1
36	2.5	0	3	2.35	5	1	2
41	2.5	0	3	2.33	5	1	1
46.001	2.5	0	3	2.36	5	1	2
51	2.5	0	3	2.27	6	1	1
56	2.5	0	3	2.44	6	1	2
61.09	2.5	0	3	2.32	11	2	1
66	2.5	0	3	2.71	11	2	2
71.254	2.5	0	3	2.4	12	2	1
76.194	2.5	0	3	2.36	12	2	2
81.045	2.5	0	3	2.47	8	2	1
86.124	2.5	0	3	2.46	8	2	2
91.218	2.5	0	3	2.35	12	2	1
96.161	2.5	0	3	2.33	12	2	2
101	2.5	0	3	2.35	3	1	1
106	2.5	1	0	2.82	3	1	2
111.408	2.5	0	3	2.32	4	1	1
116.264	2.5	0	3	2.37	4	1	2
131.001	2.5	0	3	2.31	12	2	1
136.001	2.5	0	3	2.3	12	2	2
141.001	2.5	0	3	2.43	9	2	1
146.128	2.5	0	3	2.52	9	2	2
151.281	2.5	0	3	2.39	2	1	1
156.242	2.5	0	3	2.33	2	1	2
161.195	2.5	0	3	2.34	6	1	1
166.169	2.5	1	0	2.49	6	1	2
171.258	2.5	0	3	2.64	7	2	1
176.522	2.5	0	3	2.44	7	2	2
181.516	2.5	0	3	2.52	2	1	1
186.553	2.5	0	3	2.42	2	1	2
191.467	2.5	1	0	2.66	11	2	1
196.756	2.5	0	3	2.52	11	2	2
201.8	2.5	0	3	2.61	4	1	1
206.988	2.5	0	3	2.55	4	1	2
221.001	2.5	0	3	2.7	9	2	1
226.304	2.5	0	3	2.53	9	2	2
231.326	2.5	1	0	2.65	10	2	1
236.55	2.5	0	3	2.38	10	2	2
241.393	2.5	0	3	2.41	1	1	1
246.32	2.5	0	3	2.46	1	1	2
251.269	2.5	0	3	2.38	3	1	1
256.206	2.5	0	3	2.37	3	1	2
261	2.5	0	3	2.54	8	2	1
266.051	2.5	0	3	2.36	8	2	2
271.002	2.5	0	3	2.5	7	2	1
276.069	2.5	0	3	2.38	7	2	2
281.16	2.5	0	3	2.44	9	2	1
286.216	2.5	0	3	2.48	9	2	2
291.276	2.5	0	3	2.52	11	2	1
296.438	2.5	0	3	2.31	11	2	2
301.332	2.5	0	3	2.45	10	2	1
306.308	2.5	0	3	2.9	10	2	2
311.746	2.5	0	3	2.43	5	1	1
316.701	2.5	0	3	2.48	5	1	2
331	2.5	0	3	2.48	1	1	1
336.051	2.5	0	3	2.39	1	1	2
341.122	2.5	0	3	2.41	6	1	1
346.093	2.5	0	3	2.45	6	1	2
351.214	2.5	0	3	2.35	1	1	1
356.22	2.5	0	3	2.43	1	1	2
361.218	2.5	0	3	2.39	4	1	1
366.158	2.5	0	3	2.45	4	1	2
381	2.5	0	3	2.34	10	2	1
386	2.5	0	3	2.35	10	2	2
391	2.5	0	3	2.37	7	2	1
396	2.5	1	0	0	7	2	2
401.657	2.5	0	3	2.31	2	1	1
406.682	2.5	0	3	2.39	2	1	2
