onset	duration	is_error	points	movement_time	sequence_num	sequence_type	repetition
1	2.5	0	3	1.81	12	2	1
6	2.5	0	3	1.23	12	2	2
11	2.5	0	3	1.26	1	1	1
16	2.5	0	3	1.01	1	1	2
21.003	2.5	0	3	1.4	2	1	1
26.002	2.5	0	3	0.95	2	1	2
31.001	2.5	1	0	1.5	1	1	1
36.002	2.5	0	3	0.97	1	1	2
51	2.5	0	3	1.82	7	2	1
56	2.5	1	0	2.7	7	2	2
61.058	2.5	0	3	1.09	4	1	1
66.002	2.5	0	3	1.48	4	1	2
71	2.5	0	3	1.24	3	1	1
76.002	2.5	0	3	1.16	3	1	2
81.002	2.5	0	3	2.37	8	2	1
86	2.5	0	3	2.09	8	2	2
91	2.5	0	3	1.91	10	2	1
96.001	2.5	0	3	2.76	10	2	2
111	2.5	1	0	2.31	10	2	1
116.004	2.5	0	3	2.71	10	2	2
121.013	2.5	1	0	2	2	1	1
126	2.5	0	3	1.56	2	1	2
131	2.5	0	3	0.88	6	1	1
136	2.5	0	3	0.98	6	1	2
141.002	2.5	0	3	1.18	5	1	1
146.002	2.5	0	3	0.93	5	1	2
151.002	2.5	0	3	0.91	4	1	1
156.001	2.5	0	3	0.96	4	1	2
161.001	2.5	0	3	1.55	7	2	1
166.002	2.5	0	3	1.73	7	2	2
171.001	2.5	1	0	1.7	3	1	1
176.003	2.5	0	3	1.25	3	1	2
181.001	2.5	0	3	2.24	11	2	1
186.105	2.5	0	3	1.91	11	2	2
191	2.5	0	3	1.21	5	1	1
196.001	2.5	0	3	0.97	5	1	2
201	2.5	0	3	1.16	6	1	1
206	2.5	0	3	0.9	6	1	2
211.002	2.5	1	0	2.26	10	2	1
216.552	2.5	0	3	1.74	10	2	2
221.003	2.5	0	3	1.21	3	1	1
226	2.5	0	3	1	3	1	2
231	2.5	0	3	1.97	9	2	1
236	2.5	0	3	1.62	9	2	2
241.001	2.5	0	3	1.41	2	1	1
246.001	2.5	0	3	1.47	2	1	2
251.003	2.5	0	3	1.8	12	2	1
256.003	2.5	0	3	1.25	12	2	2
261	2.5	0	3	1.75	7	2	1
266.003	2.5	0	3	1.78	7	2	2
271.002	2.5	1	0	2.53	9	2	1
276.332	2.5	0	3	1.65	9	2	2
281.002	2.5	0	3	1	1	1	1
286.001	2.5	1	0	1.39	1	1	2
291	2.5	0	3	0.88	4	1	1
296	2.5	0	3	0.9	4	1	2
301.001	2.5	0	3	2	9	2	1
306.001	2.5	1	0	1.9	9	2	2
321	2.5	0	3	1.87	8	2	1
326	2.5	0	3	1.58	8	2	2
331	2.5	0	3	1.9	11	2	1
336	2.5	1	0	1.81	11	2	2
341	2.5	0	3	0.99	5	1	1
346.003	2.5	0	3	1	5	1	2
351.001	2.5	0	3	1.52	8	2	1
356.002	2.5	0	3	2.33	8	2	2
361.125	2.5	0	3	1.4	12	2	1
366	2.5	0	3	1.24	12	2	2
381	2.5	0	3	1.83	11	2	1
386.002	2.5	0	3	1.59	11	2	2
401	2.5	0	3	0.9	6	1	1
406	2.5	0	3	1.18	6	1	2
